,grafana/grafana,cacti/cacti,netdata/netdata
2015-12-15,36,0,1.277209862725
2015-12-16,22,0,1.25524339655625
2015-12-17,24,0,-0.7291649139640624
2015-12-18,14,0,6.854242470954688
2015-12-19,0,0,-1.0711157546968755
2015-12-20,2,1,12.118800494485939
2015-12-21,10,0,-0.21683463551250082
2015-12-22,15,0,-0.6551150487453112
2015-12-23,7,0,2.255379926254688
2015-12-24,3,0,-0.027800063745312187
2015-12-25,0,0,4.524757128535938
2015-12-26,0,0,-0.4860325198578126
2015-12-27,0,0,0.3742998656062504
2015-12-28,3,0,-2.314658567434375
2015-12-29,2,0,2.6933742471624997
2015-12-30,0,0,4.012794577289062
2015-12-31,2,0,-2.7696199322765627
2016-01-01,1,0,-1.2752514702109372
2016-01-02,0,0,-0.7962516658078127
2016-01-03,0,0,0.44055813582343717
2016-01-04,6,0,0.3401746600046873
2016-01-05,6,0,2.3387354903015627
2016-01-06,2,0,2.7582494904374997
2016-01-07,16,0,1.2357435464749997
2016-01-08,24,6,0.3501167706031252
2016-01-09,16,0,1.6735113875000003
2016-01-10,1,1,2.41945111375
2016-01-11,10,0,1.021954921984375
2016-01-12,28,1,-0.8474411512484372
2016-01-13,22,3,-1.2398132460296873
2016-01-14,18,0,10.258998596989063
2016-01-15,12,0,-3.808589438228126
2016-01-16,4,0,4.493177805520313
2016-01-17,5,9,0.29531109073750006
2016-01-18,29,3,-1.1561972905109377
2016-01-19,16,0,-1.4198438269781248
2016-01-20,18,2,0.16280855603593758
2016-01-21,27,1,2.1195775755171873
2016-01-22,3,5,-0.4486523094218755
2016-01-23,2,0,8.962775974439062
2016-01-24,7,0,1.5009245156562496
2016-01-25,27,0,2.09220434655625
2016-01-26,23,2,-2.829231068964062
2016-01-27,17,0,1.643771475517188
2016-01-28,28,1,-1.7915444005156251
2016-01-29,35,11,-0.9773932122796873
2016-01-30,2,6,4.310294743535938
2016-01-31,4,0,-0.0040287621390633355
2016-02-01,20,0,1.4758351650937498
2016-02-02,15,1,2.3753567625078125
2016-02-03,10,0,0.040398612585937466
2016-02-04,32,1,-1.4750564002968747
2016-02-05,26,3,1.2149174478015627
2016-02-06,3,5,5.88984115625
2016-02-07,4,1,0.3036532811718744
2016-02-08,16,2,2.9368937290546877
2016-02-09,26,0,-0.5090127967624998
2016-02-10,21,0,-1.7862496542609374
2016-02-11,23,3,-0.9686780614624999
2016-02-12,12,2,-0.6370206614656249
2016-02-13,8,11,0.5367768127187499
2016-02-14,15,13,0.3289795224249996
2016-02-15,35,11,-0.6890621366765628
2016-02-16,25,4,-0.3225483710265627
2016-02-17,5,3,1.8006670003046874
2016-02-18,22,2,0.30295042353437485
2016-02-19,20,5,-0.5630011124999998
2016-02-20,32,20,-0.26623813624999987
2016-02-21,13,8,-0.174658990515625
2016-02-22,40,3,-0.12906312999843755
2016-02-23,33,0,-0.08986538823281251
2016-02-24,21,3,-0.061195410000000006
2016-02-25,11,0,0.94928929271875
2016-02-26,12,0,-0.34304354323125014
2016-02-27,3,1,-0.11858341323281245
2016-02-28,27,2,3.9405
2016-02-29,37,0,-1.2401625000000003
2016-03-01,40,3,-0.4497202499999997
2016-03-02,29,0,-0.2612808624999999
2016-03-03,16,0,-0.17960727375
2016-03-04,17,0,-0.13475771676562504
2016-03-05,5,0,-0.1067068632328125
2016-03-06,10,9,-0.07582909500000001
2016-03-07,21,1,-0.06350686706250018
2016-03-08,40,0,-0.054333652931250094
2016-03-09,16,0,0.0
2016-03-10,17,14,0.0
2016-03-11,32,8,0.0
2016-03-12,4,3,0.0
2016-03-13,4,0,1.0
2016-03-14,18,4,-0.30000000000000004
2016-03-15,14,2,-0.10499999999999993
2016-03-16,25,1,-0.05949999999999997
2016-03-17,9,0,-0.0401625
2016-03-18,10,0,-0.029720249999999997
2016-03-19,5,27,-0.023280862499999996
2016-03-20,13,29,-0.018957273750000003
2016-03-21,16,10,-0.015876716765625045
2016-03-22,20,7,2.9864165867671875
2016-03-23,26,6,-0.9000000000000001
2016-03-24,4,7,-0.3149999999999998
2016-03-25,12,1,-0.1784999999999999
2016-03-26,0,5,1.8795125
2016-03-27,2,15,-0.6891607500000001
2016-03-28,20,4,7.7201574125
2016-03-29,21,4,2.4241281787499998
2016-03-30,13,5,2.532044849703125
2016-03-31,10,7,6.3988092603015625
2016-04-01,4,13,-0.890361725
2016-04-02,2,7,32.3810109525
2016-04-03,12,7,0.08208591646874908
2016-04-04,6,1,-1.258793078965624
2016-04-05,8,2,0.8313258346250008
2016-04-06,23,7,-0.5362132709406247
2016-04-07,9,0,0.4385825487578128
2016-04-08,8,3,9.838209974195312
2016-04-09,14,3,9.375564949357813
2016-04-10,7,11,0.0367571010046861
2016-04-11,21,6,-6.224020768085937
2016-04-12,25,3,-2.0261194549031245
2016-04-13,12,1,0.7479049087609373
2016-04-14,13,1,0.6029900797921872
2016-04-15,17,1,15.702541717507813
2016-04-16,4,2,4.286583119117187
2016-04-17,3,5,4.885438806490624
2016-04-18,16,1,9.89672254165
2016-04-19,16,3,1.3809470828875003
2016-04-20,9,4,7.846156874484376
2016-04-21,3,0,0.5971488402203127
2016-04-22,26,9,-4.060723554995311
2016-04-23,7,5,5.098862859770312
2016-04-24,2,11,-0.21592638386250051
2016-04-25,23,9,1.861710927517187
2016-04-26,19,7,-0.07857955256093874
2016-04-27,11,4,3.6397232048843744
2016-04-28,24,3,8.111960581185937
2016-04-29,10,2,9.472799920615625
2016-04-30,5,5,-0.94291201564375
2016-05-01,1,0,3.106452678893751
2016-05-02,26,0,2.9790068545765624
2016-05-03,20,0,8.041947000742187
2016-05-04,12,0,-5.459857362709375
2016-05-05,2,1,5.617207607209376
2016-05-06,3,0,3.152789224932812
2016-05-07,1,0,1.1344832472218744
2016-05-08,0,5,0.7610576609140622
2016-05-09,10,3,3.339993633978125
2016-05-10,26,7,0.9238112887624998
2016-05-11,14,5,3.4452133399343747
2016-05-12,11,2,12.030042547457812
2016-05-13,14,18,13.289944020876561
2016-05-14,2,5,7.0152333417796875
2016-05-15,1,4,-1.7434187627062485
2016-05-16,21,1,-1.2306310419749993
2016-05-17,13,1,-4.902580489773437
2016-05-18,23,0,-0.8581671927078123
2016-05-19,13,0,4.397850786476562
2016-05-20,22,2,4.180395114120311
2016-05-21,3,19,9.5962473854625
2016-05-22,0,20,-6.311625961656251
2016-05-23,33,5,14.290164002165625
2016-05-24,13,0,-6.683370951457813
2016-05-25,19,0,-0.8538346511640613
2016-05-26,9,0,1.6217152502187506
2016-05-27,19,1,-0.7086566088250001
2016-05-28,4,5,-2.131743709254688
2016-05-29,0,1,11.744958996918749
2016-05-30,13,8,1.248468060990624
2016-05-31,11,5,13.319328089984374
2016-06-01,4,5,-4.9248965224578125
2016-06-02,14,0,9.58174324646875
2016-06-03,33,0,-4.877426491028125
2016-06-04,1,0,12.966177701037502
2016-06-05,2,0,12.322634189784374
2016-06-06,15,0,-2.7369686229531247
2016-06-07,18,0,4.185794198629688
2016-06-08,22,0,13.8752093255875
2016-06-09,19,0,-4.1780083797390635
2016-06-10,10,0,0.3743250318312512
2016-06-11,14,0,19.96693964370781
2016-06-12,2,5,5.704563242267186
2016-06-13,23,0,6.557238002228125
2016-06-14,3,0,2.6343886104828123
2016-06-15,5,0,-1.150201434553125
2016-06-16,34,2,8.614553738609375
2016-06-17,26,0,17.886058946515625
2016-06-18,0,8,3.2414229894921878
2016-06-19,1,2,-0.914509078537499
2016-06-20,19,2,5.191221220929688
2016-06-21,14,0,18.910655847525
2016-06-22,7,1,10.734566933337499
2016-06-23,24,5,1.5204342425968758
2016-06-24,3,0,-8.186431449114062
2016-06-25,23,1,-6.019683453148437
2016-06-26,5,3,-3.8337704217875004
2016-06-27,0,3,0.4134897543671867
2016-06-28,10,0,-2.772362765798438
2016-06-29,9,0,0.2583544040515613
2016-06-30,6,2,5.177619799604686
2016-07-01,8,1,13.99690541342656
2016-07-02,2,0,6.734918031209375
2016-07-03,1,4,0.7211655860343757
2016-07-04,0,5,9.12605017875
2016-07-05,7,0,0.30650387470312523
2016-07-06,17,0,20.744512425301565
2016-07-07,4,1,-0.5957297622812501
2016-07-08,10,1,10.319954539925002
2016-07-09,0,6,-3.4686196738953115
2016-07-10,0,3,-6.433215084160937
2016-07-11,11,4,-1.5914407593859368
2016-07-12,7,13,8.967511231401563
2016-07-13,2,6,28.38705795488125
2016-07-14,2,1,10.126171708964062
2016-07-15,0,0,11.742822985790625
2016-07-16,0,1,-2.7147491766093736
2016-07-17,0,2,-5.996991463784372
2016-07-18,15,1,1.2889886231031262
2016-07-19,8,1,6.291744206468749
2016-07-20,4,1,-2.026105572653126
2016-07-21,6,0,-2.2917573250750003
2016-07-22,3,0,0.9759180194749986
2016-07-23,10,0,1.2446332182703106
2016-07-24,0,0,-2.4655624439937505
2016-07-25,10,0,5.012875701125
2016-07-26,4,0,3.711747895442187
2016-07-27,15,0,3.305852799932812
2016-07-28,2,0,4.1440755736281245
2016-07-29,9,0,-1.1890956477109373
2016-07-30,1,4,1.1161196952234382
2016-07-31,2,1,6.190596788757812
2016-08-01,14,0,-2.207302486679687
2016-08-02,2,1,1.438363115657813
2016-08-03,0,0,4.279520523760937
2016-08-04,1,0,-0.5470651874890633
2016-08-05,1,0,-0.5929001480046878
2016-08-06,0,0,5.006755186340625
2016-08-07,1,0,7.790047204489062
2016-08-08,1,0,-0.8107913513218756
2016-08-09,2,0,2.666214964873438
2016-08-10,19,0,-0.5082951972781249
2016-08-11,19,0,2.313266533459375
2016-08-12,8,0,6.996832622073438
2016-08-13,5,0,1.4753499230203122
2016-08-14,9,3,15.113733694925
2016-08-15,21,8,1.2997847029484362
2016-08-16,17,1,15.001263107376563
2016-08-17,18,7,0.763452412725
2016-08-18,20,22,-3.138634623443748
2016-08-19,6,15,-4.875038986026562
2016-08-20,2,6,13.091340986179688
2016-08-21,0,2,12.135439353328124
2016-08-22,14,17,7.11947582580625
2016-08-23,2,15,-3.8977676760640616
2016-08-24,3,4,5.308542041326563
2016-08-25,1,14,0.46454055945468653
2016-08-26,3,9,4.668380450609376
2016-08-27,2,10,13.134177079568751
2016-08-28,0,13,1.2564017804999992
2016-08-29,10,16,-2.136773172771875
2016-08-30,9,9,-2.1531549259234373
2016-08-31,6,28,6.251495755696875
2016-09-01,7,11,-5.186880241835938
2016-09-02,2,10,4.381021312079688
2016-09-03,0,8,16.18906336346406
2016-09-04,0,1,5.030745449124998
2016-09-05,13,11,2.7048165246703126
2016-09-06,12,1,-4.341035662406249
2016-09-07,18,0,17.260088296039065
2016-09-08,14,2,4.415999055145312
2016-09-09,4,1,6.253859451421876
2016-09-10,3,10,2.015038795140625
2016-09-11,0,27,4.9617755883078125
2016-09-12,8,1,-0.34343779510937544
2016-09-13,20,4,-0.7658024496828126
2016-09-14,13,8,8.364949972890624
2016-09-15,18,5,8.44639298770625
2016-09-16,5,3,11.209860046657813
2016-09-17,2,4,-3.325155744245313
2016-09-18,4,12,5.902397974584376
2016-09-19,16,9,-4.924760712265625
2016-09-20,21,7,4.902533192596875
2016-09-21,25,8,8.800215277292187
2016-09-22,27,0,15.074718622132812
2016-09-23,10,4,0.04292350023906266
2016-09-24,1,7,1.5375741904609388
2016-09-25,0,1,5.483848587982813
2016-09-26,10,4,14.040878109415624
2016-09-27,9,0,0.15772756892500084
2016-09-28,24,0,2.474696915143751
2016-09-29,3,0,0.9566743486859384
2016-09-30,12,0,1.8163884458968749
2016-10-01,8,3,6.231661677471875
2016-10-02,1,2,14.39006251928125
2016-10-03,13,11,0.401814805967188
2016-10-04,3,15,-4.396855373371874
2016-10-05,8,0,1.260949516954688
2016-10-06,9,4,9.457438110015625
2016-10-07,9,0,-3.728126656453126
2016-10-08,3,0,-0.09675643748749962
2016-10-09,0,0,13.3917649692
2016-10-10,13,0,1.805076164128124
2016-10-11,20,0,-1.900146841795312
2016-10-12,15,0,-2.029450750124999
2016-10-13,9,0,6.1716015397078134
2016-10-14,19,0,-4.468476535365626
2016-10-15,11,0,3.7984660569437505
2016-10-16,4,0,9.829235476989062
2016-10-17,9,0,8.461120248303125
2016-10-18,8,0,-0.6856815458484382
2016-10-19,13,7,-3.7176748961578117
2016-10-20,6,11,3.2798634497875003
2016-10-21,9,4,-2.5203807023562503
2016-10-22,9,0,2.814795925904688
2016-10-23,2,5,22.15187906565625
2016-10-24,9,0,-2.0481800548500004
2016-10-25,6,0,1.2231330882546878
2016-10-26,5,1,-1.9971032846031243
2016-10-27,6,2,-2.438565451162499
2016-10-28,15,0,5.700150949923438
2016-10-29,7,0,7.0531356225875
2016-10-30,6,0,6.742105871689062
2016-10-31,3,0,-0.12082518905468831
2016-11-01,13,0,4.2812138980703125
2016-11-02,17,0,-5.0099230937390615
2016-11-03,31,0,-0.45879096667656194
2016-11-04,17,0,0.8025073660359379
2016-11-05,5,0,8.721718491392188
2016-11-06,7,0,2.3480340997156244
2016-11-07,20,0,6.822965448251562
2016-11-08,35,0,-0.2983047231375
2016-11-09,16,0,-2.8734009052874994
2016-11-10,19,0,-0.31756810409531155
2016-11-11,6,0,5.00295600771875
2016-11-12,0,0,27.6564717244875
2016-11-13,1,0,-1.9469482778703124
2016-11-14,8,0,1.932965863329689
2016-11-15,7,0,-2.217873008301562
2016-11-16,37,1,1.5721006218609377
2016-11-17,22,1,-4.322964617929687
2016-11-18,11,1,1.6033107494859382
2016-11-19,1,0,5.079360657424999
2016-11-20,0,0,14.852738661385935
2016-11-21,9,0,-1.7840366748578145
2016-11-22,8,2,3.0876945600140626
2016-11-23,9,7,-2.900182228657812
2016-11-24,25,0,0.9594330964750006
2016-11-25,0,0,-3.0352362243968747
2016-11-26,0,0,5.3038770554375
2016-11-27,8,0,4.662692236693749
2016-11-28,8,0,-1.0654059669093758
2016-11-29,35,0,-1.8269460670171878
2016-11-30,1,0,2.288310288978125
2016-12-01,6,0,1.7709084156062498
2016-12-02,17,0,-1.2913892310281252
2016-12-03,2,0,4.53939528081875
2016-12-04,0,0,2.3339919551406245
2016-12-05,21,0,-0.7712813105046878
2016-12-06,30,0,4.090578320090625
2016-12-07,14,0,3.1962252485359373
2016-12-08,12,0,2.8956657622046875
2016-12-09,18,0,3.70759078125625
2016-12-10,1,0,4.312226175303125
2016-12-11,0,0,21.838511692423438
2016-12-12,27,0,-4.814280285725001
2016-12-13,10,0,3.4814416828046895
2016-12-14,27,6,6.322802305440626
2016-12-15,17,1,0.42204254000937524
2016-12-16,25,0,5.635252403759376
2016-12-17,0,1,-2.2086618617562497
2016-12-18,0,1,-0.3523233067546867
2016-12-19,15,1,6.261943426981249
2016-12-20,15,8,13.80963260836875
2016-12-21,17,2,3.9231664104453117
2016-12-22,0,7,-0.17109272403281217
2016-12-23,3,4,8.413202562596876
2016-12-24,0,0,6.852029677948437
2016-12-25,0,2,10.345303117376563
2016-12-26,0,5,2.9094698550062503
2016-12-27,4,20,5.054023878162501
2016-12-28,1,21,4.962696426625001
2016-12-29,0,29,18.974753056139065
2016-12-30,3,26,-1.1208863836531258
2016-12-31,0,15,-0.7890707848484375
2017-01-01,0,15,4.896981152521875
2017-01-02,6,21,9.428662065459374
2017-01-03,3,3,13.935647939371876
2017-01-04,2,9,-7.291648872996877
2017-01-05,2,10,3.5028704312703143
2017-01-06,18,6,4.172061864051562
2017-01-07,2,23,7.010593668292186
2017-01-08,1,8,-5.693908977185938
2017-01-09,7,16,13.5980726017
2017-01-10,7,5,5.855964109940624
2017-01-11,26,11,10.997082019432812
2017-01-12,11,11,9.441003903582812
2017-01-13,10,7,0.9420715931625008
2017-01-14,0,5,16.854818925750003
2017-01-15,2,9,5.206667347220311
2017-01-16,32,21,-1.5963564712906226
2017-01-17,8,24,-0.9996581982468742
2017-01-18,1,4,5.343214688340624
2017-01-19,8,9,-1.4043718425562508
2017-01-20,1,7,14.306499206279687
2017-01-21,2,1,3.8049450079046867
2017-01-22,0,5,17.874871369048435
2017-01-23,7,3,13.104310982914061
2017-01-24,12,0,-9.770951242098437
2017-01-25,11,1,4.210922303545314
2017-01-26,2,0,5.601946363682813
2017-01-27,8,3,2.0496530531125003
2017-01-28,3,7,6.866224451540624
2017-01-29,0,18,16.892575487390623
2017-01-30,11,0,-10.547188689182814
2017-01-31,26,3,6.390963778056251
2017-02-01,2,10,4.049625795132812
2017-02-02,6,8,-1.7342933078703124
2017-02-03,3,15,6.976511573985938
2017-02-04,2,5,2.5260548153171873
2017-02-05,2,10,20.088748626703126
2017-02-06,9,3,-8.872148578150002
2017-02-07,17,7,-0.3350900700859363
2017-02-08,8,13,3.4958561618296873
2017-02-09,3,1,0.9324911880343745
2017-02-10,20,1,4.543632323110938
2017-02-11,0,9,28.899391443898438
2017-02-12,0,0,11.182756497815625
2017-02-13,5,6,-1.4736012150015618
2017-02-14,24,0,-6.048739446334373
2017-02-15,12,0,6.486098974706251
2017-02-16,6,2,1.9379092947109378
2017-02-17,15,0,17.54033410479375
2017-02-18,2,11,-5.7340891877875
2017-02-19,1,7,-6.499733896626562
2017-02-20,8,1,4.207644648959374
2017-02-21,5,0,23.234229776740623
2017-02-22,14,1,3.2118387566421855
2017-02-23,3,11,3.2747717453640632
2017-02-24,9,6,10.065429707815625
2017-02-25,0,4,8.546609709779688
2017-02-26,0,12,19.009925598584374
2017-02-27,7,2,11.569527093835937
2017-02-28,5,7,-9.679317474125
2017-03-01,5,6,-2.9063770577999986
2017-03-02,3,0,1.6436705847625
2017-03-03,4,2,-0.16992458894687612
2017-03-04,0,24,12.693685949425
2017-03-05,2,5,-3.487758341221875
2017-03-06,10,0,14.51111723185625
2017-03-07,10,13,0.9421926896078112
2017-03-08,9,4,0.01712803336718771
2017-03-09,13,0,17.499162398240625
2017-03-10,4,0,-4.909581217789064
2017-03-11,4,19,5.0109071535437515
2017-03-12,0,7,5.3004750000718746
2017-03-13,9,8,1.8798816279812502
2017-03-14,6,11,7.763131573523437
2017-03-15,1,8,0.45201506393749913
2017-03-16,3,1,6.9862344915625005
2017-03-17,7,14,-1.1022297344890628
2017-03-18,2,25,19.64954030056719
2017-03-19,0,14,-5.320459498085938
2017-03-20,19,8,1.9216398145015638
2017-03-21,10,4,-3.797378392184375
2017-03-22,9,6,1.2812818436859374
2017-03-23,12,11,9.166869996865625
2017-03-24,3,12,-3.024731078815625
2017-03-25,0,13,7.257232171129687
2017-03-26,1,8,9.591795332712499
2017-03-27,4,9,-5.121402579648438
2017-03-28,4,14,6.314399589710939
2017-03-29,17,2,0.8286934293562496
2017-03-30,9,0,6.678802193456249
2017-03-31,15,1,-5.638404442867188
2017-04-01,0,8,12.244977028926563
2017-04-02,0,7,8.761007544629686
2017-04-03,2,4,-4.3534004695453135
2017-04-04,2,4,1.7408147054765637
2017-04-05,1,0,-3.165704624121876
2017-04-06,2,14,2.403634305828125
2017-04-07,8,2,-3.1336485513187506
2017-04-08,1,4,2.302374660689063
2017-04-09,0,13,-1.3083364452343758
2017-04-10,8,9,-0.5889916962265633
2017-04-11,14,7,1.819992896210937
2017-04-12,24,13,-0.49652212654218797
2017-04-13,4,10,1.9742929350875
2017-04-14,14,4,-1.4394731970609378
2017-04-15,0,6,1.3082652263359376
2017-04-16,1,4,-0.013568253312500111
2017-04-17,6,3,-0.819217980946875
2017-04-18,11,3,7.5772264362515624
2017-04-19,8,1,4.310161575220312
2017-04-20,9,4,1.8468982222859376
2017-04-21,8,17,9.151504461470314
2017-04-22,1,31,-1.964745649698438
2017-04-23,6,17,8.97288979271875
2017-04-24,14,2,8.73285530676875
2017-04-25,20,17,0.4027411092671871
2017-04-26,7,10,3.8627505371250006
2017-04-27,9,7,-0.43307179197187473
2017-04-28,8,9,-0.2522153489578125
2017-04-29,0,8,3.447599161398437
2017-04-30,0,27,18.848945280909376
2017-05-01,1,12,-1.000933460885939
2017-05-02,13,6,4.7317450777375
2017-05-03,11,2,-1.49684307886875
2017-05-04,11,4,-4.688663412270312
2017-05-05,12,15,7.375204814576563
2017-05-06,0,10,5.223365813023436
2017-05-07,1,11,-2.3654701165406253
2017-05-08,7,8,-3.5615973057390633
2017-05-09,7,7,-2.075991562229688
2017-05-10,10,1,2.7445749409656246
2017-05-11,12,4,-2.079299754389063
2017-05-12,9,12,14.000540821335937
2017-05-13,0,12,2.843817507343749
2017-05-14,0,18,-0.48712312123437496
2017-05-15,3,4,-2.2348452826249994
2017-05-16,6,3,1.067688810301563
2017-05-17,14,1,2.9140671549999997
2017-05-18,8,8,3.3143681954375
2017-05-19,7,1,0.8125168408187502
2017-05-20,8,13,7.239359858515625
2017-05-21,3,77,-2.496848140117188
2017-05-22,9,2,8.461449715825001
2017-05-23,17,7,-3.687458003446876
2017-05-24,18,0,2.609808892720313
2017-05-25,5,6,-2.9640284160265624
2017-05-26,8,5,7.442456913242188
2017-05-27,0,13,8.254272941040625
2017-05-28,0,7,8.7173623944125
2017-05-29,16,7,-2.5434996896093756
2017-05-30,2,15,22.9173652028625
2017-05-31,5,9,-6.362512881076563
2017-06-01,1,18,-3.4944127595609364
2017-06-02,4,4,-1.721136379914062
2017-06-03,2,6,1.0524216891093747
2017-06-04,5,2,2.8366066472171867
2017-06-05,17,10,6.3721066239874995
2017-06-06,8,6,-1.8664099935718754
2017-06-07,17,4,2.867513674396874
2017-06-08,17,9,9.415408703151563
2017-06-09,1,0,0.49442841603750054
2017-06-10,0,0,-2.214124529996875
2017-06-11,0,2,8.229138288971875
2017-06-12,44,2,-2.976443278525
2017-06-13,10,0,9.061837106696876
2017-06-14,9,4,7.676994362375
2017-06-15,9,0,-2.3023682740421876
2017-06-16,10,0,-2.1344509148499995
2017-06-17,10,0,19.099260792379688
2017-06-18,3,1,-1.2951011491781266
2017-06-19,20,0,-2.5951088583874995
2017-06-20,6,0,4.145484523407814
2017-06-21,10,2,1.3682290635968748
2017-06-22,17,3,10.754727903253125
2017-06-23,15,1,-6.724714011589063
2017-06-24,1,0,-3.008573896462499
2017-06-25,3,6,0.04976490094062447
2017-06-26,1,1,-2.033849829731251
2017-06-27,9,2,-0.08986115792656246
2017-06-28,5,4,0.950279446176562
2017-06-29,5,8,-1.2736117127062505
2017-06-30,1,3,-0.6485917308812507
2017-07-01,0,5,-0.40947542349218774
2017-07-02,0,11,9.8520402025
2017-07-03,7,4,-1.1144747960312507
2017-07-04,10,9,-1.7426858252156245
2017-07-05,12,15,14.141208735734375
2017-07-06,5,3,1.934038153235937
2017-07-07,4,12,5.920305673534376
2017-07-08,0,2,2.080250875000001
2017-07-09,1,6,5.594928037500001
2017-07-10,3,3,-1.25362296515625
2017-07-11,1,5,4.207032746640626
2017-07-12,10,4,-1.4678319702156246
2017-07-13,1,0,3.8086729572656246
2017-07-14,2,2,-4.016279490851563
2017-07-15,0,7,3.0269583984640627
2017-07-16,0,0,6.1955831628124995
2017-07-17,1,0,-1.111225305285938
2017-07-18,4,0,2.2286164731093754
2017-07-19,3,0,3.0475022541937498
2017-07-20,2,5,2.697437877590625
2017-07-21,3,5,5.616238680442187
2017-07-22,0,8,0.6236287261203124
2017-07-23,0,3,0.48858211492187564
2017-07-24,13,10,12.936119849195311
2017-07-25,1,2,5.538363586857812
2017-07-26,1,4,-5.359857391026562
2017-07-27,2,7,0.6922999782421888
2017-07-28,1,0,4.755738443759375
2017-07-29,1,9,-1.2492747490375002
2017-07-30,0,4,2.975237302076563
2017-07-31,25,0,1.5045190867734375
2017-08-01,16,0,3.6921897313187495
2017-08-02,14,0,-0.8601854366625012
2017-08-03,9,0,-2.703589420559375
2017-08-04,10,0,-1.409225057795312
2017-08-05,1,10,-0.9861431333062503
2017-08-06,0,9,-0.7149746611593752
2017-08-07,26,1,8.517076303457813
2017-08-08,26,2,-3.0634275669750006
2017-08-09,17,3,3.8190740952265627
2017-08-10,16,6,1.8217859570734372
2017-08-11,6,6,2.8727872603015627
2017-08-12,0,2,-2.48498225
2017-08-13,0,5,-0.17334026249999956
2017-08-14,10,1,3.92263328625
2017-08-15,15,6,0.8160117366093744
2017-08-16,5,0,1.0567382121546876
2017-08-17,9,2,1.175720508671875
2017-08-18,11,6,-1.8502430519765627
2017-08-19,3,15,3.080413150740625
2017-08-20,2,5,-1.7914269024140625
2017-08-21,10,1,5.1898460769843755
2017-08-22,1,3,1.653157844189062
2017-08-23,7,0,-1.2329116252109373
2017-08-24,14,0,-1.3411332112453123
2017-08-25,4,0,4.234521160004688
2017-08-26,5,7,-1.015050834698438
2017-08-27,0,6,3.8127644579375
2017-08-28,13,21,1.80657900456875
2017-08-29,8,4,-0.17968275809375012
2017-08-30,2,2,1.329771629790625
2017-08-31,5,0,1.234852567803125
2017-09-01,6,5,-1.7749018944828123
2017-09-02,1,4,6.092548829921875
2017-09-03,0,9,1.269868398320312
2017-09-04,14,6,3.6399939329390625
2017-09-05,8,6,8.035158181773436
2017-09-06,4,3,1.3380610047875
2017-09-07,18,1,4.187639451987501
2017-09-08,10,3,-4.295702427495312
2017-09-09,0,11,12.916316394051563
2017-09-10,0,5,4.129450962640624
2017-09-11,5,9,-4.603045389692188
2017-09-12,18,2,-2.9780711397749995
2017-09-13,17,1,1.1414275936812497
2017-09-14,27,0,-0.2032647861546879
2017-09-15,23,3,3.189907848978125
2017-09-16,0,5,2.4559447128875
