,RevenueCat/purchases-ios,apphud/ApphudSDK,bizz84/swiftystorekit
2021-06-24,0.6252030232374998,0,0
2021-06-25,5.554249760301563,0,0
2021-06-26,-1.9645000000000001,0,0
2021-06-27,-0.7296624999999995,1,0
2021-06-28,3.57311725,0,0
2021-06-29,1.5060238874999998,0,0
2021-06-30,0.4594403637500002,0,0
2021-07-01,1.6724808344843751,1,0
2021-07-02,1.4076462275015627,1,0
2021-07-03,-1.6822122138265625,0,0
2021-07-04,-0.8376096793968748,0,0
2021-07-05,-0.5040996824999999,3,0
2021-07-06,-0.3765886633125002,1,0
2021-07-07,4.701118311771875,0,0
2021-07-08,2.300781918020312,0,0
2021-07-09,3.1433312019875,2,0
2021-07-10,-2.3058803899953126,3,0
2021-07-11,-1.0045627396984371,0,0
2021-07-12,3.39324875,0,0
2021-07-13,2.3639021875,2,0
2021-07-14,2.04348893125,0,0
2021-07-15,0.8703830086718751,1,0
2021-07-16,-1.9448603019765625,2,0
2021-07-17,-0.966248236759375,2,0
2021-07-18,-0.6190715161640624,1,0
2021-07-19,8.591678955,6,0
2021-07-20,-2.0216201620625003,0,0
2021-07-21,1.4914877975062504,0,0
2021-07-22,1.28478765875625,0,0
2021-07-23,-0.7379263032281251,9,0
2021-07-24,-1.1418949896984372,0,0
2021-07-25,-0.6432355124999998,0,0
2021-07-26,-0.46304457624999995,0,0
2021-07-27,-0.3610135621406254,0,0
2021-07-28,-0.29456209461093774,3,0
2021-07-29,-0.14136624727968766,1,0
2021-07-30,2.8926623362546873,0,0
2021-07-31,-0.9566269564640627,0,0
2021-08-01,-0.3285834132328123,0,0
2021-08-02,2.8215,3,0
2021-08-03,4.9795125,0,0
2021-08-04,0.7958392500000002,0,0
2021-08-05,0.22165741250000037,0,1
2021-08-06,2.5506406787500002,0,0
2021-08-07,-1.9662659002968752,0,0
2021-08-08,-0.9484018271984371,0,0
2021-08-09,3.3959572537500002,0,0
2021-08-10,4.348693119703125,0,0
2021-08-11,1.421674913457812,0,0
2021-08-12,-2.32816862719375,0,0
2021-08-13,-1.0859827682296872,0,0
2021-08-14,-0.6885296935281251,0,0
2021-08-15,-0.48642860293125,0,0
2021-08-16,2.66560473,0,0
2021-08-17,1.8296260404374998,0,0
2021-08-18,0.5595769514749998,0,0
2021-08-19,-1.2385073464593752,0,1
2021-08-20,-0.5633211529312498,0,0
2021-08-21,0.6713517500000001,0,0
2021-08-22,-0.5393283375,0,0
2021-08-23,2.70884509125,0,0
2021-08-24,0.8894363034531247,2,0
2021-08-25,2.9185425625046877,0,0
2021-08-26,2.3092760767703124,0,0
2021-08-27,2.090064811034375,0,0
2021-08-28,-2.0464430237499998,0,0
2021-08-29,-0.9638098042656246,0,0
2021-08-30,0.3654520405171876,0,0
2021-08-31,3.241800852203125,0,0
2021-09-01,0.3346627817703123,0,0
2021-09-02,3.660873761471875,0,0
2021-09-03,3.8181678850062495,0,0
2021-09-04,-1.7522107699937504,0,0
2021-09-05,-1.5043205154312496,0,0
2021-09-06,0.1656662762500003,0,0
2021-09-07,4.112656213234375,0,0
2021-09-08,1.945106859704687,0,0
2021-09-09,3.8652211197875,0,0
2021-09-10,1.19876258470625,0,0
2021-09-11,-1.4806673905078123,0,0
2021-09-12,-1.5069093086624998,0,0
2021-09-13,1.1481990005171878,0,0
2021-09-14,-1.2022580355156252,0,0
2021-09-15,-0.6775247670609376,0,0
2021-09-16,0.5129887242734372,0,0
2021-09-17,1.3709710889749995,0,0
2021-09-18,-0.9284051202093753,0,0
2021-09-19,-0.38627209469687496,0,0
2021-09-20,-0.21066046073281247,0,1
2021-09-21,0.8582013164687499,0,0
2021-09-22,2.590111811034375,0,3
2021-09-23,-1.0705189987500001,0,0
2021-09-24,3.5717087357343753,0,0
2021-09-25,-1.4639993467640626,0,0
2021-09-26,-0.5973745764656248,0,0
2021-09-27,1.6495583875000002,0,0
2021-09-28,-0.8494498612500001,0,0
2021-09-29,0.598370461984375,0,0
2021-09-30,0.4266629864703124,2,0
2021-10-01,-0.6019043346984376,2,0
2021-10-02,-0.28744736706250007,0,0
2021-10-03,-0.20055787793125004,0,0
2021-10-04,1.8922027025000001,0,0
2021-10-05,1.3152454539687497,0,0
2021-10-06,1.120595037284375,0,0
2021-10-07,0.036166009484375095,0,0
2021-10-08,-0.7387851299984374,0,0
2021-10-09,-0.3773489132328124,0,0
2021-10-10,-0.24582722499999995,0,0
2021-10-11,-0.1840792725,0,0
2021-10-12,0.85405004396875,2,0
2021-10-13,0.5798843300031248,1,0
2021-10-14,0.5171224662531249,0,0
2021-10-15,1.49245645676875,0,0
2021-10-16,-0.8182459132328125,1,0
2021-10-17,-0.33938274999999984,0,0
2021-10-18,1.7878363875,1,0
2021-10-19,0.24771661374999998,0,0
2021-10-20,0.37244464698437507,0,0
2021-10-21,2.381020871251563,0,1
2021-10-22,-0.2121996774984376,3,0
2021-10-23,-0.8194398467640625,0,0
2021-10-24,-0.42711130146562487,0,0
2021-10-25,2.72909684,0,0
2021-10-26,-1.1033148197812501,0,0
2021-10-27,1.52343634551875,0,0
2021-10-28,-0.8881128137484375,0,0
2021-10-29,-0.4106583372796875,0,0
2021-10-30,-0.2647877064640625,0,0
2021-10-31,-0.1637510007328125,0,0
2021-11-01,-0.11631232125,0,0
2021-11-02,1.9058081247031249,0,0
2021-11-03,-0.6786647871984377,0,0
2021-11-04,-0.24175343353124995,0,0
2021-11-05,-0.14616682646562498,0,0
2021-11-06,-0.080325,0,0
2021-11-07,-0.05944049999999999,0,0
2021-11-08,2.953438275,0,0
2021-11-09,1.0620854524999999,0,0
2021-11-10,-0.94675343353125,0,0
2021-11-11,-0.4156668264656248,0,0
2021-11-12,-0.23948749999999994,0,0
2021-11-13,-0.16948575,0,0
2021-11-14,-0.12928308749999998,0,0
2021-11-15,2.89656645375,0,0
2021-11-16,4.014455302203125,0,0
2021-11-17,3.1124963267703123,0,0
2021-11-18,4.769333173534375,0,0
2021-11-19,-0.04298750000000018,0,0
2021-11-20,-2.2224732499999993,0,0
2021-11-21,-1.1507563374999994,0,0
2021-11-22,5.21848511625,0,0
2021-11-23,-1.3873500815468756,0,0
2021-11-24,-1.3970469797765623,0,1
2021-11-25,-0.8118441537421877,1,0
2021-11-26,-0.5364009047734379,0,0
2021-11-27,-0.36119804292656277,0,0
2021-11-28,-0.21015566469843755,0,0
2021-11-29,4.862975495,0,0
2021-11-30,7.38578242565625,0,0
2021-12-01,0.6776228038375001,0,0
2021-12-02,7.543916586767188,1,0
2021-12-03,2.8436874999999997,3,0
2021-12-04,-3.8980637499999995,0,0
2021-12-05,-1.874536562499999,0,0
2021-12-06,-0.24132013124999974,0,5
2021-12-07,1.7785375024218748,0,0
2021-12-08,0.2675130129453118,0,0
2021-12-09,-0.5127963611578128,0,0
2021-12-10,1.9255357631624996,0,0
2021-12-11,-1.5211788996875006,0,0
2021-12-12,-0.6623505051296874,0,0
2021-12-13,15.63309713875,0,0
2021-12-14,2.9304819869843746,0,0
2021-12-15,4.708430276470313,0,0
2021-12-16,-0.6533035344796865,0,0
2021-12-17,-3.363515364481249,3,0
2021-12-18,-1.8135375635296869,0,0
2021-12-19,-1.2504685396984372,0,0
2021-12-20,1.08230447,0,0
2021-12-21,-1.334094420750001,0,0
2021-12-22,6.1819127404,0,0
2021-12-23,-2.546386851753126,2,0
2021-12-24,-1.0010825861578123,1,0
2021-12-25,-0.5302741529312498,0,0
2021-12-26,-0.327699225,0,0
2021-12-27,-0.24595629749999998,0,0
2021-12-28,-0.19471947103125006,3,0
2021-12-29,5.840132257284375,8,0
2021-12-30,-0.9111370173593756,7,0
2021-12-31,-1.0250838926296872,0,0
2022-01-01,-0.46199999999999974,0,0
2022-01-02,-0.30047499999999994,0,0
2022-01-03,2.781516,0,0
2022-01-04,-0.06940542500000002,0,0
2022-01-05,3.2479754950000004,0,0
2022-01-06,4.402282425656249,0,0
2022-01-07,-1.4973646961625002,4,0
2022-01-08,-1.3109066632328121,0,0
2022-01-09,1.2777871625000004,0,0
2022-01-10,9.90049131625,0,0
2022-01-11,5.111805125953124,3,0
2022-01-12,-1.275861476464062,2,0
2022-01-13,2.206060214704688,0,0
2022-01-14,2.979720772725,0,1
2022-01-15,-3.3358241711625,0,0
2022-01-16,-1.623057198232812,0,0
2022-01-17,-0.09678445728124996,0,0
2022-01-18,3.8681549878624994,0,0
2022-01-19,9.751094369798437,0,0
2022-01-20,0.41114758685781183,1,0
2022-01-21,9.668460033973439,0,0
2022-01-22,-5.532710116757812,0,0
2022-01-23,-2.397832591896874,2,0
2022-01-24,0.5336829137500003,0,0
2022-01-25,-0.6607471855156251,0,0
2022-01-26,-1.3332218445609376,0,0
2022-01-27,0.12012475139843692,2,0
2022-01-28,5.071345898628124,5,0
2022-01-29,0.7210826158828114,0,0
2022-01-30,-1.8423663470265623,0,0
2022-01-31,14.22664209,0,0
