,MonoGame/MonoGame,4ian/GDevelop,godotengine/godot
2024-05-17,4,0,24
2024-05-18,6,0,9
2024-05-19,1,0,13
2024-05-20,0,5,28
2024-05-21,0,3,34
2024-05-22,3,1,19
2024-05-23,5,2,30
2024-05-24,2,6,9
2024-05-25,0,0,16
2024-05-26,0,0,6
2024-05-27,0,2,12
2024-05-28,0,6,64
2024-05-29,0,1,45
2024-05-30,3,0,53
2024-05-31,0,4,26
2024-06-01,13,0,5
2024-06-02,0,1,10
2024-06-03,7,9,35
2024-06-04,4,3,23
2024-06-05,6,4,15
2024-06-06,6,3,7
2024-06-07,12,6,31
2024-06-08,20,1,8
2024-06-09,0,0,6
2024-06-10,1,3,35
2024-06-11,0,1,42
2024-06-12,0,0,36
2024-06-13,0,3,30
2024-06-14,0,7,29
2024-06-15,0,0,7
2024-06-16,2,2,8
2024-06-17,3,7,31
2024-06-18,2,6,37
2024-06-19,0,4,38
2024-06-20,0,4,33
2024-06-21,0,1,35
2024-06-22,0,0,23
2024-06-23,0,1,11
2024-06-24,0,2,41
2024-06-25,0,5,32
2024-06-26,0,2,38
2024-06-27,1,4,23
2024-06-28,1,0,39
2024-06-29,0,0,33
2024-06-30,0,1,8
2024-07-01,0,8,23
2024-07-02,5,7,24
2024-07-03,0,2,11
2024-07-04,0,3,40
2024-07-05,1,1,25
2024-07-06,0,0,6
2024-07-07,0,1,40
2024-07-08,0,1,52
2024-07-09,0,3,28
2024-07-10,2,2,22
2024-07-11,0,4,18
2024-07-12,11,0,11
2024-07-13,1,0,10
2024-07-14,0,0,6
2024-07-15,0,2,20
2024-07-16,0,1,12
2024-07-17,0,1,71
2024-07-18,1,1,36
2024-07-19,0,0,26
2024-07-20,1,0,11
2024-07-21,0,0,9
2024-07-22,0,7,37
2024-07-23,0,2,36
2024-07-24,0,4,30
2024-07-25,0,5,16
2024-07-26,0,7,33
2024-07-27,0,1,11
2024-07-28,5,0,21
2024-07-29,0,6,21
2024-07-30,3,6,22
2024-07-31,0,7,40
2024-08-01,0,1,9
2024-08-02,0,1,14
2024-08-03,0,0,1
2024-08-04,0,0,11
2024-08-05,0,2,6
2024-08-06,0,1,36
2024-08-07,0,2,22
2024-08-08,0,3,23
2024-08-09,0,2,20
2024-08-10,0,0,7
2024-08-11,0,0,7
2024-08-12,1,0,35
2024-08-13,0,0,16
2024-08-14,0,1,16
2024-08-15,0,0,29
2024-08-16,3,0,136
2024-08-17,0,0,11
2024-08-18,0,3,18
2024-08-19,0,5,67
2024-08-20,1,6,42
2024-08-21,2,3,37
2024-08-22,1,1,12
2024-08-23,1,4,13
2024-08-24,3,0,5
2024-08-25,2,0,29
2024-08-26,3,4,66
2024-08-27,0,2,96
2024-08-28,1,3,67
2024-08-29,0,6,34
2024-08-30,0,2,50
2024-08-31,0,0,19
2024-09-01,0,0,17
2024-09-02,0,8,42
2024-09-03,0,4,59
2024-09-04,0,2,51
2024-09-05,1,5,43
2024-09-06,2,2,54
2024-09-07,0,0,7
2024-09-08,1,0,32
2024-09-09,0,5,23
2024-09-10,0,1,25
2024-09-11,0,2,53
2024-09-12,0,4,45
2024-09-13,1,4,26
2024-09-14,3,0,12
2024-09-15,0,1,8
2024-09-16,0,0,62
2024-09-17,0,11,56
2024-09-18,0,4,26
2024-09-19,0,0,33
2024-09-20,1,0,41
2024-09-21,0,0,30
2024-09-22,0,0,15
2024-09-23,1,3,41
2024-09-24,2,0,14
2024-09-25,1,3,23
2024-09-26,0,0,55
2024-09-27,0,3,24
2024-09-28,0,2,24
2024-09-29,0,0,18
2024-09-30,1,4,8
2024-10-01,0,0,44
2024-10-02,0,3,41
2024-10-03,0,3,17
2024-10-04,0,5,63
2024-10-05,0,0,6
2024-10-06,3,0,8
2024-10-07,1,7,16
2024-10-08,1,2,16
2024-10-09,0,1,8
2024-10-10,0,8,19
2024-10-11,0,8,3
2024-10-12,0,0,3
2024-10-13,0,4,5
2024-10-14,0,3,20
2024-10-15,0,4,8
2024-10-16,0,12,24
2024-10-17,0,6,24
2024-10-18,0,3,28
2024-10-19,1,4,6
2024-10-20,0,2,6
2024-10-21,0,7,36
2024-10-22,0,5,13
2024-10-23,0,2,19
2024-10-24,0,1,43
2024-10-25,0,3,49
2024-10-26,0,0,12
2024-10-27,0,0,6
2024-10-28,0,0,17
2024-10-29,1,3,15
2024-10-30,1,0,37
2024-10-31,1,4,10
2024-11-01,0,0,24
2024-11-02,0,0,13
2024-11-03,1,0,2
2024-11-04,0,0,12
2024-11-05,0,2,44
2024-11-06,0,6,22
2024-11-07,0,2,19
2024-11-08,0,5,17
2024-11-09,0,0,11
2024-11-10,2,2,65
2024-11-11,1,3,81
2024-11-12,1,7,91
2024-11-13,1,8,41
2024-11-14,0,5,29
2024-11-15,0,0,38
2024-11-16,0,0,13
2024-11-17,1,0,11
2024-11-18,0,4,40
2024-11-19,2,0,31
2024-11-20,0,3,18
2024-11-21,0,3,33
2024-11-22,1,2,47
2024-11-23,0,0,10
2024-11-24,2,0,15
2024-11-25,0,2,27
2024-11-26,2,6,32
2024-11-27,0,1,53
2024-11-28,0,4,14
2024-11-29,2,5,83
2024-11-30,1,2,13
2024-12-01,0,0,9
2024-12-02,0,2,87
2024-12-03,0,1,44
2024-12-04,2,0,27
2024-12-05,0,0,57
2024-12-06,0,0,18
2024-12-07,0,0,5
2024-12-08,0,0,6
2024-12-09,0,1,41
2024-12-10,0,0,49
2024-12-11,0,0,54
2024-12-12,0,0,58
2024-12-13,0,5,36
2024-12-14,0,3,22
2024-12-15,0,0,12
2024-12-16,0,4,43
2024-12-17,1,6,66
2024-12-18,0,6,44
2024-12-19,0,6,19
2024-12-20,0,1,82
2024-12-21,1,0,21
2024-12-22,1,2,9
2024-12-23,0,0,34
2024-12-24,0,0,4
2024-12-25,0,0,2
2024-12-26,0,0,8
2024-12-27,3,2,7
2024-12-28,0,0,7
2024-12-29,0,1,11
2024-12-30,0,1,34
2024-12-31,0,2,3
2025-01-01,0,0,5
2025-01-02,0,6,54
2025-01-03,0,2,35
2025-01-04,0,1,6
2025-01-05,0,0,9
2025-01-06,0,5,66
2025-01-07,0,1,54
2025-01-08,0,1,37
2025-01-09,0,1,63
2025-01-10,0,3,41
2025-01-11,0,0,34
2025-01-12,0,0,19
2025-01-13,0,3,54
2025-01-14,0,3,53
2025-01-15,0,8,15
2025-01-16,0,3,46
2025-01-17,0,5,31
2025-01-18,0,0,14
2025-01-19,0,2,9
2025-01-20,0,2,46
2025-01-21,0,1,21
2025-01-22,0,5,26
2025-01-23,0,4,5
2025-01-24,0,6,21
2025-01-25,0,0,11
2025-01-26,0,1,6
2025-01-27,0,3,30
2025-01-28,0,1,32
2025-01-29,0,0,22
2025-01-30,0,1,20
2025-01-31,0,0,31
2025-02-01,0,0,13
2025-02-02,0,0,9
2025-02-03,0,4,38
2025-02-04,0,5,25
2025-02-05,0,0,34
2025-02-06,0,4,24
2025-02-07,0,2,45
2025-02-08,1,0,14
2025-02-09,3,0,7
2025-02-10,0,4,50
2025-02-11,0,3,56
2025-02-12,0,9,35
2025-02-13,0,1,45
2025-02-14,0,1,36
2025-02-15,0,0,17
2025-02-16,0,0,9
2025-02-17,0,4,8
2025-02-18,0,0,14
2025-02-19,0,1,10
2025-02-20,0,1,17
2025-02-21,0,0,8
2025-02-22,0,2,7
2025-02-23,0,1,17
2025-02-24,0,6,14
2025-02-25,0,2,23
2025-02-26,0,3,9
2025-02-27,0,3,18
2025-02-28,0,2,12
2025-03-01,0,0,5
2025-03-02,0,0,17
2025-03-03,0,7,20
2025-03-04,0,1,35
2025-03-05,0,0,53
2025-03-06,1,4,36
2025-03-07,0,3,56
2025-03-08,0,0,25
2025-03-09,0,0,20
2025-03-10,0,15,33
2025-03-11,1,10,85
2025-03-12,0,2,69
2025-03-13,0,0,45
2025-03-14,0,1,44
2025-03-15,0,0,15
2025-03-16,0,0,28
2025-03-17,0,0,41
2025-03-18,0,2,52
2025-03-19,0,1,63
2025-03-20,0,1,17
2025-03-21,0,3,42
2025-03-22,0,0,9
2025-03-23,0,0,4
2025-03-24,7,2,42
2025-03-25,3,3,33
2025-03-26,2,2,18
2025-03-27,1,4,16
2025-03-28,0,3,78
2025-03-29,3,0,19
2025-03-30,1,0,13
2025-03-31,3,5,23
2025-04-01,0,2,30
2025-04-02,0,1,32
2025-04-03,1,0,46
2025-04-04,5,1,23
2025-04-05,1,0,20
2025-04-06,1,0,10
2025-04-07,0,2,44
2025-04-08,0,1,35
2025-04-09,0,0,61
2025-04-10,0,0,57
2025-04-11,0,2,40
2025-04-12,0,0,11
2025-04-13,0,0,7
2025-04-14,1,2,12
2025-04-15,5,3,64
2025-04-16,0,2,23
2025-04-17,0,0,19
2025-04-18,0,3,16
2025-04-19,0,0,10
2025-04-20,0,0,9
2025-04-21,0,0,22
2025-04-22,0,1,37
2025-04-23,3,1,26
2025-04-24,1,6,42
2025-04-25,0,2,38
2025-04-26,1,0,16
2025-04-27,0,0,10
2025-04-28,4,4,88
2025-04-29,0,1,37
2025-04-30,0,0,32
2025-05-01,0,0,16
2025-05-02,0,3,21
2025-05-03,0,0,5
2025-05-04,0,1,2
2025-05-05,0,4,37
2025-05-06,1,2,41
2025-05-07,1,0,32
2025-05-08,0,1,29
2025-05-09,0,0,35
2025-05-10,0,0,5
2025-05-11,4,0,4
2025-05-12,0,4,52
2025-05-13,0,0,54
2025-05-14,4,2,37
2025-05-15,1,5,50
2025-05-16,0,0,25
2025-05-17,0,0,3
2025-05-18,0,0,6
2025-05-19,1,0,42
2025-05-20,1,1,28
2025-05-21,1,0,27
2025-05-22,0,1,28
2025-05-23,4,0,34
2025-05-24,0,0,10
2025-05-25,0,1,7
2025-05-26,3,0,61
2025-05-27,0,2,44
2025-05-28,1,1,38
2025-05-29,1,1,13
2025-05-30,6,2,16
2025-05-31,1,0,10
2025-06-01,3,0,8
2025-06-02,4,0,60
2025-06-03,0,3,50
2025-06-04,0,4,31
2025-06-05,2,2,98
2025-06-06,3,3,63
2025-06-07,0,0,11
2025-06-08,2,0,46
2025-06-09,1,5,56
