,getsentry/sentry,elastic/kibana,grafana/grafana
2024-06-28,38,37,1
2024-06-29,1,9,0
2024-06-30,0,2,0
2024-07-01,49,44,19
2024-07-02,76,73,20
2024-07-03,66,50,28
2024-07-04,26,51,30
2024-07-05,20,32,22
2024-07-06,0,5,2
2024-07-07,0,0,0
2024-07-08,60,36,18
2024-07-09,59,62,23
2024-07-10,51,39,17
2024-07-11,45,57,23
2024-07-12,49,29,30
2024-07-13,0,3,2
2024-07-14,0,1,0
2024-07-15,47,49,15
2024-07-16,40,50,26
2024-07-17,57,58,32
2024-07-18,48,44,24
2024-07-19,41,32,23
2024-07-20,4,2,1
2024-07-21,0,1,0
2024-07-22,70,51,25
2024-07-23,75,46,20
2024-07-24,91,71,18
2024-07-25,80,52,24
2024-07-26,45,46,23
2024-07-27,0,2,0
2024-07-28,0,0,1
2024-07-29,77,37,29
2024-07-30,79,47,29
2024-07-31,71,69,35
2024-08-01,92,39,24
2024-08-02,37,48,18
2024-08-03,0,1,0
2024-08-04,0,4,0
2024-08-05,36,33,15
2024-08-06,71,37,20
2024-08-07,56,40,10
2024-08-08,74,43,21
2024-08-09,54,40,24
2024-08-10,0,2,0
2024-08-11,0,4,3
2024-08-12,63,38,26
2024-08-13,82,35,29
2024-08-14,69,46,22
2024-08-15,71,43,24
2024-08-16,51,5,17
2024-08-17,1,1,0
2024-08-18,0,1,1
2024-08-19,2,40,19
2024-08-20,2,37,20
2024-08-21,1,38,29
2024-08-22,0,45,24
2024-08-23,0,42,12
2024-08-24,0,3,0
2024-08-25,0,1,0
2024-08-26,96,41,27
2024-08-27,45,36,39
2024-08-28,52,42,22
2024-08-29,50,55,33
2024-08-30,6,43,35
2024-08-31,0,4,0
2024-09-01,0,1,0
2024-09-02,10,18,23
2024-09-03,55,37,19
2024-09-04,55,38,18
2024-09-05,56,55,23
2024-09-06,46,40,22
2024-09-07,1,2,1
2024-09-08,0,1,1
2024-09-09,71,35,30
2024-09-10,68,50,34
2024-09-11,50,40,21
2024-09-12,51,43,28
2024-09-13,57,43,25
2024-09-14,0,3,0
2024-09-15,1,4,0
2024-09-16,65,55,1
2024-09-17,51,53,15
2024-09-18,57,52,12
2024-09-19,40,47,20
2024-09-20,36,45,17
2024-09-21,0,1,1
2024-09-22,0,4,0
2024-09-23,51,40,29
2024-09-24,68,36,33
2024-09-25,57,43,34
2024-09-26,37,58,30
2024-09-27,51,38,37
2024-09-28,1,1,4
2024-09-29,0,2,0
2024-09-30,41,51,38
2024-10-01,48,47,29
2024-10-02,51,42,25
2024-10-03,60,36,18
2024-10-04,48,41,33
2024-10-05,0,5,0
2024-10-06,0,2,0
2024-10-07,61,51,30
2024-10-08,48,80,23
2024-10-09,50,63,25
2024-10-10,59,54,32
2024-10-11,41,60,30
2024-10-12,1,5,0
2024-10-13,0,5,0
2024-10-14,1,73,19
2024-10-15,63,73,32
2024-10-16,69,57,21
2024-10-17,63,66,39
2024-10-18,50,56,24
2024-10-19,1,5,0
2024-10-20,0,2,0
2024-10-21,57,45,31
2024-10-22,61,70,26
2024-10-23,66,58,36
2024-10-24,76,70,42
2024-10-25,45,47,21
2024-10-26,0,1,0
2024-10-27,0,2,0
2024-10-28,56,55,28
2024-10-29,46,28,25
2024-10-30,63,58,20
2024-10-31,56,44,25
2024-11-01,39,22,15
2024-11-02,0,1,0
2024-11-03,0,1,0
2024-11-04,35,41,21
2024-11-05,68,46,32
2024-11-06,47,65,32
2024-11-07,61,49,33
2024-11-08,55,64,25
2024-11-09,3,2,1
2024-11-10,0,1,0
2024-11-11,32,34,26
2024-11-12,61,61,41
2024-11-13,67,52,19
2024-11-14,59,54,31
2024-11-15,67,9,36
2024-11-16,3,1,1
2024-11-17,0,1,0
2024-11-18,58,74,20
2024-11-19,53,59,33
2024-11-20,58,68,24
2024-11-21,51,68,33
2024-11-22,58,55,21
2024-11-23,0,7,0
2024-11-24,0,3,0
2024-11-25,33,57,26
2024-11-26,39,44,28
2024-11-27,41,71,24
2024-11-28,19,45,22
2024-11-29,17,43,10
2024-11-30,0,6,0
2024-12-01,0,1,0
2024-12-02,44,61,26
2024-12-03,60,46,22
2024-12-04,60,52,12
2024-12-05,62,52,23
2024-12-06,38,27,17
2024-12-07,1,2,2
2024-12-08,1,3,0
2024-12-09,34,28,19
2024-12-10,41,69,28
2024-12-11,32,67,21
2024-12-12,55,115,36
2024-12-13,42,60,23
2024-12-14,1,4,0
2024-12-15,1,1,0
2024-12-16,45,65,20
2024-12-17,61,52,27
2024-12-18,48,54,28
2024-12-19,63,62,25
2024-12-20,47,4,14
2024-12-21,4,2,0
2024-12-22,0,0,0
2024-12-23,40,18,1
2024-12-24,1,9,1
2024-12-25,0,2,1
2024-12-26,10,6,1
2024-12-27,22,11,4
2024-12-28,0,2,0
2024-12-29,0,1,1
2024-12-30,52,25,5
2024-12-31,44,5,6
2025-01-01,0,1,0
2025-01-02,118,29,11
2025-01-03,56,41,16
2025-01-04,0,3,0
2025-01-05,0,3,0
2025-01-06,64,28,22
2025-01-07,62,56,37
2025-01-08,71,52,22
2025-01-09,71,34,30
2025-01-10,67,54,38
2025-01-11,2,3,2
2025-01-12,0,2,0
2025-01-13,48,42,30
2025-01-14,86,58,30
2025-01-15,91,56,29
2025-01-16,59,45,31
2025-01-17,51,34,33
2025-01-18,2,3,0
2025-01-19,0,4,2
2025-01-20,19,40,22
2025-01-21,55,57,30
2025-01-22,53,55,19
2025-01-23,77,44,37
2025-01-24,76,51,25
2025-01-25,0,3,0
2025-01-26,0,1,1
2025-01-27,69,61,37
2025-01-28,67,68,35
2025-01-29,43,85,36
2025-01-30,53,49,24
2025-01-31,42,44,21
2025-02-01,1,5,0
2025-02-02,0,3,0
2025-02-03,64,38,33
2025-02-04,65,45,28
2025-02-05,75,59,26
2025-02-06,74,39,34
2025-02-07,53,27,36
2025-02-08,4,3,1
2025-02-09,0,2,0
2025-02-10,95,40,23
2025-02-11,75,56,38
2025-02-12,69,45,34
2025-02-13,93,37,48
2025-02-14,61,44,37
2025-02-15,2,2,1
2025-02-16,4,4,0
2025-02-17,9,31,23
2025-02-18,70,36,24
2025-02-19,63,38,38
2025-02-20,83,36,44
2025-02-21,75,38,33
2025-02-22,4,5,4
2025-02-23,0,2,0
2025-02-24,75,28,20
2025-02-25,80,33,33
2025-02-26,81,25,25
2025-02-27,63,17,31
2025-02-28,60,32,19
2025-03-01,5,2,1
2025-03-02,0,0,0
2025-03-03,66,38,18
2025-03-04,76,48,23
2025-03-05,89,29,23
2025-03-06,75,51,42
2025-03-07,63,34,35
2025-03-08,4,5,3
2025-03-09,0,1,1
2025-03-10,72,42,31
2025-03-11,76,55,54
2025-03-12,87,65,41
2025-03-13,67,41,40
2025-03-14,78,43,31
2025-03-15,1,2,0
2025-03-16,0,1,1
2025-03-17,92,39,37
2025-03-18,67,53,40
2025-03-19,92,44,37
2025-03-20,84,42,46
2025-03-21,79,38,38
2025-03-22,1,5,4
2025-03-23,0,2,0
2025-03-24,124,42,35
2025-03-25,129,44,32
2025-03-26,87,32,51
2025-03-27,88,42,56
2025-03-28,74,35,3
2025-03-29,1,2,1
2025-03-30,0,0,2
2025-03-31,98,38,36
2025-04-01,88,51,39
2025-04-02,91,57,54
2025-04-03,134,39,47
2025-04-04,77,36,30
2025-04-05,1,1,1
2025-04-06,0,1,3
2025-04-07,123,51,40
2025-04-08,103,40,52
2025-04-09,85,52,46
2025-04-10,116,39,54
2025-04-11,71,26,73
2025-04-12,1,0,0
2025-04-13,1,0,0
2025-04-14,94,40,25
2025-04-15,108,47,32
2025-04-16,115,44,24
2025-04-17,90,40,18
2025-04-18,31,15,6
2025-04-19,0,2,1
2025-04-20,0,3,0
2025-04-21,40,14,10
2025-04-22,84,48,46
2025-04-23,100,34,38
2025-04-24,105,54,34
2025-04-25,75,39,29
2025-04-26,0,4,0
2025-04-27,0,1,0
2025-04-28,97,34,11
2025-04-29,69,45,6
2025-04-30,74,40,49
2025-05-01,71,27,19
2025-05-02,57,22,21
2025-05-03,1,1,1
2025-05-04,0,2,0
2025-05-05,81,38,27
2025-05-06,110,44,34
2025-05-07,94,37,29
2025-05-08,110,41,30
2025-05-09,76,40,27
2025-05-10,3,3,0
2025-05-11,0,0,1
2025-05-12,100,4,31
2025-05-13,102,1,32
2025-05-14,63,3,30
2025-05-15,78,4,36
2025-05-16,54,3,25
2025-05-17,3,2,2
2025-05-18,0,0,0
2025-05-19,51,12,34
2025-05-20,72,31,33
2025-05-21,73,33,33
2025-05-22,82,29,35
2025-05-23,31,27,22
2025-05-24,1,5,1
2025-05-25,0,1,1
2025-05-26,20,26,11
2025-05-27,66,41,26
2025-05-28,68,46,35
2025-05-29,67,26,24
2025-05-30,57,31,2
2025-05-31,0,3,0
2025-06-01,0,1,1
2025-06-02,89,42,13
2025-06-03,89,43,16
2025-06-04,89,49,17
2025-06-05,94,53,18
2025-06-06,49,34,9
2025-06-07,3,3,1
2025-06-08,0,1,0
2025-06-09,92,16,14
2025-06-10,95,47,34
2025-06-11,85,38,33
2025-06-12,74,45,29
2025-06-13,74,33,27
2025-06-14,1,3,0
2025-06-15,0,1,1
2025-06-16,86,42,33
2025-06-17,80,51,32
2025-06-18,98,48,51
2025-06-19,20,44,16
2025-06-20,58,54,21
2025-06-21,2,1,2
2025-06-22,0,3,1
2025-06-23,102,61,4
2025-06-24,97,95,41
2025-06-25,103,58,42
2025-06-26,117,57,32
2025-06-27,70,51,30
2025-06-28,0,3,0
2025-06-29,0,3,1
2025-06-30,59,58,37
2025-07-01,65,43,25
2025-07-02,72,51,22
2025-07-03,41,51,25
2025-07-04,27,24,24
2025-07-05,0,2,0
2025-07-06,0,4,0
2025-07-07,69,55,28
2025-07-08,66,58,28
2025-07-09,72,49,38
2025-07-10,66,58,39
2025-07-11,71,50,39
2025-07-12,1,4,1
2025-07-13,0,0,1
2025-07-14,90,41,18
2025-07-15,94,57,34
2025-07-16,91,87,34
2025-07-17,88,46,33
2025-07-18,79,51,29
2025-07-19,0,2,1
2025-07-20,0,2,0
2025-07-21,91,42,26
