,parcel-bundler/parcel,rollup/rollup,webpack/webpack
2023-07-11,0,0,-0.0340839155515624
2023-07-12,0,0,1.9784391349640627
2023-07-13,0,0,-0.21109369625000016
2023-07-14,1,0,-0.09956831301562505
2023-07-15,0,0,-0.06539885253593752
2023-07-16,1,0,-0.04132499999999985
2023-07-17,0,3,-0.032233499999999894
2023-07-18,1,0,-0.02632402499999992
2023-07-19,1,0,-0.022187392499999934
2023-07-20,0,0,-0.01913662603124995
2023-07-21,0,0,-0.016797705071874957
2023-07-22,0,0,0.0
2023-07-23,0,1,0.0
2023-07-24,0,0,0.0
2023-07-25,2,0,0.0
2023-07-26,0,0,0.0
2023-07-27,2,0,0.0
2023-07-28,1,2,0.0
2023-07-29,0,0,0.0
2023-07-30,0,1,1.0
2023-07-31,4,1,-0.10000000000000009
2023-08-01,1,0,-0.04500000000000003
2023-08-02,0,0,1.9715
2023-08-03,0,4,-0.2206625000000001
2023-08-04,1,2,-0.10611675000000001
2023-08-05,0,0,-0.07016201250000001
2023-08-06,0,0,-0.05241869624999981
2023-08-07,0,0,0.9581981869843751
2023-08-08,0,0,-0.13472287753593748
2023-08-09,0,4,3.9328126075
2023-08-10,0,0,1.5523633739687497
2023-08-11,1,0,-0.4174602050718752
2023-08-12,0,0,-0.22011675000000008
2023-08-13,0,1,0.8471879875000004
2023-08-14,0,0,-0.2168856962499997
2023-08-15,1,0,-0.13944986301562476
2023-08-16,1,0,-0.10759766253593729
2023-08-17,1,0,-0.08112314456249975
2023-08-18,0,0,-0.06884878617499982
2023-08-19,0,0,0.9700402824281251
2023-08-20,0,0,-0.11109369625000005
2023-08-21,0,0,3.945431686984375
2023-08-22,1,3,-0.43689885253593785
2023-08-23,1,0,-0.20066250000000005
2023-08-24,0,0,0.86988325
2023-08-25,1,1,-0.19581201249999974
2023-08-26,0,0,1.8794393037500001
2023-08-27,0,0,-0.29071636301562503
2023-08-28,0,0,0.8365638624640627
2023-08-29,0,0,-0.21139000206249997
2023-08-30,0,1,-0.13308242264374975
2023-08-31,0,0,-0.07182719624999988
2023-09-01,0,0,-0.056554838015624824
2023-09-02,0,0,-0.04670299503593736
2023-09-03,0,0,-0.03229863853124991
2023-09-04,0,0,-0.027891401321874926
2023-09-05,0,0,-0.009568313015624975
2023-09-06,0,3,10.991601147464063
2023-09-07,1,0,-1.100000000000001
2023-09-08,1,0,-0.4950000000000004
2023-09-09,0,0,1.6864999999999997
2023-09-10,2,5,-0.4272874999999994
2023-09-11,3,0,-0.2672842499999995
2023-09-12,0,0,2.7982178625000005
2023-09-13,1,2,-0.46335565874999973
2023-09-14,1,0,-0.2724849431718747
2023-09-15,1,1,-0.20421140289531226
2023-09-16,0,0,-0.08417489249999971
2023-09-17,1,0,-0.0674868760312498
2023-09-18,1,1,0.9437162574281251
2023-09-19,0,0,0.86671891125
2023-09-20,0,0,-0.17370493904687506
2023-09-21,2,1,-0.09869655760781249
2023-09-22,1,0,-0.04916249999999994
2023-09-23,0,0,-0.036779249999999875
2023-09-24,0,2,-0.02927876249999991
2023-09-25,1,0,-0.024255708749999928
2023-09-26,2,0,0.9793379907343751
2023-09-27,4,0,0.8820328344484375
2023-09-28,0,2,-0.1533988525359376
2023-09-29,0,9,-0.07350000000000005
2023-09-30,1,1,-0.04916249999999994
2023-10-01,4,0,2.96322075
2023-10-02,1,1,0.6707212374999998
2023-10-03,5,1,-0.25925570875000015
2023-10-04,3,0,3.848837990734375
2023-10-05,1,4,0.4915453344484374
2023-10-06,0,6,-0.35741160253593746
2023-10-07,0,2,-0.21460278749999995
2023-10-08,0,0,-0.1575931012499996
2023-10-09,2,4,-0.1249281352968746
2023-10-10,1,1,-0.1035296706234372
2023-10-11,4,1,-0.06593565003593731
2023-10-12,1,0,-0.04936694831249987
2023-10-13,0,2,1.956836276840625
2023-10-14,0,2,-0.20839885253593765
2023-10-15,1,7,-0.09000000000000007
2023-10-16,0,1,-0.057000000000000044
2023-10-17,0,0,-0.04132499999999985
2023-10-18,5,1,-0.032233499999999894
2023-10-19,0,0,-0.02632402499999992
2023-10-20,0,1,-0.022187392499999934
2023-10-21,0,2,-0.01913662603124995
2023-10-22,0,0,-0.016797705071874957
2023-10-23,4,0,0.0
2023-10-24,2,0,0.0
2023-10-25,1,0,0.0
2023-10-26,0,0,0.0
2023-10-27,0,0,0.0
2023-10-28,0,2,0.0
2023-10-29,1,1,0.0
2023-10-30,0,1,0.0
2023-10-31,0,5,1.0
2023-11-01,0,0,-0.10000000000000009
2023-11-02,2,0,-0.04500000000000003
2023-11-03,2,4,-0.028500000000000022
2023-11-04,1,0,-0.020662499999999924
2023-11-05,0,0,-0.016116749999999947
2023-11-06,1,0,-0.01316201249999996
2023-11-07,3,0,-0.011093696249999967
2023-11-08,0,0,-0.009568313015624975
2023-11-09,1,0,-0.008398852535937478
2023-11-10,0,1,0.0
2023-11-11,0,2,0.0
2023-11-12,2,2,0.0
2023-11-13,1,0,0.0
2023-11-14,2,2,0.0
2023-11-15,3,0,0.0
2023-11-16,2,0,0.0
2023-11-17,0,1,0.0
2023-11-18,0,2,0.0
2023-11-19,0,1,0.0
2023-11-20,0,0,0.0
2023-11-21,1,2,0.0
2023-11-22,0,0,0.0
2023-11-23,1,0,0.0
2023-11-24,1,2,0.0
2023-11-25,1,1,0.0
2023-11-26,1,6,0.0
2023-11-27,1,0,0.0
2023-11-28,0,0,0.0
2023-11-29,1,0,0.0
2023-11-30,1,3,0.0
2023-12-01,0,0,0.0
2023-12-02,0,0,0.0
2023-12-03,0,1,1.0
2023-12-04,0,0,0.8999999999999999
2023-12-05,2,0,-0.14500000000000013
2023-12-06,1,0,-0.07350000000000005
2023-12-07,5,2,0.9508375
2023-12-08,1,1,0.86322075
2023-12-09,0,0,-0.17427876250000002
2023-12-10,0,0,-0.09775570874999998
2023-12-11,1,2,-0.06982450926562489
2023-12-12,1,1,-0.05474641555156232
2023-12-13,5,2,-0.03767761503593739
2023-12-14,3,0,-0.024255708749999928
2023-12-15,2,0,-0.02066200926562494
2023-12-16,0,0,-0.017967165551562456
2023-12-17,0,2,-0.008398852535937478
2023-12-18,0,0,0.0
2023-12-19,1,0,2.0
2023-12-20,0,0,-0.20000000000000018
2023-12-21,0,0,-0.09000000000000007
2023-12-22,0,0,-0.057000000000000044
2023-12-23,0,1,-0.04132499999999985
2023-12-24,0,0,-0.032233499999999894
2023-12-25,0,0,-0.02632402499999992
2023-12-26,0,2,-0.022187392499999934
2023-12-27,0,0,-0.01913662603124995
2023-12-28,0,0,13.983202294928125
2023-12-29,0,0,10.599999999999998
2023-12-30,0,3,-1.8300000000000014
2023-12-31,0,0,-0.9390000000000007
2024-01-01,0,0,-0.6312749999999991
2024-01-02,1,0,0.5264155000000017
2024-01-03,0,0,-0.47766917499999895
2024-01-04,3,3,6.641744102500001
2024-01-05,0,1,0.004419262781250044
2024-01-06,0,3,-0.6680661916906246
2024-01-07,0,0,-0.36140298043124985
2024-01-08,0,0,0.8137004875000006
2024-01-09,0,0,1.7554265537500005
2024-01-10,0,0,3.637180849484375
2024-01-11,0,2,9.382283261214063
2024-01-12,0,1,11.664265612640625
2024-01-13,0,1,6.010197969232811
2024-01-14,0,0,5.193555634964062
2024-01-15,0,0,3.26099027875
2024-01-16,0,1,0.44281624448437595
2024-01-17,0,0,0.7971518614328139
2024-01-18,0,0,-0.0431855821343734
2024-01-19,0,0,1.1580775584500016
2024-01-20,0,0,4.186830997937501
2024-01-21,0,2,-1.021256023342187
2024-01-22,0,0,-0.5508575176468744
2024-01-23,0,0,15.644913299670312
2024-01-24,0,0,5.167973706289062
2024-01-25,0,0,-1.5739358023531258
2024-01-26,0,0,7.1146365269125
2024-01-27,0,0,0.5868960401828129
2024-01-28,0,0,-1.027144770149999
2024-01-29,0,0,-0.6834037126796867
2024-01-30,0,0,6.508066772500001
2024-01-31,0,0,0.8989921180000007
2024-02-01,0,0,12.146110568315626
2024-02-02,0,2,-0.7633655627515634
2024-02-03,0,0,-0.9853713966249997
2024-02-04,0,0,-0.6559696963187496
2024-02-05,0,0,0.5617222074281263
2024-02-06,0,0,3.565839851250001
2024-02-07,0,0,-0.7213884961093746
2024-02-08,0,1,0.556191342467188
2024-02-09,0,4,2.6130580294750003
2024-02-10,0,3,-0.5625201459828122
2024-02-11,0,0,-0.24952786503593735
2024-02-12,0,0,0.8300957537500002
2024-02-13,0,0,-0.23204734801562465
2024-02-14,0,0,4.846815632901563
2024-02-15,0,3,10.38732485610625
2024-02-16,0,3,3.611488098234374
2024-02-17,0,0,-0.19072054158281326
2024-02-18,0,0,2.2198289298921874
2024-02-19,0,0,7.193535053750001
2024-02-20,0,0,-1.3194751255156247
2024-02-21,0,0,5.244604278714063
2024-02-22,0,1,3.8582134636718752
2024-02-23,0,1,-0.19952644960156185
2024-02-24,0,0,-0.815742676723437
2024-02-25,0,0,-0.5016147644453116
2024-02-26,0,0,-0.3543663615828115
2024-02-27,0,0,7.718038613267188
2024-02-28,0,0,4.9843201897125
2024-02-29,0,0,1.9139596281562494
2024-03-01,0,0,0.09267162345624969
2024-03-02,0,1,-0.6228625756953121
2024-03-03,0,0,-0.3918078525359367
2024-03-04,0,0,3.7075159000000006
2024-03-05,0,1,2.3632656050000005
2024-03-06,0,2,3.321288530875
2024-03-07,0,0,-0.8200437996312501
2024-03-08,0,0,-0.4383417505124997
2024-03-09,0,0,-0.27521937062343704
2024-03-10,0,0,-0.19204715253593685
2024-03-11,0,1,15.851672177500001
2024-03-12,0,2,9.2757976091875
2024-03-13,0,0,11.073324865809374
2024-03-14,0,0,7.685530190329686
2024-03-15,0,1,9.737304589856251
2024-03-16,0,0,-2.5056555
2024-03-17,0,0,0.5185110500000016
2024-03-18,0,0,4.719575972500002
2024-03-19,0,0,0.454652670500002
2024-03-20,0,0,5.7641277400031266
2024-03-21,0,0,13.512018440401564
2024-03-22,0,0,-0.3662010681234378
2024-03-23,0,0,-1.4376578065468748
2024-03-24,0,0,-0.8963166979312492
2024-03-25,0,0,9.408222421468752
2024-03-26,0,0,0.5283946868343756
2024-03-27,0,2,-1.0268493024968746
2024-03-28,0,4,-0.6515053649312494
2024-03-29,0,0,0.5118709445140638
2024-03-30,0,0,-0.44761191407031153
2024-03-31,0,0,-0.2256513300718745
2024-04-01,0,0,-0.16576098749999962
2024-04-02,0,0,4.86146697734375
2024-04-03,0,0,0.3807580986093748
2024-04-04,0,0,2.6450402824281247
2024-04-05,0,0,-0.4985936962500004
2024-04-06,0,0,-0.27638081301562467
2024-04-07,0,0,-0.1951451025359372
2024-04-08,0,0,2.8560856875000002
2024-04-09,0,0,1.58301925625
2024-04-10,0,0,0.566578701171875
2024-04-11,0,0,3.6396563355546876
2024-04-12,0,0,9.398908708417187
2024-04-13,0,0,1.6766281923921869
2024-04-14,0,0,-0.9563820375000004
2024-04-15,0,0,-0.5783718637499997
2024-04-16,0,0,1.579353655953126
2024-04-17,0,0,0.4687700701109384
2024-04-18,0,0,2.5592888219125007
2024-04-19,0,0,-0.5990951045984373
2024-04-20,0,0,2.6326153709500004
2024-04-21,0,0,1.4489105355937502
2024-04-22,0,0,2.535375167392188
2024-04-23,0,0,0.44080034499999987
2024-04-24,0,0,3.57629614021875
2024-04-25,0,0,1.3201776431625
2024-04-26,0,0,1.4206891709171878
2024-04-27,0,0,-0.5578144213578125
2024-04-28,0,0,-0.3361451190468745
2024-04-29,0,0,-0.2535682848890619
2024-04-30,0,0,0.8171971096312506
2024-05-01,0,0,3.7623028193765626
2024-05-02,0,0,-0.5401835220984377
2024-05-03,0,0,-0.283419428675
2024-05-04,0,0,-0.17059683110312493
2024-05-05,0,0,-0.1155644550718746
2024-05-06,0,0,-0.07762901249999975
2024-05-07,0,0,12.936258253750001
2024-05-08,0,0,3.646056901984374
2024-05-09,0,0,-1.1316721045984384
2024-05-10,0,0,-0.6290954101437504
2024-05-11,0,0,-0.4111124999999991
2024-05-12,0,0,-0.3128302499999989
2024-05-13,0,0,-0.2516899124999992
2024-05-14,0,0,-0.21002811374999936
2024-05-15,0,0,-0.17985655045312451
2024-05-16,0,0,-0.1570266480453121
2024-05-17,0,0,-0.041994262679687394
2024-05-18,0,0,0.0
2024-05-19,0,0,0.0
2024-05-20,0,0,0.0
2024-05-21,0,0,0.0
2024-05-22,0,0,6.0
2024-05-23,0,0,-0.6000000000000005
2024-05-24,0,0,-0.2700000000000002
2024-05-25,0,0,0.8289999999999998
2024-05-26,0,0,-0.22397499999999965
2024-05-27,0,0,-0.14170049999999973
2024-05-28,0,0,-0.10747207499999979
2024-05-29,0,0,-0.08722467749999974
2024-05-30,0,0,-0.0735266280937498
2024-05-31,0,0,2.9364448722843752
2024-06-01,0,0,0.6889063037499998
2024-06-02,0,0,-0.24456831301562515
2024-06-03,0,0,-0.13889885253593756
2024-06-04,0,0,4.9095125
2024-06-05,0,0,9.43098725
2024-06-06,0,0,2.719397212499999
2024-06-07,0,0,5.96105689875
2024-06-08,0,0,-1.3081111352968755
2024-06-09,0,0,-0.7509736206234368
2024-06-10,0,0,21.482473584964062
2024-06-11,0,0,15.40380689375
2024-06-12,0,0,-3.114243827578126
2024-06-13,0,0,-1.7111862653359378
2024-06-14,0,0,-1.167492651171873
2024-06-15,0,0,-0.8270671012531222
2024-06-16,0,0,-0.6384577427515605
2024-06-17,0,0,-0.4809775424999986
2024-06-18,0,0,0.5898105811562511
2024-06-19,0,0,19.542995609928127
2024-06-20,0,0,2.8038206543531237
2024-06-21,0,0,6.571499999999999
2024-06-22,0,0,-1.6156625000000013
2024-06-23,0,0,-0.9318667499999989
2024-06-24,0,0,-0.6668095124999988
2024-06-25,0,0,-0.5202176962499983
2024-06-26,0,0,-0.4261863005156237
2024-06-27,0,0,-0.3605296940984365
2024-06-28,0,0,-0.30456818579687417
2024-06-29,0,0,-0.1185407668046872
2024-06-30,0,0,0.9328091797125002
2024-07-01,0,0,0.8999999999999999
2024-07-02,0,0,-0.14500000000000013
2024-07-03,0,0,0.9265
2024-07-04,0,0,1.8508375
2024-07-05,0,0,-0.2817792500000001
2024-07-06,0,0,-0.1477787625
2024-07-07,0,0,-0.1019182087499999
2024-07-08,0,0,-0.07810375926562474
2024-07-09,0,0,-0.06336267805156232
2024-07-10,0,0,14.954183426214062
2024-07-11,0,0,2.4682442944843737
2024-07-12,0,0,-1.1025354785671881
2024-07-13,0,0,-0.6242977050718754
2024-07-14,0,0,-0.42393749999999897
2024-07-15,0,0,-0.32440124999999886
2024-07-16,0,0,1.7381028125000009
2024-07-17,0,0,2.5809465062500005
2024-07-18,0,0,1.4221005197656251
2024-07-19,0,0,-0.5562560401015624
2024-07-20,0,0,-0.2504204101437499
2024-07-21,0,0,-0.15122099999999972
2024-07-22,0,0,-0.11599927499999961
2024-07-23,0,0,4.906093070000001
2024-07-24,0,0,14.42125826021875
2024-07-25,0,0,-0.7926900366187513
2024-07-26,0,0,2.038166816360937
2024-07-27,0,0,-0.8926102050718752
2024-07-28,0,0,-0.5540212499999987
2024-07-29,0,0,-0.413723812499999
2024-07-30,0,0,5.6689970812500015
2024-07-31,0,0,10.124240728671875
2024-08-01,0,0,7.393901308335937
2024-08-02,0,0,25.26516781019531
2024-08-03,0,0,-3.579578791582815
2024-08-04,0,0,-1.8206845576078123
