,seaweedfs/seaweedfs,minio/minio,ceph/ceph
2021-08-17,15,11,50.0
2021-08-18,3,1,45.0
2021-08-19,1,6,25.0
2021-08-20,5,4,33.0
2021-08-21,11,1,2.0
2021-08-22,1,1,4.0
2021-08-23,17,10,33.0
2021-08-24,4,14,34.0
2021-08-25,6,8,29.0
2021-08-26,9,4,30.0
2021-08-27,14,5,20.0
2021-08-28,27,1,15.0
2021-08-29,14,0,3.0
2021-08-30,16,4,27.0
2021-08-31,6,6,18.0
2021-09-01,9,7,49.0
2021-09-02,4,5,24.0
2021-09-03,3,6,26.0
2021-09-04,26,2,3.0
2021-09-05,14,0,5.0
2021-09-06,18,1,17.0
2021-09-07,19,1,26.0
2021-09-08,4,7,43.0
2021-09-09,3,7,28.0
2021-09-10,0,2,27.0
2021-09-11,8,2,3.0
2021-09-12,4,2,3.0
2021-09-13,8,5,34.0
2021-09-14,4,5,32.0
2021-09-15,0,4,19.0
2021-09-16,4,3,23.0
2021-09-17,1,6,23.0
2021-09-18,5,9,4.0
2021-09-19,9,0,5.0
2021-09-20,3,2,19.0
2021-09-21,0,9,22.0
2021-09-22,0,4,27.0
2021-09-23,0,10,19.0
2021-09-24,0,3,34.0
2021-09-25,2,1,8.0
2021-09-26,3,0,7.0
2021-09-27,8,1,29.0
2021-09-28,2,5,25.0
2021-09-29,1,2,31.0
2021-09-30,4,1,25.0
2021-10-01,14,4,25.0
2021-10-02,5,1,2.0
2021-10-03,7,3,1.0
2021-10-04,12,3,5.0
2021-10-05,4,4,22.0
2021-10-06,3,4,27.0
2021-10-07,10,4,31.0
2021-10-08,2,4,24.0
2021-10-09,3,1,1.0
2021-10-10,0,5,20.0
2021-10-11,12,4,23.0
2021-10-12,7,7,23.0
2021-10-13,2,4,23.0
2021-10-14,7,4,40.0
2021-10-15,1,1,45.0
2021-10-16,9,0,4.0
2021-10-17,10,0,4.0
2021-10-18,8,8,36.0
2021-10-19,0,2,28.0
2021-10-20,5,5,31.0
2021-10-21,0,3,16.0
2021-10-22,0,3,16.0
2021-10-23,1,4,9.0
2021-10-24,2,1,1.0
2021-10-25,6,0,38.0
2021-10-26,0,0,40.0
2021-10-27,1,1,29.0
2021-10-28,7,5,34.0
2021-10-29,4,4,80.0
2021-10-30,0,3,12.0
2021-10-31,1,0,2.0
2021-11-01,5,6,24.0
2021-11-02,4,14,40.0
2021-11-03,9,6,24.0
2021-11-04,3,9,43.0
2021-11-05,1,5,20.0
2021-11-06,10,1,2.0
2021-11-07,5,3,2.0
2021-11-08,1,8,18.0
2021-11-09,10,4,32.0
2021-11-10,3,4,45.0
2021-11-11,13,3,21.0
2021-11-12,5,1,27.0
2021-11-13,1,2,4.0
2021-11-14,0,0,0.0
2021-11-15,4,4,19.0
2021-11-16,1,2,28.0
2021-11-17,2,7,25.0
2021-11-18,0,4,37.0
2021-11-19,0,8,25.0
2021-11-20,0,6,4.0
2021-11-21,0,1,1.0
2021-11-22,3,3,16.0
2021-11-23,2,6,22.0
2021-11-24,0,6,62.0
2021-11-25,6,4,14.0
2021-11-26,0,0,17.0
2021-11-27,1,1,0.0
2021-11-28,1,0,13.0
2021-11-29,13,3,27.0
2021-11-30,0,7,31.0
2021-12-01,0,3,48.0
2021-12-02,0,7,27.0
2021-12-03,3,9,14.0
2021-12-04,1,1,6.0
2021-12-05,9,1,1.0
2021-12-06,5,7,14.0
2021-12-07,5,2,22.0
2021-12-08,0,2,32.0
2021-12-09,4,8,32.0
2021-12-10,3,7,17.0
2021-12-11,0,6,1.0
2021-12-12,0,0,0.0
2021-12-13,8,2,27.0
2021-12-14,2,7,28.0
2021-12-15,7,6,35.0
2021-12-16,4,4,41.0
2021-12-17,1,5,15.0
2021-12-18,0,2,11.0
2021-12-19,0,2,8.0
2021-12-20,7,7,23.0
2021-12-21,2,4,16.0
2021-12-22,6,4,17.0
2021-12-23,9,2,31.0
2021-12-24,9,1,10.0
2021-12-25,5,1,4.0
2021-12-26,1,1,5.0
2021-12-27,1,3,12.0
2021-12-28,7,4,3.0
2021-12-29,6,2,7.0
2021-12-30,5,0,3.0
2021-12-31,3,1,8.0
2022-01-01,0,1,0.0
2022-01-02,3,2,0.0
2022-01-03,2,3,14.0
2022-01-04,1,3,30.0
2022-01-05,1,2,46.0
2022-01-06,3,8,13.0
2022-01-07,2,4,21.0
2022-01-08,2,4,3.0
2022-01-09,0,0,3.0
2022-01-10,3,2,18.0
2022-01-11,6,6,33.0
2022-01-12,16,3,46.0
2022-01-13,13,3,78.0
2022-01-14,1,4,44.0
2022-01-15,2,1,0.0
2022-01-16,0,1,1.0
2022-01-17,11,2,22.0
2022-01-18,13,1,38.0
2022-01-19,2,4,18.0
2022-01-20,6,5,25.0
2022-01-21,9,2,29.0
2022-01-22,18,2,17.0
2022-01-23,0,2,2.0
2022-01-24,7,4,15.0
2022-01-25,2,6,27.0
2022-01-26,2,9,14.0
2022-01-27,1,5,17.0
2022-01-28,1,6,9.0
2022-01-29,1,2,3.0
2022-01-30,0,2,5.0
2022-01-31,2,2,15.0
2022-02-01,1,6,7.0
2022-02-02,0,5,24.0
2022-02-03,3,3,27.0
2022-02-04,6,8,21.0
2022-02-05,5,2,4.0
2022-02-06,3,0,3.0
2022-02-07,7,4,18.0
2022-02-08,12,5,23.0
2022-02-09,2,4,35.0
2022-02-10,5,5,23.0
2022-02-11,6,5,25.0
2022-02-12,7,1,1.0
2022-02-13,21,3,3.0
2022-02-14,27,4,27.0
2022-02-15,11,2,14.0
2022-02-16,17,9,21.0
2022-02-17,6,8,9.0
2022-02-18,7,4,7.0
2022-02-19,7,2,5.0
2022-02-20,3,3,4.0
2022-02-21,2,2,24.0
2022-02-22,1,1,6.0
2022-02-23,8,8,22.0
2022-02-24,12,11,28.0
2022-02-25,11,4,8.0
2022-02-26,12,2,2.0
2022-02-27,18,1,0.0
2022-02-28,10,1,11.0
2022-03-01,0,3,29.0
2022-03-02,2,2,23.0
2022-03-03,4,9,14.0
2022-03-04,0,1,10.0
2022-03-05,2,7,6.0
2022-03-06,7,0,10.0
2022-03-07,20,2,36.0
2022-03-08,3,7,19.0
2022-03-09,2,6,19.0
2022-03-10,9,4,15.0
2022-03-11,1,8,8.0
2022-03-12,1,0,1.0
2022-03-13,3,2,7.0
2022-03-14,6,7,17.0
2022-03-15,3,2,17.0
2022-03-16,5,4,19.0
2022-03-17,23,7,39.0
2022-03-18,21,3,28.0
2022-03-19,7,3,4.0
2022-03-20,1,2,0.0
2022-03-21,14,1,12.0
2022-03-22,13,7,35.0
2022-03-23,11,1,30.0
2022-03-24,11,5,23.0
2022-03-25,8,7,29.0
2022-03-26,9,3,6.0
2022-03-27,1,2,2.0
2022-03-28,28,3,16.0
2022-03-29,10,4,18.0
2022-03-30,12,4,38.0
2022-03-31,8,3,11.0
2022-04-01,9,2,34.0
2022-04-02,8,0,7.0
2022-04-03,2,3,1.0
2022-04-04,13,2,23.0
2022-04-05,14,1,12.0
2022-04-06,18,3,24.0
2022-04-07,19,4,19.0
2022-04-08,8,5,12.0
2022-04-09,3,2,3.0
2022-04-10,2,3,4.0
2022-04-11,7,5,35.0
2022-04-12,9,6,23.0
2022-04-13,5,4,57.0
2022-04-14,3,1,15.0
2022-04-15,1,4,6.0
2022-04-16,5,3,3.0
2022-04-17,1,2,4.0
2022-04-18,18,1,17.0
2022-04-19,8,4,43.0
2022-04-20,14,4,18.0
2022-04-21,8,1,21.0
2022-04-22,2,0,14.0
2022-04-23,1,1,6.0
2022-04-24,4,2,6.0
2022-04-25,12,2,13.0
2022-04-26,2,5,37.0
2022-04-27,8,3,25.0
2022-04-28,2,3,11.0
2022-04-29,2,4,8.0
2022-04-30,2,1,10.0
2022-05-01,10,2,7.0
2022-05-02,21,5,33.0
2022-05-03,11,4,9.0
2022-05-04,2,3,22.0
2022-05-05,2,4,66.0
2022-05-06,9,3,21.0
2022-05-07,4,1,25.0
2022-05-08,0,3,5.0
2022-05-09,15,3,19.0
2022-05-10,3,2,23.0
2022-05-11,5,5,34.0
2022-05-12,2,7,19.0
2022-05-13,4,1,54.0
2022-05-14,7,1,5.0
2022-05-15,5,0,5.0
2022-05-16,20,4,20.0
2022-05-17,5,1,42.0
2022-05-18,2,3,22.0
2022-05-19,4,5,79.0
2022-05-20,3,1,10.0
2022-05-21,1,1,6.0
2022-05-22,0,0,0.0
2022-05-23,10,3,20.0
2022-05-24,7,6,23.0
2022-05-25,3,6,12.0
2022-05-26,0,5,7.0
2022-05-27,1,4,203.0
2022-05-28,0,2,2.0
2022-05-29,3,0,0.0
2022-05-30,20,3,12.0
2022-05-31,12,4,33.0
2022-06-01,5,1,17.0
2022-06-02,0,5,18.0
2022-06-03,2,7,13.0
2022-06-04,1,0,2.0
2022-06-05,6,2,2.0
2022-06-06,16,5,97.0
2022-06-07,2,6,23.0
2022-06-08,6,3,36.0
2022-06-09,3,1,16.0
2022-06-10,10,3,12.0
2022-06-11,3,4,15.0
2022-06-12,1,0,11.0
2022-06-13,10,4,25.0
2022-06-14,11,4,29.0
2022-06-15,14,1,25.0
2022-06-16,15,2,22.0
2022-06-17,4,7,17.0
2022-06-18,0,2,1.0
2022-06-19,2,2,4.0
2022-06-20,27,5,25.0
2022-06-21,5,9,22.0
2022-06-22,5,4,31.0
2022-06-23,9,3,10.0
2022-06-24,5,2,8.0
2022-06-25,4,1,4.0
2022-06-26,4,2,0.0
2022-06-27,26,6,28.0
2022-06-28,7,4,21.0
2022-06-29,12,4,26.0
2022-06-30,5,3,24.0
2022-07-01,5,4,28.0
2022-07-02,7,0,5.0
2022-07-03,5,0,7.0
2022-07-04,13,3,21.0
2022-07-05,0,5,27.0
2022-07-06,4,6,26.0
2022-07-07,3,3,18.0
2022-07-08,16,8,12.0
2022-07-09,4,0,3.0
2022-07-10,3,0,7.0
2022-07-11,13,5,22.0
2022-07-12,12,5,35.0
2022-07-13,11,6,20.0
2022-07-14,9,10,25.0
2022-07-15,5,5,12.0
2022-07-16,3,7,14.0
2022-07-17,1,3,19.0
2022-07-18,12,2,21.0
2022-07-19,13,4,22.0
2022-07-20,19,2,29.0
2022-07-21,4,9,36.0
2022-07-22,12,11,40.0
2022-07-23,6,0,2.0
2022-07-24,5,8,1.0
2022-07-25,13,3,37.0
2022-07-26,10,4,32.0
2022-07-27,9,5,38.0
2022-07-28,5,5,22.0
2022-07-29,33,10,29.0
2022-07-30,5,4,26.0
2022-07-31,1,0,4.0
2022-08-01,29,5,12.0
2022-08-02,1,5,16.0
2022-08-03,3,3,26.0
2022-08-04,4,5,31.0
2022-08-05,3,6,41.0
2022-08-06,2,3,18.0
2022-08-07,11,1,4.0
2022-08-08,1,10,36.0
2022-08-09,2,2,50.0
2022-08-10,2,5,46.0
2022-08-11,4,2,21.0
2022-08-12,1,0,28.0
2022-08-13,0,4,1.0
2022-08-14,0,2,2.0
2022-08-15,10,1,32.0
2022-08-16,2,2,44.0
2022-08-17,4,3,24.0
2022-08-18,5,5,35.0
2022-08-19,3,3,27.0
2022-08-20,2,1,10.0
2022-08-21,25,0,11.0
2022-08-22,18,2,38.0
2022-08-23,8,6,44.0
2022-08-24,6,6,34.0
2022-08-25,3,4,35.0
2022-08-26,9,3,26.0
2022-08-27,10,0,11.0
2022-08-28,1,0,5.0
2022-08-29,4,5,18.0
2022-08-30,10,3,20.0
2022-08-31,7,3,20.0
2022-09-01,14,4,32.0
2022-09-02,1,4,38.0
2022-09-03,1,0,9.0
2022-09-04,1,0,7.0
2022-09-05,14,4,28.0
2022-09-06,5,2,15.0
2022-09-07,5,5,19.0
2022-09-08,8,1,13.0
2022-09-09,9,2,26.0
2022-09-10,11,0,1.0
2022-09-11,0,0,0.0
2022-09-12,7,3,41.0
2022-09-13,3,3,46.0
2022-09-14,26,5,15.0
2022-09-15,18,2,15.0
2022-09-16,7,2,16.0
2022-09-17,3,2,3.0
2022-09-18,1,2,1.0
2022-09-19,3,4,41.0
2022-09-20,3,1,36.0
2022-09-21,0,5,44.0
2022-09-22,0,3,18.0
2022-09-23,0,2,13.0
2022-09-24,0,3,0.0
2022-09-25,4,1,3.0
2022-09-26,2,3,12.0
2022-09-27,5,0,68.0
2022-09-28,3,3,27.0
2022-09-29,3,3,29.0
2022-09-30,4,3,23.0
2022-10-01,1,1,22.0
2022-10-02,1,1,6.0
2022-10-03,2,2,31.0
2022-10-04,3,3,10.0
2022-10-05,0,4,28.0
2022-10-06,2,7,20.0
2022-10-07,3,4,17.0
2022-10-08,1,3,6.0
2022-10-09,1,1,3.0
2022-10-10,11,1,33.0
2022-10-11,0,3,40.0
2022-10-12,10,5,14.0
2022-10-13,6,5,16.0
2022-10-14,6,3,11.0
2022-10-15,1,6,0.0
2022-10-16,5,0,11.0
2022-10-17,3,1,12.0
2022-10-18,0,5,24.0
2022-10-19,1,3,17.0
2022-10-20,0,3,15.0
2022-10-21,0,6,38.0
2022-10-22,0,1,1.0
2022-10-23,5,0,7.0
2022-10-24,7,7,9.0
2022-10-25,4,5,8.0
2022-10-26,3,5,21.0
2022-10-27,0,4,9.0
2022-10-28,4,4,10.0
2022-10-29,0,2,2.0
2022-10-30,1,1,4.0
2022-10-31,9,3,6.0
2022-11-01,0,3,5.0
2022-11-02,1,2,6.0
2022-11-03,1,2,15.0
2022-11-04,3,5,8.0
2022-11-05,0,1,10.0
2022-11-06,0,0,7.0
2022-11-07,1,6,14.0
2022-11-08,0,7,17.0
2022-11-09,0,4,10.0
2022-11-10,2,5,40.0
2022-11-11,1,7,7.0
2022-11-12,0,2,6.0
2022-11-13,0,3,1.0
2022-11-14,5,3,20.0
2022-11-15,1,5,8.0
2022-11-16,0,5,22.0
2022-11-17,0,2,14.0
2022-11-18,0,6,14.0
2022-11-19,0,0,5.0
2022-11-20,0,0,11.0
2022-11-21,2,0,28.0
2022-11-22,0,3,34.0
2022-11-23,1,1,25.0
2022-11-24,2,2,13.0
2022-11-25,1,0,11.0
2022-11-26,0,2,8.0
2022-11-27,0,1,5.0
2022-11-28,0,5,13.0
2022-11-29,0,2,31.0
2022-11-30,2,2,24.0
2022-12-01,1,4,29.0
2022-12-02,0,5,17.0
2022-12-03,0,0,17.0
2022-12-04,0,3,35.0
2022-12-05,3,6,25.0
2022-12-06,2,7,16.0
2022-12-07,1,5,42.0
2022-12-08,1,5,25.0
2022-12-09,0,2,46.0
2022-12-10,0,1,18.0
2022-12-11,3,0,5.0
2022-12-12,3,5,36.0
2022-12-13,1,7,30.0
2022-12-14,0,4,33.0
2022-12-15,0,4,28.0
2022-12-16,0,1,30.0
2022-12-17,1,0,1.0
2022-12-18,1,3,6.0
2022-12-19,4,4,19.0
2022-12-20,1,2,21.0
2022-12-21,7,1,15.0
2022-12-22,0,6,23.0
2022-12-23,1,5,7.0
2022-12-24,0,2,4.0
2022-12-25,0,0,15.0
2022-12-26,1,1,5.0
2022-12-27,0,1,5.0
2022-12-28,1,0,2.0
2022-12-29,1,3,4.0
2022-12-30,0,2,2.0
2022-12-31,0,1,2.0
2023-01-01,3,1,2.0
2023-01-02,0,2,4.0
2023-01-03,5,3,11.0
2023-01-04,3,5,10.0
2023-01-05,3,2,12.0
2023-01-06,2,3,13.0
2023-01-07,0,0,4.0
2023-01-08,0,1,5.0
2023-01-09,4,0,23.0
2023-01-10,10,2,14.0
2023-01-11,1,1,29.0
2023-01-12,0,7,32.0
2023-01-13,2,4,31.0
2023-01-14,2,0,0.0
2023-01-15,0,0,4.0
2023-01-16,7,4,10.0
2023-01-17,4,1,16.0
2023-01-18,0,2,7.0
2023-01-19,0,4,20.0
2023-01-20,1,4,13.0
2023-01-21,0,4,4.0
2023-01-22,0,0,10.0
2023-01-23,1,4,23.0
2023-01-24,0,4,17.0
2023-01-25,0,6,32.0
2023-01-26,0,5,16.0
2023-01-27,0,4,8.0
2023-01-28,1,0,8.0
2023-01-29,1,0,7.0
2023-01-30,3,2,15.0
