,gfx-rs/wgpu,vulkano-rs/vulkano,gfx-rs/gfx
2020-09-25,1.558202241064063,0,0
2020-09-26,1.487050837460938,0,0
2020-09-27,-0.5061157520171871,0,0
2020-09-28,6.725009154448438,0,0
2020-09-29,0.10137239518281227,0,6
2020-09-30,0.43265776713125015,0,1
2020-10-01,0.5430409783453125,0,1
2020-10-02,0.608154524892188,0,1
2020-10-03,1.6516962314687504,0,0
2020-10-04,-0.43834766860312474,0,1
2020-10-05,3.7371051586781254,0,7
2020-10-06,3.414986850140625,0,0
2020-10-07,4.269942260482813,0,0
2020-10-08,2.131543625698437,2,2
2020-10-09,2.2229651131984376,0,0
2020-10-10,-0.7647715580515624,0,0
2020-10-11,-0.4684630285671868,0,0
2020-10-12,7.658108209928126,0,1
2020-10-13,3.9412041504375,0,0
2020-10-14,-0.07517343095625018,0,0
2020-10-15,4.292795898528125,0,4
2020-10-16,-0.9567802904765622,0,2
2020-10-17,-0.5396479966546868,0,0
2020-10-18,-0.37423890760781187,0,1
2020-10-19,0.7260111175000009,0,0
2020-10-20,1.6742392521250005,0,0
2020-10-21,1.5630638558843752,0,10
2020-10-22,0.5744689430546875,0,4
2020-10-23,-0.3239029176140625,0,0
2020-10-24,-0.20143601267968728,0,0
2020-10-25,0.8847794875000002,2,5
2020-10-26,-0.1903137212499998,0,1
2020-10-27,2.8808035194843753,0,0
2020-10-28,1.6086151164328124,0,10
2020-10-29,0.597309472646875,0,0
2020-10-30,2.6820172319125,0,1
2020-10-31,6.514451634964063,0,2
2020-11-01,0.03573105374999963,0,0
2020-11-02,2.397549649484375,0,4
2020-11-03,6.309391783714062,0,2
2020-11-04,0.8794579059531251,0,0
2020-11-05,2.171107332610938,0,0
2020-11-06,0.18061455566250018,0,0
2020-11-07,-0.6129094278328117,0,0
2020-11-08,1.5726032675328132,0,0
2020-11-09,6.483503542982813,0,25
2020-11-10,-9.644033281253073e-05,6,0
2020-11-11,3.3580350712828126,0,0
2020-11-12,4.189803304967187,0,0
2020-11-13,2.05803265963125,0,1
2020-11-14,1.1664313543765625,0,0
2020-11-15,3.301012917464063,0,0
2020-11-16,4.146765987718751,0,1
2020-11-17,-0.02708889243124979,0,2
2020-11-18,4.292779621732813,0,1
2020-11-19,3.0559898766515627,0,0
2020-11-20,10.037678411028125,1,0
2020-11-21,3.330719105773437,0,0
2020-11-22,0.6170527188609374,0,0
2020-11-23,8.974564799115626,1,0
2020-11-24,6.317404766028125,0,1
2020-11-25,1.2527241430546878,0,0
2020-11-26,4.687693909885938,0,0
2020-11-27,-0.46996673599218663,0,1
2020-11-28,0.9973931404343765,0,1
2020-11-29,1.0990420395265637,1,2
2020-11-30,1.2318107987890636,0,1
2020-12-01,5.294920557271876,0,7
2020-12-02,4.922770056765625,0,3
2020-12-03,-0.176178449334375,2,6
2020-12-04,4.265417343048438,1,5
2020-12-05,5.0193186542687505,0,1
2020-12-06,5.849777603932813,0,1
2020-12-07,4.633043201396875,0,6
2020-12-08,4.6131021663968745,2,0
2020-12-09,0.5720094768343753,0,0
2020-12-10,7.932955247940626,0,4
2020-12-11,-0.5921942344812496,0,0
2020-12-12,2.002387817385938,0,3
2020-12-13,11.004442410476564,0,2
2020-12-14,-0.8446015588249995,0,2
2020-12-15,3.899698701654688,0,0
2020-12-16,-0.21355274830937487,0,6
2020-12-17,3.167664730003126,0,7
2020-12-18,5.0449442440375005,0,0
2020-12-19,1.795687525410938,4,0
2020-12-20,1.0313635909171879,2,2
2020-12-21,2.178313177454688,1,4
2020-12-22,5.1570729628031255,0,2
2020-12-23,5.9293298361359374,0,1
2020-12-24,-0.32008468569531257,0,4
2020-12-25,2.1670586804015626,0,1
2020-12-26,-0.8674356519874994,2,0
2020-12-27,0.4543905157375011,0,1
2020-12-28,-0.4755660973890618,0,1
2020-12-29,0.6726968408812508,0,0
2020-12-30,2.649725428048438,0,0
2020-12-31,-0.5336135400749997,0,0
2021-01-01,-0.28125811951718727,0,0
2021-01-02,2.8435716959171877,0,0
2021-01-03,1.5856054961421875,0,5
2021-01-04,6.593919424484375,0,0
2021-01-05,2.0655214137140616,0,2
2021-01-06,3.223163098234375,0,0
2021-01-07,1.1387209584171871,0,1
2021-01-08,-0.7070535951078121,0,3
2021-01-09,1.5615901362500006,1,2
2021-01-10,5.468973330953125,0,2
2021-01-11,4.042732905110938,1,2
2021-01-12,2.97106146506875,0,3
2021-01-13,2.0044792832015625,0,1
2021-01-14,-0.8643657021703123,0,2
2021-01-15,4.471930938825,0,1
2021-01-16,3.1333090774281254,0,4
2021-01-17,-0.9029633660312496,1,1
2021-01-18,0.4468256355843754,1,13
2021-01-19,1.5005919972062507,0,4
2021-01-20,2.4782176465078134,0,3
2021-01-21,-0.6110774116906248,1,1
2021-01-22,5.654024411142188,0,2
2021-01-23,4.164841899921875,0,0
2021-01-24,1.0423494727578124,0,1
2021-01-25,5.28463661860625,0,0
2021-01-26,5.972283256984375,0,2
2021-01-27,3.7121704326828127,0,2
2021-01-28,13.76761653088125,0,1
2021-01-29,3.761722702392187,0,1
2021-01-30,5.20195961565625,0,3
2021-01-31,24.186976102206252,0,0
2021-02-01,8.303651596289061,0,6
2021-02-02,1.847100230584375,0,1
2021-02-03,-0.39260797507499934,0,1
2021-02-04,3.2309466984203152,0,1
2021-02-05,4.25629927708594,4,1
2021-02-06,15.21802563511719,0,0
2021-02-07,4.2018396911750004,0,0
2021-02-08,3.721951476342188,1,3
2021-02-09,3.9809588216281258,0,5
2021-02-10,1.2459117494906264,5,0
2021-02-11,11.644806305039063,0,0
2021-02-12,2.8022520898500005,0,0
2021-02-13,5.228693435476563,0,3
2021-02-14,12.176129614768751,0,0
2021-02-15,2.470244313279688,0,2
2021-02-16,8.135419689154688,0,1
2021-02-17,3.8385885054406255,0,3
2021-02-18,2.116281581987501,0,0
2021-02-19,2.4188658044390636,0,0
2021-02-20,3.542840553204689,0,1
2021-02-21,0.5907632362109387,0,5
2021-02-22,4.9018125437796884,0,0
2021-02-23,0.6650484619187509,0,0
2021-02-24,6.048332879664064,0,0
2021-02-25,5.678670011546876,0,1
2021-02-26,0.5729402852218752,0,1
2021-02-27,-0.006186668456249711,0,2
2021-02-28,2.251032557278126,0,0
2021-03-01,7.186528158789064,0,0
2021-03-02,0.6938286868343753,0,0
2021-03-03,8.062284297503126,0,1
2021-03-04,7.51613995506875,0,2
2021-03-05,-1.7367698138609375,1,0
2021-03-06,3.039732672467188,0,0
2021-03-07,1.9603607931625007,0,0
2021-03-08,-0.9631906365828112,0,0
2021-03-09,3.3635606832671883,0,1
2021-03-10,7.12722117493125,0,2
2021-03-11,-0.30921028846249987,0,1
2021-03-12,2.163297210035938,0,0
2021-03-13,0.1848995046765628,0,1
2021-03-14,3.4351786591875006,9,4
2021-03-15,6.204955100809375,0,1
2021-03-16,4.838528307392187,0,3
2021-03-17,17.7618024154375,0,5
2021-03-18,2.371011601981249,0,1
2021-03-19,6.141693265446875,0,1
2021-03-20,0.09586221216718727,0,2
2021-03-21,3.6369382568765642,0,1
2021-03-22,5.569169196651564,0,0
2021-03-23,7.354902233746876,0,1
2021-03-24,5.079448862904688,0,3
2021-03-25,9.166998356237501,0,4
2021-03-26,3.780785391739063,0,0
2021-03-27,3.200182028195313,1,0
2021-03-28,-1.6071182650687492,3,0
2021-03-29,3.0031419936000017,1,1
2021-03-30,10.85529094246094,1,2
2021-03-31,4.052642203857813,5,2
2021-04-01,13.321845652317188,0,2
2021-04-02,-0.4910656509234381,0,1
2021-04-03,4.436317262760938,0,0
2021-04-04,5.414241269706251,3,2
2021-04-05,1.3220488023203139,3,2
2021-04-06,1.680554067937501,0,1
2021-04-07,1.7968839686687512,0,0
2021-04-08,9.887236422725001,0,2
2021-04-09,8.209617972050001,0,0
2021-04-10,-0.9946534290703126,10,0
2021-04-11,9.834812755584375,2,1
2021-04-12,0.10422381742500031,0,0
2021-04-13,4.7323267169515635,0,2
2021-04-14,11.582705277095313,1,3
2021-04-15,7.822043469595313,0,2
2021-04-16,0.7708437742203125,1,0
2021-04-17,-0.6206548418015618,1,0
2021-04-18,2.8727754778750016,0,2
2021-04-19,10.838547486792189,0,2
2021-04-20,6.019152656073438,0,3
2021-04-21,4.126941490584375,0,0
2021-04-22,4.27402906558125,0,0
2021-04-23,6.338271685626563,0,0
2021-04-24,7.223863789343751,0,0
2021-04-25,13.079007194376564,0,0
2021-04-26,5.361231940401562,3,2
2021-04-27,0.6903626886687504,0,2
2021-04-28,-0.7252634870562491,0,1
2021-04-29,11.785552774118752,0,5
2021-04-30,-0.15256192580937356,0,1
2021-05-01,-0.4286345730906236,0,0
2021-05-02,-0.054519931178123926,0,0
2021-05-03,4.165920774442189,2,0
2021-05-04,7.926684856585938,0,1
2021-05-05,2.515508381915625,0,1
2021-05-06,7.810413803126562,0,2
2021-05-07,4.375934423260937,0,1
2021-05-08,2.461876332251563,0,0
2021-05-09,7.7425294731625005,0,3
2021-05-10,-1.6933232593015621,2,1
2021-05-11,3.0032425161359386,0,0
2021-05-12,-0.12679247732031174,0,0
2021-05-13,0.17689223386406394,0,0
2021-05-14,10.357028795215626,0,3
2021-05-15,-1.5519824484171874,1,0
2021-05-16,-0.7971391335281246,1,1
2021-05-17,7.477362472715625,5,0
2021-05-18,7.823469279676563,0,0
2021-05-19,35.5001867891875,1,1
2021-05-20,-0.5320395569093783,0,0
2021-05-21,3.3732021756984367,0,1
2021-05-22,2.7369532042921874,0,0
2021-05-23,-0.9912467278953094,3,0
2021-05-24,-1.3821774324999974,3,0
2021-05-25,6.9606737671250025,0,0
2021-05-26,1.355066551321877,0,0
2021-05-27,-1.3142103644015612,0,0
2021-05-28,0.13948021410781353,0,0
2021-05-29,8.4895642180125,0,1
2021-05-30,1.7547501234562501,6,0
2021-05-31,1.0612910743046875,0,0
2021-06-01,4.251203039964063,0,1
2021-06-02,6.012593157125,0,3
2021-06-03,11.701903978165625,0,41
2021-06-04,-1.0019236163578134,0,2
2021-06-05,0.8310563832343754,0,0
2021-06-06,0.005159966573438202,0,1
2021-06-07,0.2077781831296892,4,0
2021-06-08,17.375883997610938,0,0
2021-06-09,15.7556569436,0,0
2021-06-10,8.042251482460937,0,2
2021-06-11,1.3196229917953115,0,0
2021-06-12,2.0498554490171883,0,2
2021-06-13,0.39268231268281406,2,1
2021-06-14,3.714235060662502,0,0
2021-06-15,2.581495826948439,0,0
2021-06-16,11.645785843182814,0,1
2021-06-17,27.773620311321874,0,1
2021-06-18,16.81200037618125,0,3
2021-06-19,14.814906810042185,0,0
2021-06-20,5.807054382793749,5,0
2021-06-21,14.556258682575002,0,0
2021-06-22,3.0109647823500016,0,0
2021-06-23,24.854614809007817,0,0
2021-06-24,8.091960120653127,0,0
2021-06-25,-4.171872832185935,0,0
2021-06-26,2.3869604968437526,0,0
2021-06-27,9.732105711948442,0,0
2021-06-28,2.3080365516609405,20,0
2021-06-29,3.905571866609377,0,0
2021-06-30,35.02980030574375,0,0
2021-07-01,12.088043466560936,0,1
2021-07-02,16.741920497290625,0,0
2021-07-03,2.553343535782811,0,0
2021-07-04,7.762511017421877,0,0
2021-07-05,5.747663174882815,4,0
2021-07-06,8.995418314490628,0,0
2021-07-07,6.864785635476565,0,0
2021-07-08,-3.006020545543748,0,0
2021-07-09,-1.95376732384531,0,0
2021-07-10,-0.2441538276890598,0,0
2021-07-11,-0.9838688656140597,0,0
2021-07-12,10.372001672826563,6,0
2021-07-13,39.42825332496406,0,0
2021-07-14,5.082991108489059,0,0
2021-07-15,1.6289138894124982,0,0
2021-07-16,5.557061962140624,0,1
2021-07-17,5.654459553750002,0,0
2021-07-18,4.675737799484377,0,0
2021-07-19,-0.2225520237859353,0,0
2021-07-20,11.319403135578128,4,1
2021-07-21,3.454830763464064,0,0
2021-07-22,2.883627834620314,0,0
2021-07-23,9.3794819895625,0,0
2021-07-24,5.903729575695313,0,0
2021-07-25,-1.0187099731624993,0,0
2021-07-26,8.699024433603126,2,0
2021-07-27,6.118010029967188,0,0
2021-07-28,3.1053577357250006,4,0
2021-07-29,6.338557920189063,4,0
2021-07-30,-0.8013031890437492,0,0
2021-07-31,-1.178124788351561,0,0
2021-08-01,11.18310579672969,4,0
2021-08-02,-1.7673759458031242,0,0
2021-08-03,19.051761884807814,0,1
2021-08-04,8.320583639265624,0,0
2021-08-05,4.535106032134375,0,0
2021-08-06,1.911964536945312,0,0
2021-08-07,-0.6764532833031236,0,0
2021-08-08,-1.1706457075359356,0,0
2021-08-09,6.141018243812502,13,0
2021-08-10,2.6085904570687513,0,0
2021-08-11,11.794339493437501,0,0
2021-08-12,5.9008508323593745,2,0
2021-08-13,5.139460133495312,0,0
2021-08-14,3.265873833935937,0,0
2021-08-15,-1.5113773106593742,0,0
2021-08-16,11.061979473714064,10,0
2021-08-17,6.101469361390626,0,0
2021-08-18,13.097290878935938,0,0
2021-08-19,12.378549113153124,0,0
2021-08-20,8.019852476657812,0,0
2021-08-21,1.2491615073531248,0,0
2021-08-22,-2.0259491828296863,0,0
2021-08-23,21.674396532320316,0,0
2021-08-24,4.715961736312501,6,0
2021-08-25,0.36389738419375117,0,0
2021-08-26,6.098129903228125,0,0
2021-08-27,0.9175763079765646,3,0
2021-08-28,-1.5570942662109355,0,0
2021-08-29,-0.9873084174578108,0,0
2021-08-30,11.306803226106252,0,0
2021-08-31,5.260771693140626,0,0
2021-09-01,5.303352448798438,0,0
2021-09-02,2.4188686331656246,4,0
2021-09-03,1.702525849517188,0,0
2021-09-04,0.8865657406656258,7,0
2021-09-05,1.1104045423921884,7,0
2021-09-06,-0.796225692499999,0,0
2021-09-07,9.441935782562501,0,0
2021-09-08,6.555256404709375,0,0
2021-09-09,3.466810518639062,0,0
2021-09-10,10.666096166435937,0,0
2021-09-11,-0.9704367666906255,0,0
2021-09-12,7.824511923860938,0,0
2021-09-13,2.313199043896875,10,0
2021-09-14,11.604935482428127,3,0
2021-09-15,12.79919373734375,0,0
2021-09-16,1.224973089265625,0,0
2021-09-17,6.065480497134375,0,0
2021-09-18,-2.0269453276171867,0,0
2021-09-19,5.743698890303127,0,0
2021-09-20,2.437604132823439,3,0
2021-09-21,8.599721836364065,1,0
2021-09-22,-1.8854709730968746,0,0
2021-09-23,0.8889818367984386,0,0
2021-09-24,-0.9334728601015616,0,0
2021-09-25,0.43663199823125154,0,0
2021-09-26,-0.515662244037499,0,0
2021-09-27,18.670701898890627,0,0
2021-09-28,0.8312643176859367,0,0
2021-09-29,2.6687349347,7,0
2021-09-30,0.8012073321406246,0,0
2021-10-01,5.109613861468751,0,0
2021-10-02,-1.2000971513218743,0,0
