,bitcoinj/bitcoinj,bitcoin/bitcoin,libbitcoin/libbitcoin-system
2021-09-06,1,10,0.0
2021-09-07,7,29,0.0
2021-09-08,5,10,0.0
2021-09-09,0,26,0.0
2021-09-10,0,15,0.0
2021-09-11,0,2,0.0
2021-09-12,0,7,0.0
2021-09-13,0,7,0.0
2021-09-14,0,8,0.0
2021-09-15,0,19,0.0
2021-09-16,0,37,0.0
2021-09-17,3,8,0.0
2021-09-18,1,2,0.0
2021-09-19,3,2,0.0
2021-09-20,4,19,0.0
2021-09-21,2,28,0.0
2021-09-22,3,11,0.0
2021-09-23,7,18,0.0
2021-09-24,1,19,0.0
2021-09-25,3,11,0.0
2021-09-26,0,8,0.0
2021-09-27,0,21,0.0
2021-09-28,1,39,0.0
2021-09-29,7,49,0.0
2021-09-30,0,17,0.0
2021-10-01,0,11,0.0
2021-10-02,0,2,0.0
2021-10-03,0,4,0.0
2021-10-04,0,16,0.0
2021-10-05,3,42,2.0
2021-10-06,2,18,-0.3999999999999999
2021-10-07,0,15,-0.16000000000000014
2021-10-08,0,10,-0.09600000000000007
2021-10-09,1,1,-0.06720000000000002
2021-10-10,1,0,-0.05107200000000003
2021-10-11,0,24,-0.04085760000000002
2021-10-12,0,16,-0.03385344000000002
2021-10-13,0,14,-0.02877542399999988
2021-10-14,0,6,-0.02493870079999993
2021-10-15,0,18,0.0
2021-10-16,0,6,0.0
2021-10-17,0,4,0.0
2021-10-18,0,11,2.0
2021-10-19,0,12,-0.3999999999999999
2021-10-20,0,21,-0.16000000000000014
2021-10-21,0,27,-0.09600000000000007
2021-10-22,2,24,0.9328
2021-10-23,0,1,-0.25107199999999996
2021-10-24,1,1,-0.12085760000000009
2021-10-25,0,12,-0.08185344000000006
2021-10-26,0,4,-0.06237542399999989
2021-10-27,0,3,-0.05047470079999994
2021-10-28,0,11,-0.02042880000000001
2021-10-29,0,6,-0.01692672000000001
2021-10-30,0,2,-0.01438771199999994
2021-10-31,0,2,-0.012469350399999964
2021-11-01,0,6,0.0
2021-11-02,0,9,0.0
2021-11-03,1,26,0.0
2021-11-04,0,8,0.0
2021-11-05,0,2,0.0
2021-11-06,0,2,10.0
2021-11-07,0,1,-1.9999999999999996
2021-11-08,0,16,-0.8000000000000007
2021-11-09,0,22,1.5199999999999996
2021-11-10,0,18,-0.736
2021-11-11,0,5,-0.4153600000000003
2021-11-12,0,39,12.699712
2021-11-13,0,5,8.1635328
2021-11-14,0,6,3.5650508800000003
2021-11-15,0,23,0.9304488959999997
2021-11-16,0,19,-2.3586534400000008
2021-11-17,3,18,-1.3863434240000008
2021-11-18,1,10,-0.9986091008000004
2021-11-19,0,5,-0.7579161600000004
2021-11-20,0,3,-0.6183797759999994
2021-11-21,0,8,-0.520568627199999
2021-11-22,1,9,-0.3055837183999992
2021-11-23,0,5,0.8551636992000005
2021-11-24,0,11,-0.24987740159999983
2021-11-25,0,22,20.92
2021-11-26,0,11,10.752
2021-11-27,0,1,6.2863999999999995
2021-11-28,0,7,8.566464
2021-11-29,0,19,14.073971199999999
2021-11-30,0,21,-2.4251827200000005
2021-12-01,0,28,-2.140032512000002
2021-12-02,0,27,-2.0240584704000013
2021-12-03,0,29,-2.3031275519999994
2021-12-04,0,0,-1.7250243583999991
2021-12-05,0,16,-1.170843647999999
2021-12-06,0,33,-0.8121979903999991
2021-12-07,0,46,4.430431436800001
2021-12-08,0,28,8.651249254400001
2021-12-09,0,27,13.5044204544
2021-12-10,0,30,13.7206735872
2021-12-11,0,11,-3.5404693504000004
2021-12-12,0,5,1.928319999999998
2021-12-13,0,22,-0.9191040000000008
2021-12-14,7,18,-2.198297600000001
2021-12-15,0,33,-1.4949145600000004
2021-12-16,0,22,-1.1598417919999997
2021-12-17,0,10,46.104684544
2021-12-18,0,12,-2.0455578623999973
2021-12-19,0,1,-5.738714931200002
2021-12-20,0,12,-3.0267307008000017
2021-12-21,0,2,-2.0543221760000003
2021-12-22,0,8,-1.4939307008000007
2021-12-23,1,10,-1.1644416000000006
2021-12-24,2,13,-0.9589862400000005
2021-12-25,1,3,-0.8116362239999972
2021-12-26,0,6,-0.7011611647999979
2021-12-27,0,10,-0.09975480319999971
2021-12-28,0,15,0.0
2021-12-29,0,9,19.0
2021-12-30,0,10,4.200000000000001
2021-12-31,2,4,-1.120000000000001
2022-01-01,4,1,-1.9520000000000013
2022-01-02,1,15,-1.1824000000000006
2022-01-03,1,14,0.15001599999999948
2022-01-04,2,24,11.1403648
2022-01-05,3,27,2.98388992
2022-01-06,0,16,-0.6576378879999996
2022-01-07,0,8,-1.8754727935999997
2022-01-08,0,1,-0.00526622720000014
2022-01-09,0,5,7.150600499199999
2022-01-10,0,6,8.83751168
2022-01-11,0,17,2.720846848
2022-01-12,0,19,2.1748601856
2022-01-13,0,11,3.4278520832000003
2022-01-14,0,13,-2.5859083264000002
2022-01-15,0,3,-1.4077918208000009
2022-01-16,0,2,4.016265728
2022-01-17,0,14,8.2343822336
2022-01-18,0,7,0.9850600448000009
2022-01-19,0,10,0.7293044736000001
2022-01-20,0,15,-0.8163149824
2022-01-21,0,0,5.7556469759999995
2022-01-22,0,2,-2.1907201024
2022-01-23,1,2,-1.0998656000000007
2022-01-24,0,17,1.2308710399999998
2022-01-25,0,26,1.0040468480000007
2022-01-26,0,23,2.0077946880000006
2022-01-27,0,7,-1.1089688575999999
2022-01-28,3,23,-0.5734828032000002
2022-01-29,0,1,-0.3754553343999997
2022-01-30,0,2,-0.28001505279999983
2022-01-31,0,23,-0.15131904000000007
2022-02-01,0,14,0.876084736
2022-02-02,0,14,2.6955057152000004
2022-02-03,0,13,1.2518981632000004
2022-02-04,0,16,-0.7254080512000001
2022-02-05,0,7,-0.33760000000000023
2022-02-06,0,3,-0.2223360000000001
2022-02-07,0,9,1.8357632
2022-02-08,0,13,-0.5292851199999999
2022-02-09,0,21,-0.26602547200000015
2022-02-10,0,11,-0.1854859263999999
2022-02-11,2,12,-0.1333834751999998
2022-02-12,1,7,-0.07601070079999996
2022-02-13,0,7,-0.04085760000000002
2022-02-14,1,30,0.96614656
2022-02-15,0,15,2.7712245760000003
2022-02-16,2,8,2.2950612992000003
2022-02-17,0,20,-0.8880000000000001
2022-02-18,10,12,-0.4176000000000003
2022-02-19,0,5,-0.27033600000000013
2022-02-20,0,10,-0.1978368000000001
2022-02-21,0,23,-0.1548211200000001
2022-02-22,1,36,-0.126454272
2022-02-23,7,17,-0.10641264639999981
2022-02-24,4,13,-0.0805711871999997
2022-02-25,1,11,5.9625919488
2022-02-26,0,0,0.8000000000000003
2022-02-27,0,1,-0.8800000000000003
2022-02-28,0,9,-0.44800000000000034
2022-03-01,0,5,-0.29760000000000014
2022-03-02,0,16,4.779584
2022-03-03,0,11,-0.17364479999999993
2022-03-04,6,5,-0.7424179200000004
2022-03-05,2,1,-0.44017971199999995
2022-03-06,1,6,-0.31959152639999977
2022-03-07,10,17,-0.18621870080000003
2022-03-08,2,6,-0.12768000000000007
2022-03-09,2,14,-0.10506240000000006
2022-03-10,0,25,-0.0888652799999997
2022-03-11,0,11,-0.07673446399999977
2022-03-12,0,5,-0.012469350399999964
2022-03-13,0,7,0.0
2022-03-14,4,14,0.0
2022-03-15,1,11,0.0
2022-03-16,0,27,0.0
2022-03-17,0,27,0.0
2022-03-18,0,13,2.0
2022-03-19,3,0,-0.3999999999999999
2022-03-20,0,1,-0.16000000000000014
2022-03-21,2,9,-0.09600000000000007
2022-03-22,7,19,-0.06720000000000002
2022-03-23,0,21,-0.05107200000000003
2022-03-24,1,34,-0.04085760000000002
2022-03-25,3,36,-0.03385344000000002
2022-03-26,4,1,-0.02877542399999988
2022-03-27,0,1,-0.02493870079999993
2022-03-28,0,18,0.0
2022-03-29,0,14,0.0
2022-03-30,13,23,0.0
2022-03-31,5,13,0.0
2022-04-01,8,18,0.0
2022-04-02,6,6,0.0
2022-04-03,0,5,0.0
2022-04-04,0,17,0.0
2022-04-05,0,37,0.0
2022-04-06,0,32,0.0
2022-04-07,0,15,0.0
2022-04-08,0,10,0.0
2022-04-09,1,2,0.0
2022-04-10,2,4,0.0
2022-04-11,0,14,0.0
2022-04-12,3,5,0.0
2022-04-13,2,13,0.0
2022-04-14,10,19,0.0
2022-04-15,4,12,0.0
2022-04-16,6,19,0.0
2022-04-17,3,6,0.0
2022-04-18,5,11,0.0
2022-04-19,11,34,0.0
2022-04-20,7,28,0.0
2022-04-21,1,27,0.0
2022-04-22,0,13,0.0
2022-04-23,0,3,0.0
2022-04-24,0,7,0.0
2022-04-25,0,27,0.0
2022-04-26,0,30,0.0
2022-04-27,0,32,0.0
2022-04-28,3,36,0.0
2022-04-29,3,10,0.0
2022-04-30,5,8,0.0
2022-05-01,1,3,0.0
2022-05-02,2,8,0.0
2022-05-03,6,8,0.0
2022-05-04,0,21,0.0
2022-05-05,0,12,0.0
2022-05-06,0,8,0.0
2022-05-07,0,2,0.0
2022-05-08,0,3,0.0
2022-05-09,0,14,0.0
2022-05-10,0,20,0.0
2022-05-11,0,10,0.0
2022-05-12,0,15,0.0
2022-05-13,0,12,0.0
2022-05-14,0,2,0.0
2022-05-15,0,12,0.0
2022-05-16,0,18,0.0
2022-05-17,0,17,2.0
2022-05-18,0,24,-0.3999999999999999
2022-05-19,0,20,4.84
2022-05-20,0,38,-1.0959999999999999
2022-05-21,0,6,-0.4672000000000004
2022-05-22,0,4,-0.2910720000000002
2022-05-23,0,19,-0.2088576000000001
2022-05-24,2,13,-0.16153344000000008
2022-05-25,0,18,-0.13091942399999992
2022-05-26,0,18,3.8904276992
2022-05-27,0,11,29.12806144
2022-05-28,0,3,3.6176532480000017
2022-05-29,0,5,-1.5920000000000023
2022-05-30,0,24,-2.974400000000002
2022-05-31,2,17,10.169856
2022-06-01,0,10,-1.7277952
2022-06-02,0,18,-0.39673088000000156
2022-06-03,0,2,-0.9822484480000007
2022-06-04,0,3,-1.5712623615999985
2022-06-05,0,6,15.881630208
2022-06-06,0,7,-0.9792742399999992
2022-06-07,0,15,2.673941708799999
2022-06-08,0,21,5.671100416
2022-06-09,0,9,4.0521101312
2022-06-10,0,7,1.1144471551999997
2022-06-11,0,3,13.6247759872
2022-06-12,2,8,21.3860100096
2022-06-13,1,12,2.4909967360000005
2022-06-14,0,17,7.3356419071999985
2022-06-15,2,19,-0.6755059712000016
2022-06-16,0,15,14.820173311999998
2022-06-17,0,8,-1.4189724671999997
2022-06-18,1,3,5.601027379199999
