,apache/superset,metabase/metabase,getredash/redash
2021-06-30,13,6,0.0
2021-07-01,13,6,0.0
2021-07-02,9,7,0.0
2021-07-03,1,0,0.0
2021-07-04,2,0,0.0
2021-07-05,7,9,0.0
2021-07-06,4,11,0.0
2021-07-07,5,5,0.0
2021-07-08,11,9,0.0
2021-07-09,13,8,0.0
2021-07-10,3,1,0.0
2021-07-11,0,0,0.0
2021-07-12,9,9,0.0
2021-07-13,13,6,0.0
2021-07-14,10,19,0.0
2021-07-15,6,4,0.0
2021-07-16,9,4,0.0
2021-07-17,0,0,0.0
2021-07-18,2,0,0.0
2021-07-19,12,14,0.0
2021-07-20,9,6,0.0
2021-07-21,10,7,0.0
2021-07-22,13,8,0.0
2021-07-23,5,11,0.0
2021-07-24,1,0,0.0
2021-07-25,1,0,0.0
2021-07-26,13,6,0.0
2021-07-27,9,7,1.0
2021-07-28,13,18,-0.7000000000000002
2021-07-29,5,3,-0.10499999999999997
2021-07-30,11,5,-0.045499999999999985
2021-07-31,4,2,-0.026162499999999988
2021-08-01,1,0,-0.01726724999999999
2021-08-02,20,9,0.9876251375
2021-08-03,6,14,-0.7093695387500002
2021-08-04,10,11,-0.11237851176562495
2021-08-05,7,3,-0.05148479287656249
2021-08-06,7,10,-0.026162499999999988
2021-08-07,4,3,-0.01726724999999999
2021-08-08,0,2,-0.012374862499999991
2021-08-09,10,5,-0.009369538749999995
2021-08-10,16,11,0.992621488234375
2021-08-11,13,8,-0.7059847928765627
2021-08-12,11,7,-0.10499999999999997
2021-08-13,11,10,-0.045499999999999985
2021-08-14,3,0,-0.026162499999999988
2021-08-15,0,0,-0.01726724999999999
2021-08-16,11,15,-0.012374862499999991
2021-08-17,14,9,-0.009369538749999995
2021-08-18,7,9,0.992621488234375
2021-08-19,8,8,-0.7059847928765627
2021-08-20,9,8,-0.10499999999999997
2021-08-21,0,0,-0.045499999999999985
2021-08-22,1,2,-0.026162499999999988
2021-08-23,6,13,-0.01726724999999999
2021-08-24,12,15,-0.012374862499999991
2021-08-25,6,13,-0.009369538749999995
2021-08-26,11,11,-0.007378511765624987
2021-08-27,4,9,-0.005984792876562504
2021-08-28,0,6,0.0
2021-08-29,0,0,0.0
2021-08-30,6,8,1.0
2021-08-31,8,15,-0.7000000000000002
2021-09-01,2,17,-0.10499999999999997
2021-09-02,5,6,-0.045499999999999985
2021-09-03,3,5,-0.026162499999999988
2021-09-04,1,1,-0.01726724999999999
2021-09-05,2,0,-0.012374862499999991
2021-09-06,3,2,-0.009369538749999995
2021-09-07,5,11,-0.007378511765624987
2021-09-08,5,14,-0.005984792876562504
2021-09-09,9,3,0.0
2021-09-10,2,6,0.0
2021-09-11,0,2,0.0
2021-09-12,2,0,0.0
2021-09-13,10,17,0.0
2021-09-14,9,12,0.0
2021-09-15,7,12,0.0
2021-09-16,6,9,0.0
2021-09-17,3,5,0.0
2021-09-18,1,0,0.0
2021-09-19,0,0,0.0
2021-09-20,3,16,0.0
2021-09-21,6,10,0.0
2021-09-22,11,11,0.0
2021-09-23,6,19,0.0
2021-09-24,5,10,1.0
2021-09-25,1,0,-0.7000000000000002
2021-09-26,1,0,-0.10499999999999997
2021-09-27,16,16,-0.045499999999999985
2021-09-28,2,17,-0.026162499999999988
2021-09-29,9,13,-0.01726724999999999
2021-09-30,11,13,-0.012374862499999991
2021-10-01,4,7,0.99063046125
2021-10-02,2,0,-0.7073785117656252
2021-10-03,3,1,-0.11098479287656247
2021-10-04,9,9,-0.045499999999999985
2021-10-05,6,16,-0.026162499999999988
2021-10-06,7,19,-0.01726724999999999
2021-10-07,16,9,-0.012374862499999991
2021-10-08,8,10,-0.009369538749999995
2021-10-09,0,1,-0.007378511765624987
2021-10-10,1,0,-0.005984792876562504
2021-10-11,6,10,0.0
2021-10-12,2,10,0.0
2021-10-13,5,4,0.0
2021-10-14,5,10,1.0
2021-10-15,9,8,-0.7000000000000002
2021-10-16,0,3,-0.10499999999999997
2021-10-17,2,5,-0.045499999999999985
2021-10-18,8,14,0.9738375
2021-10-19,2,10,-0.7172672500000001
2021-10-20,4,11,-0.11737486249999995
2021-10-21,6,10,1.94513046125
2021-10-22,5,7,-1.4335410117656253
2021-10-23,1,0,-0.23325204287656243
2021-10-24,0,1,-0.10337486249999996
2021-10-25,7,12,-0.06169453874999997
2021-10-26,7,13,-0.041913011765624966
2021-10-27,6,13,-0.030734517876562485
2021-10-28,4,7,0.9812609225
2021-10-29,11,6,-0.7147570235312501
2021-10-30,1,0,-0.11696958575312498
2021-10-31,1,0,-0.045499999999999985
2021-11-01,4,10,-0.026162499999999988
2021-11-02,7,11,-0.01726724999999999
2021-11-03,8,7,-0.012374862499999991
2021-11-04,4,12,-0.009369538749999995
2021-11-05,6,10,-0.007378511765624987
2021-11-06,0,3,-0.005984792876562504
2021-11-07,0,0,0.0
2021-11-08,5,14,0.0
2021-11-09,2,9,0.0
2021-11-10,3,6,0.0
2021-11-11,10,5,0.0
2021-11-12,8,7,0.0
2021-11-13,1,0,0.0
2021-11-14,3,0,0.0
2021-11-15,7,14,1.0
2021-11-16,5,8,-0.7000000000000002
2021-11-17,4,4,0.895
2021-11-18,7,6,0.25449999999999984
2021-11-19,4,4,-0.8311625000000001
2021-11-20,0,0,-0.16776724999999992
2021-11-21,6,0,-0.08403736249999996
2021-11-22,6,6,-0.05279928874999998
2021-11-23,12,11,3.962979375734375
2021-11-24,3,2,-2.827729194126563
2021-11-25,3,2,-0.4367480505156249
2021-11-26,1618,5,-0.19536330464218743
2021-11-27,2,1,0.8893652071234376
2021-11-28,0,0,-0.7690690000000001
2021-11-29,3,8,-0.15449944999999993
2021-11-30,103,7,-0.08297815499999997
2021-12-01,11,5,-0.055676547062499936
2021-12-02,7,9,-0.04120642150625001
2021-12-03,6,11,-0.012374862499999991
2021-12-04,3,1,-0.009369538749999995
2021-12-05,0,0,-0.007378511765624987
2021-12-06,1,24,-0.005984792876562504
2021-12-07,2,17,0.0
2021-12-08,10,7,0.0
2021-12-09,8,7,0.0
2021-12-10,6,9,0.0
2021-12-11,0,3,0.0
2021-12-12,0,0,0.0
2021-12-13,5,12,0.0
2021-12-14,7,10,0.0
2021-12-15,9,8,1.0
2021-12-16,10,7,0.2999999999999998
2021-12-17,10,8,-0.8050000000000002
2021-12-18,0,2,-0.15049999999999997
2021-12-19,0,1,-0.07166249999999998
2021-12-20,7,7,-0.043429749999999975
2021-12-21,4,11,-0.029642112499999984
2021-12-22,9,11,-0.021744401249999986
2021-12-23,1,5,-0.01674805051562498
2021-12-24,1,5,-0.01336330464218749
2021-12-25,0,0,-0.005984792876562504
2021-12-26,0,4,0.0
2021-12-27,1,5,0.0
2021-12-28,0,4,0.0
2021-12-29,3,3,0.0
2021-12-30,0,2,0.0
2021-12-31,1,0,0.0
2022-01-01,0,0,0.0
2022-01-02,0,0,0.0
2022-01-03,2,3,0.0
2022-01-04,6,14,0.0
2022-01-05,4,9,0.0
2022-01-06,1,6,0.0
2022-01-07,12,7,0.0
2022-01-08,1,4,0.0
2022-01-09,1,0,0.0
2022-01-10,14,6,0.0
2022-01-11,11,13,0.0
2022-01-12,7,13,0.0
2022-01-13,2,12,0.0
2022-01-14,5,17,0.0
2022-01-15,1,1,0.0
2022-01-16,2,0,0.0
2022-01-17,2,12,0.0
2022-01-18,4,13,0.0
2022-01-19,6,13,3.0
2022-01-20,6,30,-1.1000000000000005
2022-01-21,2,11,-0.015000000000000124
2022-01-22,1,1,-0.9415000000000001
2022-01-23,0,0,-0.2289874999999999
2022-01-24,8,13,-0.12346424999999994
2022-01-25,7,15,-0.08055433749999995
2022-01-26,3,17,-0.057750728749999966
2022-01-27,8,14,-0.04387993654687495
2022-01-28,14,14,0.9652975708546875
2022-01-29,0,0,-0.7133633046421877
2022-01-30,0,0,-0.11098479287656247
2022-01-31,5,16,-0.045499999999999985
2022-02-01,1,26,2.9738375
2022-02-02,7,30,-0.11726725000000071
2022-02-03,7,27,-1.7273748625000003
2022-02-04,4,20,-0.3558695387499999
2022-02-05,0,4,-0.17686601176562491
2022-02-06,0,1,-0.11011154287656245
2022-02-07,6,7,-0.07165908749999995
2022-02-08,10,20,-0.05285834124999997
2022-02-09,7,11,1.9591253872031251
2022-02-10,10,11,-1.4327114021609377
2022-02-11,10,9,-0.22196958575312495
2022-02-12,2,2,-0.09099999999999997
2022-02-13,0,5,-0.052324999999999976
2022-02-14,13,16,-0.03453449999999998
2022-02-15,6,16,-0.024749724999999983
2022-02-16,5,8,-0.01873907749999999
2022-02-17,7,17,-0.014757023531249974
2022-02-18,7,7,-0.011969585753125008
2022-02-19,1,1,0.0
2022-02-20,1,0,0.0
2022-02-21,5,11,0.0
2022-02-22,5,5,0.0
2022-02-23,11,13,0.0
2022-02-24,12,12,0.0
2022-02-25,11,9,0.0
2022-02-26,0,2,0.0
2022-02-27,0,0,0.0
2022-02-28,6,5,0.0
2022-03-01,10,12,0.0
2022-03-02,3,6,1.0
2022-03-03,5,6,-0.7000000000000002
2022-03-04,7,8,-0.10499999999999997
2022-03-05,0,0,-0.045499999999999985
2022-03-06,0,1,-0.026162499999999988
2022-03-07,8,5,-0.01726724999999999
2022-03-08,8,8,-0.012374862499999991
2022-03-09,12,6,-0.009369538749999995
2022-03-10,10,16,0.992621488234375
2022-03-11,6,8,-0.7059847928765627
2022-03-12,0,3,-0.10499999999999997
2022-03-13,0,0,-0.045499999999999985
2022-03-14,3,10,-0.026162499999999988
2022-03-15,1,7,-0.01726724999999999
2022-03-16,10,13,-0.012374862499999991
2022-03-17,15,17,-0.009369538749999995
2022-03-18,13,15,-0.007378511765624987
2022-03-19,0,5,-0.005984792876562504
2022-03-20,0,6,0.0
2022-03-21,16,15,0.0
2022-03-22,8,12,0.0
2022-03-23,14,13,0.0
2022-03-24,11,25,0.0
2022-03-25,7,18,0.0
2022-03-26,0,3,0.0
2022-03-27,0,3,0.0
2022-03-28,6,12,0.0
2022-03-29,5,17,0.0
2022-03-30,7,25,0.0
2022-03-31,13,23,0.0
2022-04-01,12,17,0.0
2022-04-02,0,6,0.0
2022-04-03,2,1,0.0
2022-04-04,10,14,0.0
2022-04-05,13,13,0.0
2022-04-06,20,12,0.0
2022-04-07,15,17,0.0
2022-04-08,8,13,0.0
2022-04-09,4,6,0.0
2022-04-10,0,6,0.0
2022-04-11,10,20,0.0
2022-04-12,9,22,0.0
2022-04-13,15,17,0.0
2022-04-14,10,12,0.0
2022-04-15,12,14,0.0
2022-04-16,0,2,0.0
2022-04-17,1,0,0.0
2022-04-18,3,23,0.0
2022-04-19,9,13,0.0
2022-04-20,17,12,0.0
2022-04-21,6,29,0.0
2022-04-22,4,33,0.0
2022-04-23,0,5,0.0
2022-04-24,0,2,0.0
2022-04-25,1,28,0.0
2022-04-26,8,33,0.0
2022-04-27,10,17,0.0
2022-04-28,10,15,1.0
2022-04-29,6,31,-0.7000000000000002
2022-04-30,0,2,-0.10499999999999997
2022-05-01,0,0,-0.045499999999999985
2022-05-02,7,23,-0.026162499999999988
2022-05-03,6,18,-0.01726724999999999
2022-05-04,9,14,-0.012374862499999991
2022-05-05,6,11,-0.009369538749999995
2022-05-06,2,14,-0.007378511765624987
2022-05-07,0,2,-0.005984792876562504
2022-05-08,0,1,0.0
2022-05-09,4,8,0.0
2022-05-10,6,17,0.0
2022-05-11,11,22,0.0
2022-05-12,9,24,0.0
2022-05-13,12,14,0.0
2022-05-14,2,4,0.0
2022-05-15,0,1,0.0
2022-05-16,11,14,0.0
2022-05-17,4,9,0.0
2022-05-18,5,8,0.0
2022-05-19,4,17,0.0
2022-05-20,5,7,0.0
2022-05-21,0,0,0.0
2022-05-22,0,0,0.0
2022-05-23,5,10,0.0
2022-05-24,2,18,0.0
2022-05-25,9,20,0.0
2022-05-26,9,8,0.0
2022-05-27,3,7,0.0
2022-05-28,0,6,0.0
2022-05-29,0,0,0.0
2022-05-30,0,9,0.0
2022-05-31,8,17,0.0
2022-06-01,4,9,1.0
2022-06-02,7,17,-0.7000000000000002
2022-06-03,10,19,-0.10499999999999997
2022-06-04,0,0,-0.045499999999999985
2022-06-05,3,0,-0.026162499999999988
2022-06-06,6,13,-0.01726724999999999
2022-06-07,5,15,-0.012374862499999991
2022-06-08,10,17,-0.009369538749999995
2022-06-09,5,7,-0.007378511765624987
2022-06-10,6,12,-0.005984792876562504
2022-06-11,0,1,0.0
2022-06-12,1,0,0.0
2022-06-13,4,18,0.0
2022-06-14,5,12,0.0
2022-06-15,8,15,0.0
2022-06-16,9,17,0.0
2022-06-17,6,10,0.0
2022-06-18,1,1,0.0
2022-06-19,2,0,0.0
2022-06-20,4,19,0.0
2022-06-21,13,19,0.0
2022-06-22,6,9,0.0
2022-06-23,7,16,0.0
2022-06-24,6,19,0.0
2022-06-25,2,1,0.0
2022-06-26,0,4,0.0
2022-06-27,2,22,0.0
2022-06-28,8,10,0.0
2022-06-29,7,15,0.0
2022-06-30,8,13,0.0
2022-07-01,6,11,0.0
2022-07-02,0,0,3.0
2022-07-03,0,0,1.8999999999999995
2022-07-04,2,14,-3.1150000000000007
2022-07-05,9,15,-0.5564999999999998
2022-07-06,6,31,2.7395125
2022-07-07,15,16,-2.2564517500000005
2022-07-08,6,23,0.5788064125000002
2022-07-09,2,2,-0.9141080662500001
2022-07-10,0,0,-0.24310119029687488
2022-07-11,3,18,-0.14477017569218742
2022-07-12,6,19,0.91277374099375
2022-07-13,11,29,-0.7453758662500002
2022-07-14,5,15,-0.1395103977968749
2022-07-15,7,33,0.9271760826203125
2022-07-16,1,1,-0.7335410117656251
2022-07-17,2,0,-0.12825204287656247
2022-07-18,6,28,-0.05787486249999998
2022-07-19,6,15,-0.03553203874999998
2022-07-20,13,15,0.9753542382343751
2022-07-21,2,17,-0.7183596553765627
2022-07-22,10,19,-0.11436953874999996
2022-07-23,4,3,-0.05287851176562497
2022-07-24,0,0,-0.03214729287656249
2022-07-25,10,20,-0.01726724999999999
2022-07-26,12,19,-0.012374862499999991
2022-07-27,11,17,-0.009369538749999995
2022-07-28,3,22,-0.007378511765624987
2022-07-29,12,9,-0.005984792876562504
2022-07-30,1,1,0.0
2022-07-31,0,0,0.0
2022-08-01,6,12,0.0
2022-08-02,13,25,0.0
2022-08-03,5,18,0.0
2022-08-04,10,21,0.0
2022-08-05,5,14,0.0
2022-08-06,0,1,0.0
2022-08-07,0,2,0.0
2022-08-08,5,15,0.0
2022-08-09,7,9,0.0
2022-08-10,3,12,0.0
2022-08-11,5,6,0.0
2022-08-12,2,5,0.0
2022-08-13,0,1,0.0
2022-08-14,0,0,0.0
2022-08-15,2,3,0.0
2022-08-16,7,7,0.0
2022-08-17,5,9,0.0
2022-08-18,8,5,0.0
2022-08-19,0,7,0.0
2022-08-20,1,0,0.0
2022-08-21,0,0,0.0
2022-08-22,15,14,0.0
2022-08-23,4,9,0.0
2022-08-24,5,12,2.0
2022-08-25,5,8,-1.4000000000000004
2022-08-26,13,9,-0.20999999999999994
2022-08-27,1,2,-0.09099999999999997
2022-08-28,2,0,-0.052324999999999976
2022-08-29,6,12,-0.03453449999999998
2022-08-30,10,19,-0.024749724999999983
2022-08-31,6,20,-0.01873907749999999
2022-09-01,13,17,-0.014757023531249974
2022-09-02,8,3,-0.011969585753125008
2022-09-03,1,0,0.0
2022-09-04,1,0,0.0
2022-09-05,3,12,0.0
2022-09-06,7,15,0.0
2022-09-07,4,9,0.0
2022-09-08,24,15,0.0
2022-09-09,23,8,0.0
2022-09-10,7,0,0.0
2022-09-11,0,0,0.0
2022-09-12,7,19,0.0
2022-09-13,10,13,0.0
2022-09-14,5,10,0.0
2022-09-15,1,13,0.0
2022-09-16,8,11,0.0
2022-09-17,1,0,0.0
2022-09-18,0,0,0.0
2022-09-19,6,5,0.0
2022-09-20,5,13,0.0
2022-09-21,6,12,0.0
2022-09-22,4,12,0.0
2022-09-23,5,14,0.0
2022-09-24,0,0,1.0
2022-09-25,1,0,-0.7000000000000002
2022-09-26,6,9,-0.10499999999999997
2022-09-27,5,10,-0.045499999999999985
2022-09-28,8,11,-0.026162499999999988
2022-09-29,5,14,-0.01726724999999999
2022-09-30,8,14,-0.012374862499999991
2022-10-01,1,0,-0.009369538749999995
2022-10-02,1,0,-0.007378511765624987
2022-10-03,9,12,-0.005984792876562504
2022-10-04,9,12,0.0
2022-10-05,6,8,0.0
2022-10-06,8,10,0.0
2022-10-07,11,7,2.0
2022-10-08,0,0,-1.4000000000000004
2022-10-09,1,0,-0.20999999999999994
2022-10-10,4,7,-0.09099999999999997
2022-10-11,7,18,-0.052324999999999976
2022-10-12,4,11,-0.03453449999999998
2022-10-13,9,13,-0.024749724999999983
2022-10-14,1,8,-0.01873907749999999
2022-10-15,2,2,-0.014757023531249974
2022-10-16,0,1,-0.011969585753125008
2022-10-17,5,10,0.0
2022-10-18,2,6,0.0
2022-10-19,13,8,0.0
2022-10-20,4,9,0.0
2022-10-21,6,9,0.0
2022-10-22,1,2,0.0
2022-10-23,0,0,0.0
2022-10-24,7,6,0.0
2022-10-25,4,6,0.0
2022-10-26,5,13,0.0
2022-10-27,8,6,0.0
2022-10-28,5,8,0.0
2022-10-29,2,0,0.0
2022-10-30,2,0,0.0
2022-10-31,6,6,0.0
2022-11-01,3,8,0.0
2022-11-02,5,3,0.0
2022-11-03,5,8,0.0
2022-11-04,7,2,0.0
2022-11-05,0,0,0.0
2022-11-06,0,1,0.0
2022-11-07,5,9,0.0
2022-11-08,3,9,0.0
2022-11-09,3,8,0.0
2022-11-10,2,14,0.0
2022-11-11,2,14,0.0
2022-11-12,0,1,0.0
2022-11-13,0,0,0.0
2022-11-14,6,9,0.0
2022-11-15,5,12,0.0
2022-11-16,6,21,0.0
2022-11-17,2,5,0.0
2022-11-18,7,6,0.0
2022-11-19,0,1,0.0
2022-11-20,1,0,0.0
2022-11-21,7,8,0.0
2022-11-22,3,8,0.0
2022-11-23,3,17,0.0
2022-11-24,3,9,0.0
2022-11-25,5,5,0.0
2022-11-26,3,0,0.0
2022-11-27,0,0,0.0
2022-11-28,5,8,0.0
2022-11-29,5,14,0.0
2022-11-30,9,14,0.0
2022-12-01,9,14,0.0
2022-12-02,7,8,0.0
2022-12-03,3,1,0.0
2022-12-04,1,0,0.0
2022-12-05,8,10,0.0
2022-12-06,4,16,0.0
2022-12-07,9,8,0.0
2022-12-08,6,17,0.0
2022-12-09,3,14,0.0
2022-12-10,4,3,0.0
2022-12-11,0,3,0.0
2022-12-12,4,18,0.0
2022-12-13,2,13,0.0
2022-12-14,5,12,0.0
2022-12-15,3,15,0.0
2022-12-16,3,16,0.0
2022-12-17,0,1,0.0
2022-12-18,0,0,0.0
2022-12-19,1,8,0.0
2022-12-20,7,8,0.0
2022-12-21,2,9,0.0
2022-12-22,3,6,0.0
2022-12-23,3,10,0.0
2022-12-24,2,4,0.0
2022-12-25,0,1,0.0
2022-12-26,0,3,0.0
2022-12-27,0,3,0.0
2022-12-28,0,4,0.0
2022-12-29,1,12,0.0
2022-12-30,0,0,0.0
2022-12-31,3,1,0.0
2023-01-01,0,0,0.0
2023-01-02,1,0,0.0
2023-01-03,3,8,0.0
2023-01-04,4,9,0.0
2023-01-05,9,11,1.0
2023-01-06,5,13,-0.7000000000000002
2023-01-07,1,0,-0.10499999999999997
2023-01-08,0,0,-0.045499999999999985
2023-01-09,7,11,-0.026162499999999988
2023-01-10,6,13,-0.01726724999999999
2023-01-11,10,15,-0.012374862499999991
2023-01-12,9,7,-0.009369538749999995
2023-01-13,13,8,-0.007378511765624987
2023-01-14,0,0,-0.005984792876562504
2023-01-15,0,0,0.0
2023-01-16,5,11,0.0
2023-01-17,6,11,0.0
2023-01-18,6,5,0.0
2023-01-19,6,8,0.0
2023-01-20,6,10,0.0
2023-01-21,1,1,0.0
2023-01-22,0,0,0.0
2023-01-23,7,15,0.0
2023-01-24,2,7,0.0
2023-01-25,9,5,0.0
2023-01-26,7,8,0.0
2023-01-27,7,5,0.0
2023-01-28,0,0,0.0
2023-01-29,0,0,0.0
2023-01-30,6,11,0.0
2023-01-31,12,10,0.0
2023-02-01,8,17,0.0
2023-02-02,8,9,0.0
2023-02-03,11,16,0.0
2023-02-04,1,0,0.0
2023-02-05,1,0,0.0
2023-02-06,5,17,0.0
2023-02-07,7,21,0.0
2023-02-08,2,6,0.0
2023-02-09,2,12,0.0
2023-02-10,3,24,0.0
2023-02-11,0,2,0.0
2023-02-12,0,1,0.0
2023-02-13,6,11,0.0
2023-02-14,2,19,0.0
2023-02-15,11,13,0.0
2023-02-16,4,20,1.0
2023-02-17,6,22,1.2999999999999998
2023-02-18,0,4,-1.5050000000000003
2023-02-19,0,0,-0.25549999999999995
2023-02-20,1,27,-0.11716249999999996
2023-02-21,5,20,-0.06959224999999997
2023-02-22,4,17,-0.046909362499999975
2023-02-23,3,32,-0.034119263749999976
2023-02-24,8,20,-0.026117589265624977
2023-02-25,3,3,-0.020741816407812478
2023-02-26,2,0,-0.011969585753125008
2023-02-27,5,14,0.0
2023-02-28,3,19,0.0
2023-03-01,12,20,0.0
2023-03-02,2,14,0.0
2023-03-03,1,27,0.0
2023-03-04,1,3,0.0
2023-03-05,0,1,0.0
2023-03-06,3,8,0.0
2023-03-07,2,10,0.0
2023-03-08,4,18,0.0
2023-03-09,5,15,0.0
2023-03-10,2,12,0.0
2023-03-11,1,1,0.0
2023-03-12,0,0,0.0
2023-03-13,10,16,0.0
2023-03-14,6,14,0.0
2023-03-15,4,7,0.0
2023-03-16,2,12,0.0
2023-03-17,7,18,0.0
2023-03-18,4,0,1.0
2023-03-19,0,0,-0.7000000000000002
2023-03-20,8,15,2.895
2023-03-21,3,13,-1.1455000000000006
2023-03-22,7,23,-1.0411625
2023-03-23,6,13,-0.2587672499999999
2023-03-24,4,11,1.8636376375
2023-03-25,0,2,-1.4873337887500002
2023-03-26,0,0,-0.2717703492656249
2023-03-27,1,14,1.8625317283734375
2023-03-28,6,21,-1.4838300740468753
2023-03-29,5,18,-0.26986739039531243
2023-03-30,5,15,-0.12173451787656245
2023-03-31,10,12,-0.07106407749999996
2023-04-01,1,3,-0.04929152353124996
2023-04-02,1,0,-0.03671931075312499
2023-04-03,4,3,-0.01873907749999999
2023-04-04,6,13,-0.014757023531249974
2023-04-05,10,11,0.988030414246875
2023-04-06,16,4,-0.7000000000000002
2023-04-07,5,9,-0.10499999999999997
2023-04-08,1,1,-0.045499999999999985
2023-04-09,0,1,-0.026162499999999988
2023-04-10,5,12,-0.01726724999999999
2023-04-11,4,16,-0.012374862499999991
2023-04-12,7,18,-0.009369538749999995
2023-04-13,9,19,-0.007378511765624987
2023-04-14,6,15,-0.005984792876562504
2023-04-15,0,0,0.0
2023-04-16,0,0,0.0
2023-04-17,4,9,0.0
2023-04-18,9,16,0.0
2023-04-19,2,14,0.0
2023-04-20,7,8,1.0
2023-04-21,12,18,-0.7000000000000002
2023-04-22,1,1,-0.10499999999999997
2023-04-23,2,0,-0.045499999999999985
2023-04-24,8,13,-0.026162499999999988
2023-04-25,5,8,-0.01726724999999999
2023-04-26,11,4,-0.012374862499999991
2023-04-27,5,5,-0.009369538749999995
2023-04-28,8,12,0.992621488234375
2023-04-29,0,0,-0.7059847928765627
2023-04-30,1,0,-0.10499999999999997
2023-05-01,6,12,-0.045499999999999985
2023-05-02,5,13,-0.026162499999999988
2023-05-03,6,10,-0.01726724999999999
2023-05-04,4,5,-0.012374862499999991
2023-05-05,6,10,-0.009369538749999995
2023-05-06,0,0,-0.007378511765624987
2023-05-07,0,0,-0.005984792876562504
2023-05-08,7,11,0.0
2023-05-09,2,12,0.0
2023-05-10,8,7,0.0
2023-05-11,6,22,0.0
2023-05-12,5,8,0.0
2023-05-13,0,1,0.0
2023-05-14,0,2,0.0
2023-05-15,4,13,0.0
2023-05-16,8,16,0.0
2023-05-17,7,18,2.0
2023-05-18,5,13,-1.4000000000000004
2023-05-19,11,13,-0.20999999999999994
2023-05-20,1,1,-0.09099999999999997
2023-05-21,2,0,-0.052324999999999976
2023-05-22,7,7,-0.03453449999999998
2023-05-23,6,15,-0.024749724999999983
2023-05-24,1,19,-0.01873907749999999
2023-05-25,1,11,-0.014757023531249974
2023-05-26,2,22,-0.011969585753125008
2023-05-27,0,1,0.0
2023-05-28,0,0,0.0
2023-05-29,0,13,0.0
2023-05-30,8,16,0.0
2023-05-31,4,18,0.0
2023-06-01,4,17,0.0
2023-06-02,0,19,0.0
2023-06-03,3,1,0.0
2023-06-04,0,4,0.0
2023-06-05,6,9,0.0
2023-06-06,1,12,0.0
2023-06-07,4,11,0.0
2023-06-08,14,15,0.0
2023-06-09,4,12,0.0
2023-06-10,1,2,0.0
2023-06-11,0,0,0.0
2023-06-12,11,14,0.0
2023-06-13,10,8,0.0
2023-06-14,5,12,0.0
2023-06-15,4,9,0.0
2023-06-16,7,15,0.0
2023-06-17,1,5,0.0
2023-06-18,3,0,0.0
2023-06-19,1,14,0.0
2023-06-20,6,29,0.0
2023-06-21,6,21,0.0
2023-06-22,1,12,0.0
2023-06-23,6,9,1.0
2023-06-24,1,3,1.2999999999999998
2023-06-25,0,2,0.49499999999999966
2023-06-26,1,20,-0.6555000000000004
2023-06-27,3,17,-1.0271625000000002
2023-06-28,13,17,0.7344077500000001
2023-06-29,10,20,-0.8447343625000001
2023-06-30,4,16,3.80018373625
2023-07-01,0,1,-1.9136345642656258
2023-07-02,0,0,-1.1980182564078126
2023-07-03,1,11,0.6596366019656251
2023-07-04,1,9,-0.88187296001875
2023-07-05,4,11,-0.21558583162656242
2023-07-06,6,16,1.8803547882343752
2023-07-07,6,7,4.517999689623437
2023-07-08,0,1,-1.4661508358125008
2023-07-09,0,0,-1.8646925457718755
2023-07-10,6,11,9.644320668373437
2023-07-11,11,9,-2.1403880117656264
2023-07-12,6,3,-5.613325517876563
2023-07-13,5,11,-0.30145250249999966
2023-07-14,1,9,-1.38615359353125
2023-07-15,0,2,0.45136111490312536
2023-07-16,0,0,-0.052640818806249934
2023-07-17,0,9,4.966190508354687
2023-07-18,3,4,-2.5111329047984388
2023-07-19,6,6,3.7758588452640627
2023-07-20,11,7,-0.7717080460093761
2023-07-21,9,10,13.285004375734374
2023-07-22,0,0,-5.776657694126564
2023-07-23,0,0,-1.149506725515625
2023-07-24,3,4,-3.0110837621421878
2023-07-25,5,11,5.294424384029687
2023-07-26,5,6,3.478936786709374
2023-07-27,7,7,-3.3634372238468764
2023-07-28,6,6,-1.2579200005718754
2023-07-29,0,3,-1.206974067771875
2023-07-30,0,0,-3.287925631260938
2023-07-31,3,10,4.079938250520312
2023-08-01,2,16,1.0000903711937497
