,typesense/typesense,meilisearch/meilisearch,elastic/elasticsearch
2020-05-05,3.913292288,0.0,57
2020-05-06,-1.6657133567999998,0.0,29
2020-05-07,0.47866624,6.0,22
2020-05-08,-0.6895262719999999,0.0,23
2020-05-09,0.6856461311999998,0.0,1
2020-05-10,1.4033938432,0.0,0
2020-05-11,-1.0534527999999999,10.0,30
2020-05-12,0.59256576,10.0,38
2020-05-13,0.3468139520000001,10.0,37
2020-05-14,2.2972848128,8.0,30
2020-05-15,-1.4820229119999997,2.0,27
2020-05-16,-0.5426951168,0.0,3
2020-05-17,-0.31544883200000007,0.0,3
2020-05-18,2.7791752192,2.0,21
2020-05-19,-1.3567860735999997,18.0,20
2020-05-20,0.537584128,11.0,19
2020-05-21,3.3249344512,0.0,14
