,metabase/metabase,getredash/redash,apache/superset
2021-06-30,6,0.0,13
2021-07-01,6,0.0,13
2021-07-02,7,0.0,9
2021-07-03,0,0.0,1
2021-07-04,0,0.0,2
2021-07-05,9,0.0,7
2021-07-06,11,0.0,4
2021-07-07,5,0.0,5
2021-07-08,9,0.0,11
2021-07-09,8,0.0,13
2021-07-10,1,0.0,3
2021-07-11,0,0.0,0
2021-07-12,9,0.0,9
2021-07-13,6,0.0,13
2021-07-14,19,0.0,10
2021-07-15,4,0.0,6
2021-07-16,4,0.0,9
2021-07-17,0,0.0,0
2021-07-18,0,0.0,2
2021-07-19,14,0.0,12
2021-07-20,6,0.0,9
2021-07-21,7,0.0,10
2021-07-22,8,0.0,13
2021-07-23,11,0.0,5
2021-07-24,0,0.0,1
2021-07-25,0,0.0,1
2021-07-26,6,0.0,13
2021-07-27,7,1.0,9
2021-07-28,18,-0.7000000000000002,13
2021-07-29,3,-0.10499999999999997,5
2021-07-30,5,-0.045499999999999985,11
2021-07-31,2,-0.026162499999999988,4
2021-08-01,0,-0.01726724999999999,1
2021-08-02,9,0.9876251375,20
2021-08-03,14,-0.7093695387500002,6
2021-08-04,11,-0.11237851176562495,10
2021-08-05,3,-0.05148479287656249,7
2021-08-06,10,-0.026162499999999988,7
2021-08-07,3,-0.01726724999999999,4
2021-08-08,2,-0.012374862499999991,0
2021-08-09,5,-0.009369538749999995,10
2021-08-10,11,0.992621488234375,16
2021-08-11,8,-0.7059847928765627,13
2021-08-12,7,-0.10499999999999997,11
2021-08-13,10,-0.045499999999999985,11
2021-08-14,0,-0.026162499999999988,3
2021-08-15,0,-0.01726724999999999,0
2021-08-16,15,-0.012374862499999991,11
2021-08-17,9,-0.009369538749999995,14
2021-08-18,9,0.992621488234375,7
2021-08-19,8,-0.7059847928765627,8
2021-08-20,8,-0.10499999999999997,9
2021-08-21,0,-0.045499999999999985,0
2021-08-22,2,-0.026162499999999988,1
2021-08-23,13,-0.01726724999999999,6
2021-08-24,15,-0.012374862499999991,12
2021-08-25,13,-0.009369538749999995,6
2021-08-26,11,-0.007378511765624987,11
2021-08-27,9,-0.005984792876562504,4
2021-08-28,6,0.0,0
2021-08-29,0,0.0,0
2021-08-30,8,1.0,6
2021-08-31,15,-0.7000000000000002,8
2021-09-01,17,-0.10499999999999997,2
2021-09-02,6,-0.045499999999999985,5
2021-09-03,5,-0.026162499999999988,3
2021-09-04,1,-0.01726724999999999,1
2021-09-05,0,-0.012374862499999991,2
2021-09-06,2,-0.009369538749999995,3
2021-09-07,11,-0.007378511765624987,5
2021-09-08,14,-0.005984792876562504,5
2021-09-09,3,0.0,9
2021-09-10,6,0.0,2
2021-09-11,2,0.0,0
2021-09-12,0,0.0,2
2021-09-13,17,0.0,10
2021-09-14,12,0.0,9
2021-09-15,12,0.0,7
2021-09-16,9,0.0,6
2021-09-17,5,0.0,3
2021-09-18,0,0.0,1
2021-09-19,0,0.0,0
2021-09-20,16,0.0,3
2021-09-21,10,0.0,6
2021-09-22,11,0.0,11
2021-09-23,19,0.0,6
2021-09-24,10,1.0,5
2021-09-25,0,-0.7000000000000002,1
2021-09-26,0,-0.10499999999999997,1
2021-09-27,16,-0.045499999999999985,16
2021-09-28,17,-0.026162499999999988,2
2021-09-29,13,-0.01726724999999999,9
2021-09-30,13,-0.012374862499999991,11
2021-10-01,7,0.99063046125,4
2021-10-02,0,-0.7073785117656252,2
2021-10-03,1,-0.11098479287656247,3
2021-10-04,9,-0.045499999999999985,9
2021-10-05,16,-0.026162499999999988,6
2021-10-06,19,-0.01726724999999999,7
2021-10-07,9,-0.012374862499999991,16
2021-10-08,10,-0.009369538749999995,8
2021-10-09,1,-0.007378511765624987,0
2021-10-10,0,-0.005984792876562504,1
2021-10-11,10,0.0,6
2021-10-12,10,0.0,2
2021-10-13,4,0.0,5
2021-10-14,10,1.0,5
2021-10-15,8,-0.7000000000000002,9
2021-10-16,3,-0.10499999999999997,0
2021-10-17,5,-0.045499999999999985,2
2021-10-18,14,0.9738375,8
2021-10-19,10,-0.7172672500000001,2
2021-10-20,11,-0.11737486249999995,4
2021-10-21,10,1.94513046125,6
2021-10-22,7,-1.4335410117656253,5
2021-10-23,0,-0.23325204287656243,1
2021-10-24,1,-0.10337486249999996,0
2021-10-25,12,-0.06169453874999997,7
2021-10-26,13,-0.041913011765624966,7
2021-10-27,13,-0.030734517876562485,6
2021-10-28,7,0.9812609225,4
2021-10-29,6,-0.7147570235312501,11
2021-10-30,0,-0.11696958575312498,1
2021-10-31,0,-0.045499999999999985,1
2021-11-01,10,-0.026162499999999988,4
2021-11-02,11,-0.01726724999999999,7
2021-11-03,7,-0.012374862499999991,8
2021-11-04,12,-0.009369538749999995,4
2021-11-05,10,-0.007378511765624987,6
2021-11-06,3,-0.005984792876562504,0
2021-11-07,0,0.0,0
2021-11-08,14,0.0,5
2021-11-09,9,0.0,2
2021-11-10,6,0.0,3
2021-11-11,5,0.0,10
2021-11-12,7,0.0,8
2021-11-13,0,0.0,1
2021-11-14,0,0.0,3
2021-11-15,14,1.0,7
2021-11-16,8,-0.7000000000000002,5
2021-11-17,4,0.895,4
2021-11-18,6,0.25449999999999984,7
2021-11-19,4,-0.8311625000000001,4
2021-11-20,0,-0.16776724999999992,0
2021-11-21,0,-0.08403736249999996,6
2021-11-22,6,-0.05279928874999998,6
2021-11-23,11,3.962979375734375,12
2021-11-24,2,-2.827729194126563,3
2021-11-25,2,-0.4367480505156249,3
2021-11-26,5,-0.19536330464218743,1618
2021-11-27,1,0.8893652071234376,2
2021-11-28,0,-0.7690690000000001,0
2021-11-29,8,-0.15449944999999993,3
2021-11-30,7,-0.08297815499999997,103
2021-12-01,5,-0.055676547062499936,11
2021-12-02,9,-0.04120642150625001,7
2021-12-03,11,-0.012374862499999991,6
2021-12-04,1,-0.009369538749999995,3
2021-12-05,0,-0.007378511765624987,0
2021-12-06,24,-0.005984792876562504,1
2021-12-07,17,0.0,2
2021-12-08,7,0.0,10
2021-12-09,7,0.0,8
2021-12-10,9,0.0,6
2021-12-11,3,0.0,0
2021-12-12,0,0.0,0
2021-12-13,12,0.0,5
2021-12-14,10,0.0,7
2021-12-15,8,1.0,9
2021-12-16,7,0.2999999999999998,10
2021-12-17,8,-0.8050000000000002,10
2021-12-18,2,-0.15049999999999997,0
2021-12-19,1,-0.07166249999999998,0
2021-12-20,7,-0.043429749999999975,7
2021-12-21,11,-0.029642112499999984,4
2021-12-22,11,-0.021744401249999986,9
2021-12-23,5,-0.01674805051562498,1
2021-12-24,5,-0.01336330464218749,1
2021-12-25,0,-0.005984792876562504,0
2021-12-26,4,0.0,0
2021-12-27,5,0.0,1
2021-12-28,4,0.0,0
2021-12-29,3,0.0,3
2021-12-30,2,0.0,0
2021-12-31,0,0.0,1
2022-01-01,0,0.0,0
2022-01-02,0,0.0,0
2022-01-03,3,0.0,2
2022-01-04,14,0.0,6
2022-01-05,9,0.0,4
2022-01-06,6,0.0,1
2022-01-07,7,0.0,12
2022-01-08,4,0.0,1
2022-01-09,0,0.0,1
2022-01-10,6,0.0,14
2022-01-11,13,0.0,11
2022-01-12,13,0.0,7
2022-01-13,12,0.0,2
2022-01-14,17,0.0,5
2022-01-15,1,0.0,1
2022-01-16,0,0.0,2
2022-01-17,12,0.0,2
2022-01-18,13,0.0,4
2022-01-19,13,3.0,6
2022-01-20,30,-1.1000000000000005,6
2022-01-21,11,-0.015000000000000124,2
2022-01-22,1,-0.9415000000000001,1
2022-01-23,0,-0.2289874999999999,0
2022-01-24,13,-0.12346424999999994,8
2022-01-25,15,-0.08055433749999995,7
2022-01-26,17,-0.057750728749999966,3
2022-01-27,14,-0.04387993654687495,8
2022-01-28,14,0.9652975708546875,14
2022-01-29,0,-0.7133633046421877,0
2022-01-30,0,-0.11098479287656247,0
2022-01-31,16,-0.045499999999999985,5
2022-02-01,26,2.9738375,1
2022-02-02,30,-0.11726725000000071,7
2022-02-03,27,-1.7273748625000003,7
2022-02-04,20,-0.3558695387499999,4
2022-02-05,4,-0.17686601176562491,0
2022-02-06,1,-0.11011154287656245,0
2022-02-07,7,-0.07165908749999995,6
2022-02-08,20,-0.05285834124999997,10
2022-02-09,11,1.9591253872031251,7
2022-02-10,11,-1.4327114021609377,10
2022-02-11,9,-0.22196958575312495,10
2022-02-12,2,-0.09099999999999997,2
2022-02-13,5,-0.052324999999999976,0
2022-02-14,16,-0.03453449999999998,13
2022-02-15,16,-0.024749724999999983,6
2022-02-16,8,-0.01873907749999999,5
2022-02-17,17,-0.014757023531249974,7
2022-02-18,7,-0.011969585753125008,7
2022-02-19,1,0.0,1
2022-02-20,0,0.0,1
2022-02-21,11,0.0,5
2022-02-22,5,0.0,5
2022-02-23,13,0.0,11
2022-02-24,12,0.0,12
2022-02-25,9,0.0,11
2022-02-26,2,0.0,0
2022-02-27,0,0.0,0
2022-02-28,5,0.0,6
2022-03-01,12,0.0,10
2022-03-02,6,1.0,3
2022-03-03,6,-0.7000000000000002,5
2022-03-04,8,-0.10499999999999997,7
2022-03-05,0,-0.045499999999999985,0
2022-03-06,1,-0.026162499999999988,0
2022-03-07,5,-0.01726724999999999,8
2022-03-08,8,-0.012374862499999991,8
2022-03-09,6,-0.009369538749999995,12
2022-03-10,16,0.992621488234375,10
2022-03-11,8,-0.7059847928765627,6
2022-03-12,3,-0.10499999999999997,0
2022-03-13,0,-0.045499999999999985,0
2022-03-14,10,-0.026162499999999988,3
2022-03-15,7,-0.01726724999999999,1
2022-03-16,13,-0.012374862499999991,10
2022-03-17,17,-0.009369538749999995,15
2022-03-18,15,-0.007378511765624987,13
2022-03-19,5,-0.005984792876562504,0
2022-03-20,6,0.0,0
2022-03-21,15,0.0,16
2022-03-22,12,0.0,8
2022-03-23,13,0.0,14
2022-03-24,25,0.0,11
2022-03-25,18,0.0,7
2022-03-26,3,0.0,0
2022-03-27,3,0.0,0
2022-03-28,12,0.0,6
2022-03-29,17,0.0,5
2022-03-30,25,0.0,7
2022-03-31,23,0.0,13
2022-04-01,17,0.0,12
2022-04-02,6,0.0,0
2022-04-03,1,0.0,2
2022-04-04,14,0.0,10
2022-04-05,13,0.0,13
2022-04-06,12,0.0,20
2022-04-07,17,0.0,15
2022-04-08,13,0.0,8
2022-04-09,6,0.0,4
2022-04-10,6,0.0,0
2022-04-11,20,0.0,10
2022-04-12,22,0.0,9
2022-04-13,17,0.0,15
2022-04-14,12,0.0,10
2022-04-15,14,0.0,12
2022-04-16,2,0.0,0
2022-04-17,0,0.0,1
2022-04-18,23,0.0,3
2022-04-19,13,0.0,9
2022-04-20,12,0.0,17
2022-04-21,29,0.0,6
2022-04-22,33,0.0,4
2022-04-23,5,0.0,0
2022-04-24,2,0.0,0
2022-04-25,28,0.0,1
2022-04-26,33,0.0,8
2022-04-27,17,0.0,10
2022-04-28,15,1.0,10
2022-04-29,31,-0.7000000000000002,6
2022-04-30,2,-0.10499999999999997,0
2022-05-01,0,-0.045499999999999985,0
2022-05-02,23,-0.026162499999999988,7
2022-05-03,18,-0.01726724999999999,6
2022-05-04,14,-0.012374862499999991,9
2022-05-05,11,-0.009369538749999995,6
2022-05-06,14,-0.007378511765624987,2
2022-05-07,2,-0.005984792876562504,0
2022-05-08,1,0.0,0
2022-05-09,8,0.0,4
2022-05-10,17,0.0,6
2022-05-11,22,0.0,11
2022-05-12,24,0.0,9
2022-05-13,14,0.0,12
2022-05-14,4,0.0,2
2022-05-15,1,0.0,0
2022-05-16,14,0.0,11
2022-05-17,9,0.0,4
2022-05-18,8,0.0,5
2022-05-19,17,0.0,4
2022-05-20,7,0.0,5
2022-05-21,0,0.0,0
2022-05-22,0,0.0,0
2022-05-23,10,0.0,5
2022-05-24,18,0.0,2
2022-05-25,20,0.0,9
2022-05-26,8,0.0,9
2022-05-27,7,0.0,3
2022-05-28,6,0.0,0
2022-05-29,0,0.0,0
2022-05-30,9,0.0,0
2022-05-31,17,0.0,8
2022-06-01,9,1.0,4
2022-06-02,17,-0.7000000000000002,7
2022-06-03,19,-0.10499999999999997,10
2022-06-04,0,-0.045499999999999985,0
2022-06-05,0,-0.026162499999999988,3
2022-06-06,13,-0.01726724999999999,6
2022-06-07,15,-0.012374862499999991,5
2022-06-08,17,-0.009369538749999995,10
2022-06-09,7,-0.007378511765624987,5
2022-06-10,12,-0.005984792876562504,6
2022-06-11,1,0.0,0
2022-06-12,0,0.0,1
2022-06-13,18,0.0,4
2022-06-14,12,0.0,5
2022-06-15,15,0.0,8
2022-06-16,17,0.0,9
2022-06-17,10,0.0,6
2022-06-18,1,0.0,1
2022-06-19,0,0.0,2
2022-06-20,19,0.0,4
2022-06-21,19,0.0,13
2022-06-22,9,0.0,6
2022-06-23,16,0.0,7
2022-06-24,19,0.0,6
2022-06-25,1,0.0,2
2022-06-26,4,0.0,0
2022-06-27,22,0.0,2
2022-06-28,10,0.0,8
2022-06-29,15,0.0,7
2022-06-30,13,0.0,8
2022-07-01,11,0.0,6
2022-07-02,0,3.0,0
2022-07-03,0,1.8999999999999995,0
2022-07-04,14,-3.1150000000000007,2
2022-07-05,15,-0.5564999999999998,9
2022-07-06,31,2.7395125,6
2022-07-07,16,-2.2564517500000005,15
2022-07-08,23,0.5788064125000002,6
2022-07-09,2,-0.9141080662500001,2
2022-07-10,0,-0.24310119029687488,0
2022-07-11,18,-0.14477017569218742,3
2022-07-12,19,0.91277374099375,6
2022-07-13,29,-0.7453758662500002,11
2022-07-14,15,-0.1395103977968749,5
2022-07-15,33,0.9271760826203125,7
2022-07-16,1,-0.7335410117656251,1
2022-07-17,0,-0.12825204287656247,2
2022-07-18,28,-0.05787486249999998,6
2022-07-19,15,-0.03553203874999998,6
2022-07-20,15,0.9753542382343751,13
2022-07-21,17,-0.7183596553765627,2
2022-07-22,19,-0.11436953874999996,10
2022-07-23,3,-0.05287851176562497,4
2022-07-24,0,-0.03214729287656249,0
2022-07-25,20,-0.01726724999999999,10
2022-07-26,19,-0.012374862499999991,12
2022-07-27,17,-0.009369538749999995,11
2022-07-28,22,-0.007378511765624987,3
2022-07-29,9,-0.005984792876562504,12
2022-07-30,1,0.0,1
2022-07-31,0,0.0,0
2022-08-01,12,0.0,6
2022-08-02,25,0.0,13
2022-08-03,18,0.0,5
2022-08-04,21,0.0,10
2022-08-05,14,0.0,5
2022-08-06,1,0.0,0
2022-08-07,2,0.0,0
2022-08-08,15,0.0,5
2022-08-09,9,0.0,7
2022-08-10,12,0.0,3
2022-08-11,6,0.0,5
2022-08-12,5,0.0,2
2022-08-13,1,0.0,0
2022-08-14,0,0.0,0
2022-08-15,3,0.0,2
2022-08-16,7,0.0,7
2022-08-17,9,0.0,5
2022-08-18,5,0.0,8
2022-08-19,7,0.0,0
2022-08-20,0,0.0,1
2022-08-21,0,0.0,0
2022-08-22,14,0.0,15
2022-08-23,9,0.0,4
2022-08-24,12,2.0,5
2022-08-25,8,-1.4000000000000004,5
2022-08-26,9,-0.20999999999999994,13
2022-08-27,2,-0.09099999999999997,1
2022-08-28,0,-0.052324999999999976,2
2022-08-29,12,-0.03453449999999998,6
2022-08-30,19,-0.024749724999999983,10
2022-08-31,20,-0.01873907749999999,6
2022-09-01,17,-0.014757023531249974,13
2022-09-02,3,-0.011969585753125008,8
2022-09-03,0,0.0,1
2022-09-04,0,0.0,1
2022-09-05,12,0.0,3
2022-09-06,15,0.0,7
2022-09-07,9,0.0,4
2022-09-08,15,0.0,24
2022-09-09,8,0.0,23
2022-09-10,0,0.0,7
2022-09-11,0,0.0,0
2022-09-12,19,0.0,7
2022-09-13,13,0.0,10
2022-09-14,10,0.0,5
2022-09-15,13,0.0,1
2022-09-16,11,0.0,8
2022-09-17,0,0.0,1
2022-09-18,0,0.0,0
2022-09-19,5,0.0,6
2022-09-20,13,0.0,5
2022-09-21,12,0.0,6
2022-09-22,12,0.0,4
2022-09-23,14,0.0,5
2022-09-24,0,1.0,0
2022-09-25,0,-0.7000000000000002,1
2022-09-26,9,-0.10499999999999997,6
2022-09-27,10,-0.045499999999999985,5
2022-09-28,11,-0.026162499999999988,8
2022-09-29,14,-0.01726724999999999,5
2022-09-30,14,-0.012374862499999991,8
2022-10-01,0,-0.009369538749999995,1
2022-10-02,0,-0.007378511765624987,1
2022-10-03,12,-0.005984792876562504,9
2022-10-04,12,0.0,9
2022-10-05,8,0.0,6
2022-10-06,10,0.0,8
2022-10-07,7,2.0,11
2022-10-08,0,-1.4000000000000004,0
2022-10-09,0,-0.20999999999999994,1
2022-10-10,7,-0.09099999999999997,4
2022-10-11,18,-0.052324999999999976,7
2022-10-12,11,-0.03453449999999998,4
2022-10-13,13,-0.024749724999999983,9
2022-10-14,8,-0.01873907749999999,1
2022-10-15,2,-0.014757023531249974,2
2022-10-16,1,-0.011969585753125008,0
2022-10-17,10,0.0,5
2022-10-18,6,0.0,2
2022-10-19,8,0.0,13
2022-10-20,9,0.0,4
2022-10-21,9,0.0,6
2022-10-22,2,0.0,1
2022-10-23,0,0.0,0
2022-10-24,6,0.0,7
2022-10-25,6,0.0,4
2022-10-26,13,0.0,5
2022-10-27,6,0.0,8
2022-10-28,8,0.0,5
2022-10-29,0,0.0,2
2022-10-30,0,0.0,2
2022-10-31,6,0.0,6
2022-11-01,8,0.0,3
2022-11-02,3,0.0,5
2022-11-03,8,0.0,5
2022-11-04,2,0.0,7
2022-11-05,0,0.0,0
2022-11-06,1,0.0,0
2022-11-07,9,0.0,5
2022-11-08,9,0.0,3
2022-11-09,8,0.0,3
2022-11-10,14,0.0,2
2022-11-11,14,0.0,2
2022-11-12,1,0.0,0
2022-11-13,0,0.0,0
2022-11-14,9,0.0,6
2022-11-15,12,0.0,5
2022-11-16,21,0.0,6
2022-11-17,5,0.0,2
2022-11-18,6,0.0,7
2022-11-19,1,0.0,0
2022-11-20,0,0.0,1
2022-11-21,8,0.0,7
2022-11-22,8,0.0,3
2022-11-23,17,0.0,3
2022-11-24,9,0.0,3
2022-11-25,5,0.0,5
2022-11-26,0,0.0,3
2022-11-27,0,0.0,0
2022-11-28,8,0.0,5
2022-11-29,14,0.0,5
2022-11-30,14,0.0,9
2022-12-01,14,0.0,9
2022-12-02,8,0.0,7
2022-12-03,1,0.0,3
2022-12-04,0,0.0,1
2022-12-05,10,0.0,8
2022-12-06,16,0.0,4
2022-12-07,8,0.0,9
2022-12-08,17,0.0,6
2022-12-09,14,0.0,3
2022-12-10,3,0.0,4
2022-12-11,3,0.0,0
2022-12-12,18,0.0,4
2022-12-13,13,0.0,2
2022-12-14,12,0.0,5
2022-12-15,15,0.0,3
2022-12-16,16,0.0,3
2022-12-17,1,0.0,0
2022-12-18,0,0.0,0
2022-12-19,8,0.0,1
2022-12-20,8,0.0,7
2022-12-21,9,0.0,2
2022-12-22,6,0.0,3
2022-12-23,10,0.0,3
2022-12-24,4,0.0,2
2022-12-25,1,0.0,0
2022-12-26,3,0.0,0
2022-12-27,3,0.0,0
2022-12-28,4,0.0,0
2022-12-29,12,0.0,1
2022-12-30,0,0.0,0
2022-12-31,1,0.0,3
2023-01-01,0,0.0,0
2023-01-02,0,0.0,1
2023-01-03,8,0.0,3
2023-01-04,9,0.0,4
2023-01-05,11,1.0,9
2023-01-06,13,-0.7000000000000002,5
2023-01-07,0,-0.10499999999999997,1
2023-01-08,0,-0.045499999999999985,0
2023-01-09,11,-0.026162499999999988,7
2023-01-10,13,-0.01726724999999999,6
2023-01-11,15,-0.012374862499999991,10
2023-01-12,7,-0.009369538749999995,9
2023-01-13,8,-0.007378511765624987,13
2023-01-14,0,-0.005984792876562504,0
2023-01-15,0,0.0,0
2023-01-16,11,0.0,5
2023-01-17,11,0.0,6
2023-01-18,5,0.0,6
2023-01-19,8,0.0,6
2023-01-20,10,0.0,6
2023-01-21,1,0.0,1
2023-01-22,0,0.0,0
2023-01-23,15,0.0,7
2023-01-24,7,0.0,2
2023-01-25,5,0.0,9
2023-01-26,8,0.0,7
2023-01-27,5,0.0,7
2023-01-28,0,0.0,0
2023-01-29,0,0.0,0
2023-01-30,11,0.0,6
2023-01-31,10,0.0,12
2023-02-01,17,0.0,8
2023-02-02,9,0.0,8
2023-02-03,16,0.0,11
2023-02-04,0,0.0,1
2023-02-05,0,0.0,1
2023-02-06,17,0.0,5
2023-02-07,21,0.0,7
2023-02-08,6,0.0,2
2023-02-09,12,0.0,2
2023-02-10,24,0.0,3
2023-02-11,2,0.0,0
2023-02-12,1,0.0,0
2023-02-13,11,0.0,6
2023-02-14,19,0.0,2
2023-02-15,13,0.0,11
2023-02-16,20,1.0,4
2023-02-17,22,1.2999999999999998,6
2023-02-18,4,-1.5050000000000003,0
2023-02-19,0,-0.25549999999999995,0
2023-02-20,27,-0.11716249999999996,1
2023-02-21,20,-0.06959224999999997,5
2023-02-22,17,-0.046909362499999975,4
2023-02-23,32,-0.034119263749999976,3
2023-02-24,20,-0.026117589265624977,8
2023-02-25,3,-0.020741816407812478,3
2023-02-26,0,-0.011969585753125008,2
2023-02-27,14,0.0,5
2023-02-28,19,0.0,3
2023-03-01,20,0.0,12
2023-03-02,14,0.0,2
2023-03-03,27,0.0,1
2023-03-04,3,0.0,1
2023-03-05,1,0.0,0
2023-03-06,8,0.0,3
2023-03-07,10,0.0,2
2023-03-08,18,0.0,4
2023-03-09,15,0.0,5
2023-03-10,12,0.0,2
2023-03-11,1,0.0,1
2023-03-12,0,0.0,0
2023-03-13,16,0.0,10
2023-03-14,14,0.0,6
2023-03-15,7,0.0,4
2023-03-16,12,0.0,2
2023-03-17,18,0.0,7
2023-03-18,0,1.0,4
2023-03-19,0,-0.7000000000000002,0
2023-03-20,15,2.895,8
2023-03-21,13,-1.1455000000000006,3
2023-03-22,23,-1.0411625,7
2023-03-23,13,-0.2587672499999999,6
2023-03-24,11,1.8636376375,4
2023-03-25,2,-1.4873337887500002,0
2023-03-26,0,-0.2717703492656249,0
2023-03-27,14,1.8625317283734375,1
2023-03-28,21,-1.4838300740468753,6
2023-03-29,18,-0.26986739039531243,5
2023-03-30,15,-0.12173451787656245,5
2023-03-31,12,-0.07106407749999996,10
2023-04-01,3,-0.04929152353124996,1
2023-04-02,0,-0.03671931075312499,1
2023-04-03,3,-0.01873907749999999,4
2023-04-04,13,-0.014757023531249974,6
2023-04-05,11,0.988030414246875,10
2023-04-06,4,-0.7000000000000002,16
2023-04-07,9,-0.10499999999999997,5
2023-04-08,1,-0.045499999999999985,1
2023-04-09,1,-0.026162499999999988,0
2023-04-10,12,-0.01726724999999999,5
2023-04-11,16,-0.012374862499999991,4
2023-04-12,18,-0.009369538749999995,7
2023-04-13,19,-0.007378511765624987,9
2023-04-14,15,-0.005984792876562504,6
2023-04-15,0,0.0,0
2023-04-16,0,0.0,0
2023-04-17,9,0.0,4
2023-04-18,16,0.0,9
2023-04-19,14,0.0,2
2023-04-20,8,1.0,7
2023-04-21,18,-0.7000000000000002,12
2023-04-22,1,-0.10499999999999997,1
2023-04-23,0,-0.045499999999999985,2
2023-04-24,13,-0.026162499999999988,8
2023-04-25,8,-0.01726724999999999,5
2023-04-26,4,-0.012374862499999991,11
2023-04-27,5,-0.009369538749999995,5
2023-04-28,12,0.992621488234375,8
2023-04-29,0,-0.7059847928765627,0
2023-04-30,0,-0.10499999999999997,1
2023-05-01,12,-0.045499999999999985,6
2023-05-02,13,-0.026162499999999988,5
2023-05-03,10,-0.01726724999999999,6
2023-05-04,5,-0.012374862499999991,4
2023-05-05,10,-0.009369538749999995,6
2023-05-06,0,-0.007378511765624987,0
2023-05-07,0,-0.005984792876562504,0
2023-05-08,11,0.0,7
2023-05-09,12,0.0,2
2023-05-10,7,0.0,8
2023-05-11,22,0.0,6
2023-05-12,8,0.0,5
2023-05-13,1,0.0,0
2023-05-14,2,0.0,0
2023-05-15,13,0.0,4
2023-05-16,16,0.0,8
2023-05-17,18,2.0,7
2023-05-18,13,-1.4000000000000004,5
2023-05-19,13,-0.20999999999999994,11
2023-05-20,1,-0.09099999999999997,1
2023-05-21,0,-0.052324999999999976,2
2023-05-22,7,-0.03453449999999998,7
2023-05-23,15,-0.024749724999999983,6
2023-05-24,19,-0.01873907749999999,1
2023-05-25,11,-0.014757023531249974,1
2023-05-26,22,-0.011969585753125008,2
2023-05-27,1,0.0,0
2023-05-28,0,0.0,0
2023-05-29,13,0.0,0
2023-05-30,16,0.0,8
2023-05-31,18,0.0,4
2023-06-01,17,0.0,4
2023-06-02,19,0.0,0
2023-06-03,1,0.0,3
2023-06-04,4,0.0,0
2023-06-05,9,0.0,6
2023-06-06,12,0.0,1
2023-06-07,11,0.0,4
2023-06-08,15,0.0,14
2023-06-09,12,0.0,4
2023-06-10,2,0.0,1
2023-06-11,0,0.0,0
2023-06-12,14,0.0,11
2023-06-13,8,0.0,10
2023-06-14,12,0.0,5
2023-06-15,9,0.0,4
2023-06-16,15,0.0,7
2023-06-17,5,0.0,1
2023-06-18,0,0.0,3
2023-06-19,14,0.0,1
2023-06-20,29,0.0,6
2023-06-21,21,0.0,6
2023-06-22,12,0.0,1
2023-06-23,9,1.0,6
2023-06-24,3,1.2999999999999998,1
2023-06-25,2,0.49499999999999966,0
2023-06-26,20,-0.6555000000000004,1
2023-06-27,17,-1.0271625000000002,3
2023-06-28,17,0.7344077500000001,13
2023-06-29,20,-0.8447343625000001,10
2023-06-30,16,3.80018373625,4
2023-07-01,1,-1.9136345642656258,0
2023-07-02,0,-1.1980182564078126,0
2023-07-03,11,0.6596366019656251,1
2023-07-04,9,-0.88187296001875,1
2023-07-05,11,-0.21558583162656242,4
2023-07-06,16,1.8803547882343752,6
2023-07-07,7,4.517999689623437,6
2023-07-08,1,-1.4661508358125008,0
2023-07-09,0,-1.8646925457718755,0
2023-07-10,11,9.644320668373437,6
2023-07-11,9,-2.1403880117656264,11
2023-07-12,3,-5.613325517876563,6
2023-07-13,11,-0.30145250249999966,5
2023-07-14,9,-1.38615359353125,1
2023-07-15,2,0.45136111490312536,0
2023-07-16,0,-0.052640818806249934,0
2023-07-17,9,4.966190508354687,0
2023-07-18,4,-2.5111329047984388,3
2023-07-19,6,3.7758588452640627,6
2023-07-20,7,-0.7717080460093761,11
2023-07-21,10,13.285004375734374,9
2023-07-22,0,-5.776657694126564,0
2023-07-23,0,-1.149506725515625,0
2023-07-24,4,-3.0110837621421878,3
2023-07-25,11,5.294424384029687,5
2023-07-26,6,3.478936786709374,5
2023-07-27,7,-3.3634372238468764,7
2023-07-28,6,-1.2579200005718754,6
2023-07-29,3,-1.206974067771875,0
2023-07-30,0,-3.287925631260938,0
2023-07-31,10,4.079938250520312,3
2023-08-01,16,1.0000903711937497,2
