,gfx-rs/wgpu,vulkano-rs/vulkano,gfx-rs/gfx
2020-09-05,0.16641228800000074,0,0
2020-09-06,-0.34032977919999996,0,0
2020-09-07,3.0442267648,0,3
2020-09-08,1.5935711232000003,0,2
2020-09-09,2.6371278848,0,1
2020-09-10,5.4421066752,0,0
2020-09-11,1.7514386432000002,0,0
2020-09-12,1.1082842111999995,0,0
2020-09-13,1.3556972543999997,0,0
2020-09-14,5.462336307199999,0,0
2020-09-15,4.7003324416000005,0,1
2020-09-16,0.38930698239999995,0,1
2020-09-17,3.0314308607999996,0,1
2020-09-18,4.8326073344000005,0,0
2020-09-19,-1.6148548608,0,0
2020-09-20,-0.5663742976000006,0,0
2020-09-21,0.7973321727999998,0,0
2020-09-22,1.7912245248000003,0,2
2020-09-23,1.6387244032000003,0,2
2020-09-24,-1.3532197887999997,0,2
2020-09-25,1.2750015488,0,0
2020-09-26,1.1037117440000004,0,0
2020-09-27,-0.8968654847999998,0,0
2020-09-28,6.5453950976,0,0
2020-09-29,-0.7165113343999998,0,6
2020-09-30,0.002846003199999725,0,1
2020-10-01,0.21149921279999995,0,1
2020-10-02,0.3246809087999999,0,1
2020-10-03,1.397019136,0,0
2020-10-04,-0.7838517247999999,0,1
2020-10-05,3.5690094591999997,0,7
2020-10-06,2.9067944960000007,0,0
2020-10-07,3.6482353152,0,0
2020-10-08,1.3727154175999998,2,2
2020-10-09,1.5889586175999997,0,0
2020-10-10,-1.3772545024000005,0,0
2020-10-11,-0.7771039744000003,0,0
2020-10-12,7.4531592192,0,1
2020-10-13,2.9951902720000003,0,0
2020-10-14,-0.9699562496,0,0
2020-10-15,3.7821174784,0,4
2020-10-16,-1.7450900479999998,0,2
2020-10-17,-0.9008591872000002,0,0
2020-10-18,-0.6021184512000003,0,1
2020-10-19,0.5689062399999998,0,0
2020-10-20,1.4521559040000005,0,0
2020-10-21,1.2292359168000004,0,10
2020-10-22,0.2306319360000001,0,4
2020-10-23,-0.5740079103999998,0,0
2020-10-24,-0.33108275200000004,0,0
2020-10-25,0.8132991999999999,2,5
2020-10-26,-0.34245632000000004,0,1
2020-10-27,2.8053652479999998,0,0
2020-10-28,1.2564729856000003,0,10
2020-10-29,0.25575915520000003,0,0
2020-10-30,2.4311375872,0,1
2020-10-31,6.0903018496,0,2
2020-11-01,-0.8487347199999999,0,0
2020-11-02,1.9356538879999994,0,4
2020-11-03,5.7535568896,0,2
2020-11-04,-0.09725337599999984,0,0
2020-11-05,1.5392514047999994,0,0
2020-11-06,-0.45544417280000027,0,0
2020-11-07,-1.0423563264000002,0,0
2020-11-08,1.3137128448000002,0,0
2020-11-09,6.1046730752,0,25
2020-11-10,-0.8851851263999997,6,0
2020-11-11,2.8852021248,0,0
2020-11-12,3.5295301632,0,0
2020-11-13,1.2606994432,0,1
2020-11-14,0.5029946367999996,0,0
2020-11-15,2.7707396095999997,0,0
2020-11-16,3.4581647359999996,0,1
2020-11-17,-0.8687746047999998,0,2
2020-11-18,3.7926679551999998,0,1
2020-11-19,2.2785878016,0,0
2020-11-20,9.2684022784,1,0
2020-11-21,1.8576414720000005,0,0
2020-11-22,-0.501570355200001,0,0
2020-11-23,8.2223680512,1,0
2020-11-24,4.8873693184,0,1
2020-11-25,-0.18797926400000042,0,0
2020-11-26,3.7082884095999993,0,0
2020-11-27,-1.6193075200000004,0,1
2020-11-28,0.3182065664,0,1
2020-11-29,0.4796691456000002,1,2
2020-11-30,0.6899722239999999,0,1
2020-12-01,4.7916680192,0,7
2020-12-02,4.038115840000001,0,3
2020-12-03,-1.1591790592,2,6
2020-12-04,3.7322093568,1,5
2020-12-05,4.2154131456,0,1
2020-12-06,4.8812281855999995,0,1
2020-12-07,3.4830436351999996,0,6
2020-12-08,3.4806167552,2,0
2020-12-09,-0.5785340928,0,0
2020-12-10,7.1633709056,0,4
2020-12-11,-1.9247622144000003,0,0
2020-12-12,1.3002141695999994,0,3
2020-12-13,10.277851136,0,2
2020-12-14,-2.4411352063999994,0,2
2020-12-15,3.1165463551999997,0,0
2020-12-16,-1.1611910144,0,6
2020-12-17,2.5958311935999996,0,7
2020-12-18,4.3073267712000005,0,0
2020-12-19,0.8159263744,4,0
2020-12-20,0.2875380735999995,2,2
2020-12-21,1.5829326848000005,1,4
2020-12-22,4.5231736832000005,0,2
2020-12-23,5.0269341696000005,0,1
2020-12-24,-1.434822144,0,4
2020-12-25,1.5672610815999994,0,1
2020-12-26,-1.5220494336,2,0
2020-12-27,0.11046492159999999,0,1
2020-12-28,-0.7958884352000001,0,1
2020-12-29,0.4810002432,0,0
2020-12-30,2.4127418368000004,0,0
2020-12-31,-0.9673432063999994,0,0
2021-01-01,-0.4659893248,0,0
2021-01-02,2.7463387136,0,0
2021-01-03,1.2193292288000002,0,5
2021-01-04,6.248575488,0,0
2021-01-05,1.2053175296,0,2
2021-01-06,2.5780321279999994,0,0
2021-01-07,0.42455951359999977,0,1
2021-01-08,-1.2489664512000003,0,3
2021-01-09,1.2768102399999997,1,2
2021-01-10,5.072973824,0,2
2021-01-11,3.2246990848,1,2
2021-01-12,2.1147799552000004,0,3
2021-01-13,1.2057869312,0,1
2021-01-14,-1.5414843392000002,0,2
2021-01-15,4.1272735744,0,1
2021-01-16,2.4125550592,0,4
2021-01-17,-1.6354237440000001,1,1
2021-01-18,0.08577822719999983,1,13
2021-01-19,1.1642520576000002,0,4
2021-01-20,2.08724224,0,3
2021-01-21,-1.1053285375999997,1,1
2021-01-22,5.4266431488,0,2
2021-01-23,3.4236185600000004,0,0
2021-01-24,0.22780160000000027,0,1
2021-01-25,4.727730278399999,0,0
2021-01-26,5.088872448,0,2
2021-01-27,2.6107590656,0,2
2021-01-28,12.766445363199999,0,1
2021-01-29,1.7702156288,0,1
2021-01-30,3.759766527999999,0,3
2021-01-31,22.7500670976,0,0
2021-02-01,4.984635904,0,6
2021-02-02,-0.7325360128000016,0,1
2021-02-03,-2.163011686400001,0,1
2021-02-04,2.0359503871999993,0,1
2021-02-05,3.010139648000001,4,1
2021-02-06,13.906565632,0,0
2021-02-07,1.8243495936,0,0
2021-02-08,1.9662973952000007,1,3
2021-02-09,2.4723731456000007,0,5
2021-02-10,-0.09798420479999992,5,0
2021-02-11,10.664359423999999,0,0
2021-02-12,0.9459208191999995,0,0
2021-02-13,3.881755135999999,0,3
2021-02-14,10.761516953600001,0,0
2021-02-15,0.349765939200001,0,2
2021-02-16,6.707573555199999,0,1
2021-02-17,2.0876230656,0,3
2021-02-18,0.6706774015999994,0,0
2021-02-19,1.2624124928000002,0,0
2021-02-20,2.4897896448,0,1
2021-02-21,-0.47113881599999985,0,5
2021-02-22,4.1427489792,0,0
2021-02-23,-0.3748934655999996,0,0
2021-02-24,5.364356608,0,0
2021-02-25,4.596678144,0,1
2021-02-26,-0.6108898303999997,0,1
2021-02-27,-0.7493354496000004,0,2
2021-02-28,1.7394857983999998,0,0
2021-03-01,6.576507904,0,0
2021-03-02,-0.42207201279999973,0,0
2021-03-03,7.366247833599999,0,1
2021-03-04,6.2446666752,0,2
2021-03-05,-3.2036896768,1,0
2021-03-06,2.3822380031999995,0,0
2021-03-07,1.1609910271999997,0,0
2021-03-08,-1.6841278464000002,0,0
2021-03-09,2.9679536127999997,0,1
2021-03-10,6.4568700928,0,2
2021-03-11,-1.4297125887999993,0,1
2021-03-12,1.5679632384000002,0,0
2021-03-13,-0.43961743360000005,0,1
2021-03-14,3.032724992,9,4
2021-03-15,5.5633562624,0,1
2021-03-16,3.8371186688,0,3
2021-03-17,16.724398592,0,5
2021-03-18,-0.01912821759999872,0,1
2021-03-19,4.6693045247999985,0,1
2021-03-20,-1.4466264064000005,0,2
2021-03-21,2.665879756799999,0,1
2021-03-22,4.4917359616,0,0
2021-03-23,6.0672210944,0,1
2021-03-24,3.5311485952,0,3
2021-03-25,7.7286813696,0,4
2021-03-26,1.959992422400001,0,0
2021-03-27,1.7894021119999999,1,0
2021-03-28,-2.8291894272,3,0
2021-03-29,2.364424499199999,1,1
2021-03-30,10.019101184,1,2
2021-03-31,2.3988052992000006,5,2
2021-04-01,11.9986151424,0,2
2021-04-02,-2.6396546047999987,0,1
2021-04-03,3.298533273599999,0,0
2021-04-04,4.1834981376,3,2
2021-04-05,-0.008415232000000827,3,2
2021-04-06,0.7185157119999994,0,1
2021-04-07,0.9408057344000005,0,0
2021-04-08,9.096867123200001,0,2
2021-04-09,6.689389977600001,0,0
2021-04-10,-2.6617856,10,0
2021-04-11,9.003553587199999,2,1
2021-04-12,-1.4938046463999992,0,0
2021-04-13,3.8125888511999992,0,2
2021-04-14,10.4669718528,1,3
2021-04-15,5.9578108927999995,0,2
2021-04-16,-1.0614648832000002,1,0
2021-04-17,-1.7993554944000003,1,0
2021-04-18,2.123851264,0,2
2021-04-19,9.9808715776,0,2
2021-04-20,4.3427670016,0,3
2021-04-21,2.6021916671999996,0,0
2021-04-22,2.9316540416,0,0
2021-04-23,5.0534683648000005,0,0
2021-04-24,5.790269439999999,0,0
2021-04-25,11.5014637568,0,0
2021-04-26,3.1046127616000003,3,2
2021-04-27,-1.134532505600001,0,2
2021-04-28,-1.9555550208000003,0,1
2021-04-29,10.9911042048,0,5
2021-04-30,-1.9562553343999998,0,1
2021-05-01,-1.4417782784000006,0,0
2021-05-02,-0.7407834112,0,0
2021-05-03,3.636924006400001,2,0
2021-05-04,7.099481088000001,0,1
2021-05-05,1.2419089408000001,0,1
2021-05-06,6.868163276799999,0,2
2021-05-07,3.0006721536000005,0,1
2021-05-08,1.2296875007999999,0,0
2021-05-09,6.765378867199999,0,3
2021-05-10,-3.1078938624,2,1
2021-05-11,2.338112409599999,0,0
2021-05-12,-0.9630182399999998,0,0
2021-05-13,-0.3692322816,0,0
2021-05-14,9.9355336704,0,3
2021-05-15,-2.912516505599999,1,0
2021-05-16,-1.3484514304000006,1,1
2021-05-17,7.1517819904,5,0
2021-05-18,6.804504166400001,0,0
2021-05-19,34.184197632,1,1
2021-05-20,-4.809908633599999,0,0
2021-05-21,1.326149017599997,0,1
2021-05-22,1.0265778175999993,0,0
2021-05-23,-2.445617254400001,3,0
2021-05-24,-2.286504960000001,3,0
2021-05-25,6.3529482239999995,0,0
2021-05-26,0.09353594880000049,0,0
2021-05-27,-2.236129177599998,0,0
2021-05-28,-0.37215713279999907,0,0
2021-05-29,8.1459339264,0,1
2021-05-30,0.6512306176000009,6,0
2021-05-31,0.31522713599999963,0,0
2021-06-01,3.6852304895999994,0,1
2021-06-02,5.202182144,0,3
2021-06-03,10.610029260800001,0,41
2021-06-04,-2.7820019712000006,0,2
2021-06-05,-0.023086592000001183,0,0
2021-06-06,-0.7004765183999999,0,1
2021-06-07,-0.31493672959999985,4,0
2021-06-08,16.9646133248,0,0
2021-06-09,13.6983252992,0,0
2021-06-10,5.423791104,0,2
2021-06-11,-0.8952460287999999,0,0
2021-06-12,0.5948924927999988,0,2
2021-06-13,-0.7910482944000008,2,1
2021-06-14,2.834780467199999,0,0
2021-06-15,1.5334475775999996,0,0
2021-06-16,10.666610073600001,0,1
2021-06-17,25.9193197568,0,1
2021-06-18,13.016792780800001,0,3
2021-06-19,11.2106418176,0,0
2021-06-20,2.297630310399999,5,0
2021-06-21,11.887030374399998,0,0
2021-06-22,-0.2138385408000012,0,0
2021-06-23,22.55253504,0,0
2021-06-24,3.981091942399999,0,0
2021-06-25,-7.3735012352,0,0
2021-06-26,0.7190338559999994,0,0
2021-06-27,8.184239513600001,0,0
2021-06-28,0.21971466240000037,20,0
2021-06-29,2.3938662400000004,0,0
2021-06-30,33.5913151488,0,0
2021-07-01,7.6389312512000025,0,1
2021-07-02,13.239241932799999,0,0
2021-07-03,-1.1571607552000014,0,0
2021-07-04,5.330380799999998,0,0
2021-07-05,3.273762304,4,0
2021-07-06,6.765291315199999,0,0
2021-07-07,4.458292735999999,0,0
2021-07-08,-5.2642724863999995,0,0
2021-07-09,-3.1637157887999994,0,0
2021-07-10,-0.9703487487999989,0,0
2021-07-11,-1.5750554623999993,0,0
2021-07-12,10.0216036352,6,0
2021-07-13,38.0779390976,0,0
2021-07-14,0.432256102400002,0,0
2021-07-15,-1.127045324800001,0,0
2021-07-16,3.7172776959999982,0,1
2021-07-17,3.8445772799999993,0,0
2021-07-18,2.8979194879999985,0,0
2021-07-19,-1.8836040704000014,0,0
2021-07-20,10.202971647999998,4,1
2021-07-21,1.4324417536000027,0,0
2021-07-22,1.321327513600001,0,0
2021-07-23,8.154571776000001,0,0
2021-07-24,4.1682641920000005,0,0
2021-07-25,-2.6277691392,0,0
2021-07-26,7.8108873728,2,0
2021-07-27,4.5800389632,0,0
2021-07-28,1.5866207232000002,4,0
2021-07-29,5.0843337728,4,0
2021-07-30,-2.2419149824,0,0
2021-07-31,-1.9806141440000002,0,0
2021-08-01,10.6902327296,4,0
2021-08-02,-3.2913201151999996,0,0
2021-08-03,18.4082077696,0,1
2021-08-04,5.9106048000000015,0,0
2021-08-05,2.4692640768,0,0
2021-08-06,0.2591928319999992,0,0
2021-08-07,-1.919288115200001,0,0
2021-08-08,-1.951909990400001,0,0
2021-08-09,5.6306754560000005,13,0
2021-08-10,1.5259645952000005,0,0
2021-08-11,10.887306240000001,0,0
2021-08-12,4.110609920000001,2,0
2021-08-13,3.6067874816,0,0
2021-08-14,1.8610849791999993,0,0
2021-08-15,-2.690210713600001,0,0
2021-08-16,10.4505604096,10,0
2021-08-17,4.4865167360000004,0,0
2021-08-18,11.5649339392,0,0
2021-08-19,10.140986982400001,0,0
2021-08-20,5.5149657088,0,0
2021-08-21,-0.980334387200001,0,0
2021-08-22,-3.512657612800001,0,0
2021-08-23,20.836062207999998,0,0
2021-08-24,1.840861696000001,6,0
2021-08-25,-1.6803627008000008,0,0
2021-08-26,4.7596679168,0,0
2021-08-27,-0.667565055999999,3,0
2021-08-28,-2.6531399679999996,0,0
2021-08-29,-1.5936641024000002,0,0
2021-08-30,10.9079696384,0,0
2021-08-31,3.7672944640000017,0,0
2021-09-01,3.9472846848000005,0,0
2021-09-02,1.1243819007999996,4,0
