,nuxt/nuxt,vercel/next.js,remix-run/remix
2023-11-08,5,35,1
2023-11-09,4,20,3
2023-11-10,0,9,4
2023-11-11,0,2,0
2023-11-12,0,5,0
2023-11-13,5,10,7
2023-11-14,4,8,11
2023-11-15,6,14,4
2023-11-16,10,41,11
2023-11-17,0,24,1
2023-11-18,2,4,0
2023-11-19,0,1,1
2023-11-20,10,6,10
2023-11-21,1,12,11
2023-11-22,2,21,11
2023-11-23,5,12,2
2023-11-24,1,12,1
2023-11-25,0,1,1
2023-11-26,0,3,5
2023-11-27,1,15,2
2023-11-28,7,21,7
2023-11-29,5,24,1
2023-11-30,1,15,7
