,getredash/redash,apache/superset,metabase/metabase
2021-06-30,0.0,13,6
2021-07-01,0.0,13,6
2021-07-02,0.0,9,7
2021-07-03,0.0,1,0
2021-07-04,0.0,2,0
2021-07-05,0.0,7,9
2021-07-06,0.0,4,11
2021-07-07,0.0,5,5
2021-07-08,0.0,11,9
2021-07-09,0.0,13,8
2021-07-10,0.0,3,1
2021-07-11,0.0,0,0
2021-07-12,0.0,9,9
2021-07-13,0.0,13,6
2021-07-14,0.0,10,19
2021-07-15,0.0,6,4
2021-07-16,0.0,9,4
2021-07-17,0.0,0,0
2021-07-18,0.0,2,0
2021-07-19,0.0,12,14
2021-07-20,0.0,9,6
2021-07-21,0.0,10,7
2021-07-22,0.0,13,8
2021-07-23,0.0,5,11
2021-07-24,0.0,1,0
2021-07-25,0.0,1,0
2021-07-26,0.0,13,6
2021-07-27,1.0,9,7
2021-07-28,-0.7000000000000002,13,18
2021-07-29,-0.10499999999999997,5,3
2021-07-30,-0.045499999999999985,11,5
2021-07-31,-0.026162499999999988,4,2
2021-08-01,-0.01726724999999999,1,0
2021-08-02,0.9876251375,20,9
2021-08-03,-0.7093695387500002,6,14
2021-08-04,-0.11237851176562495,10,11
2021-08-05,-0.05148479287656249,7,3
2021-08-06,-0.026162499999999988,7,10
2021-08-07,-0.01726724999999999,4,3
2021-08-08,-0.012374862499999991,0,2
2021-08-09,-0.009369538749999995,10,5
2021-08-10,0.992621488234375,16,11
2021-08-11,-0.7059847928765627,13,8
2021-08-12,-0.10499999999999997,11,7
2021-08-13,-0.045499999999999985,11,10
2021-08-14,-0.026162499999999988,3,0
2021-08-15,-0.01726724999999999,0,0
2021-08-16,-0.012374862499999991,11,15
2021-08-17,-0.009369538749999995,14,9
2021-08-18,0.992621488234375,7,9
2021-08-19,-0.7059847928765627,8,8
2021-08-20,-0.10499999999999997,9,8
2021-08-21,-0.045499999999999985,0,0
2021-08-22,-0.026162499999999988,1,2
2021-08-23,-0.01726724999999999,6,13
2021-08-24,-0.012374862499999991,12,15
2021-08-25,-0.009369538749999995,6,13
2021-08-26,-0.007378511765624987,11,11
2021-08-27,-0.005984792876562504,4,9
2021-08-28,0.0,0,6
2021-08-29,0.0,0,0
2021-08-30,1.0,6,8
2021-08-31,-0.7000000000000002,8,15
2021-09-01,-0.10499999999999997,2,17
2021-09-02,-0.045499999999999985,5,6
2021-09-03,-0.026162499999999988,3,5
2021-09-04,-0.01726724999999999,1,1
2021-09-05,-0.012374862499999991,2,0
2021-09-06,-0.009369538749999995,3,2
2021-09-07,-0.007378511765624987,5,11
2021-09-08,-0.005984792876562504,5,14
2021-09-09,0.0,9,3
2021-09-10,0.0,2,6
2021-09-11,0.0,0,2
2021-09-12,0.0,2,0
2021-09-13,0.0,10,17
2021-09-14,0.0,9,12
2021-09-15,0.0,7,12
2021-09-16,0.0,6,9
2021-09-17,0.0,3,5
2021-09-18,0.0,1,0
2021-09-19,0.0,0,0
2021-09-20,0.0,3,16
2021-09-21,0.0,6,10
2021-09-22,0.0,11,11
2021-09-23,0.0,6,19
2021-09-24,1.0,5,10
2021-09-25,-0.7000000000000002,1,0
2021-09-26,-0.10499999999999997,1,0
2021-09-27,-0.045499999999999985,16,16
2021-09-28,-0.026162499999999988,2,17
2021-09-29,-0.01726724999999999,9,13
2021-09-30,-0.012374862499999991,11,13
2021-10-01,0.99063046125,4,7
2021-10-02,-0.7073785117656252,2,0
2021-10-03,-0.11098479287656247,3,1
2021-10-04,-0.045499999999999985,9,9
2021-10-05,-0.026162499999999988,6,16
2021-10-06,-0.01726724999999999,7,19
2021-10-07,-0.012374862499999991,16,9
2021-10-08,-0.009369538749999995,8,10
2021-10-09,-0.007378511765624987,0,1
2021-10-10,-0.005984792876562504,1,0
2021-10-11,0.0,6,10
2021-10-12,0.0,2,10
2021-10-13,0.0,5,4
2021-10-14,1.0,5,10
2021-10-15,-0.7000000000000002,9,8
2021-10-16,-0.10499999999999997,0,3
2021-10-17,-0.045499999999999985,2,5
2021-10-18,0.9738375,8,14
2021-10-19,-0.7172672500000001,2,10
2021-10-20,-0.11737486249999995,4,11
2021-10-21,1.94513046125,6,10
2021-10-22,-1.4335410117656253,5,7
2021-10-23,-0.23325204287656243,1,0
2021-10-24,-0.10337486249999996,0,1
2021-10-25,-0.06169453874999997,7,12
2021-10-26,-0.041913011765624966,7,13
2021-10-27,-0.030734517876562485,6,13
2021-10-28,0.9812609225,4,7
2021-10-29,-0.7147570235312501,11,6
2021-10-30,-0.11696958575312498,1,0
2021-10-31,-0.045499999999999985,1,0
2021-11-01,-0.026162499999999988,4,10
2021-11-02,-0.01726724999999999,7,11
2021-11-03,-0.012374862499999991,8,7
2021-11-04,-0.009369538749999995,4,12
2021-11-05,-0.007378511765624987,6,10
2021-11-06,-0.005984792876562504,0,3
2021-11-07,0.0,0,0
2021-11-08,0.0,5,14
2021-11-09,0.0,2,9
2021-11-10,0.0,3,6
2021-11-11,0.0,10,5
2021-11-12,0.0,8,7
2021-11-13,0.0,1,0
2021-11-14,0.0,3,0
2021-11-15,1.0,7,14
2021-11-16,-0.7000000000000002,5,8
2021-11-17,0.895,4,4
2021-11-18,0.25449999999999984,7,6
2021-11-19,-0.8311625000000001,4,4
2021-11-20,-0.16776724999999992,0,0
2021-11-21,-0.08403736249999996,6,0
2021-11-22,-0.05279928874999998,6,6
2021-11-23,3.962979375734375,12,11
2021-11-24,-2.827729194126563,3,2
2021-11-25,-0.4367480505156249,3,2
2021-11-26,-0.19536330464218743,1618,5
2021-11-27,0.8893652071234376,2,1
2021-11-28,-0.7690690000000001,0,0
2021-11-29,-0.15449944999999993,3,8
2021-11-30,-0.08297815499999997,103,7
2021-12-01,-0.055676547062499936,11,5
2021-12-02,-0.04120642150625001,7,9
2021-12-03,-0.012374862499999991,6,11
2021-12-04,-0.009369538749999995,3,1
2021-12-05,-0.007378511765624987,0,0
2021-12-06,-0.005984792876562504,1,24
2021-12-07,0.0,2,17
2021-12-08,0.0,10,7
2021-12-09,0.0,8,7
2021-12-10,0.0,6,9
2021-12-11,0.0,0,3
2021-12-12,0.0,0,0
2021-12-13,0.0,5,12
2021-12-14,0.0,7,10
2021-12-15,1.0,9,8
2021-12-16,0.2999999999999998,10,7
2021-12-17,-0.8050000000000002,10,8
2021-12-18,-0.15049999999999997,0,2
2021-12-19,-0.07166249999999998,0,1
2021-12-20,-0.043429749999999975,7,7
2021-12-21,-0.029642112499999984,4,11
2021-12-22,-0.021744401249999986,9,11
2021-12-23,-0.01674805051562498,1,5
2021-12-24,-0.01336330464218749,1,5
2021-12-25,-0.005984792876562504,0,0
2021-12-26,0.0,0,4
2021-12-27,0.0,1,5
2021-12-28,0.0,0,4
2021-12-29,0.0,3,3
2021-12-30,0.0,0,2
2021-12-31,0.0,1,0
2022-01-01,0.0,0,0
2022-01-02,0.0,0,0
2022-01-03,0.0,2,3
2022-01-04,0.0,6,14
2022-01-05,0.0,4,9
2022-01-06,0.0,1,6
2022-01-07,0.0,12,7
2022-01-08,0.0,1,4
2022-01-09,0.0,1,0
2022-01-10,0.0,14,6
2022-01-11,0.0,11,13
2022-01-12,0.0,7,13
2022-01-13,0.0,2,12
2022-01-14,0.0,5,17
2022-01-15,0.0,1,1
2022-01-16,0.0,2,0
2022-01-17,0.0,2,12
2022-01-18,0.0,4,13
2022-01-19,3.0,6,13
2022-01-20,-1.1000000000000005,6,30
2022-01-21,-0.015000000000000124,2,11
2022-01-22,-0.9415000000000001,1,1
2022-01-23,-0.2289874999999999,0,0
2022-01-24,-0.12346424999999994,8,13
2022-01-25,-0.08055433749999995,7,15
2022-01-26,-0.057750728749999966,3,17
2022-01-27,-0.04387993654687495,8,14
2022-01-28,0.9652975708546875,14,14
2022-01-29,-0.7133633046421877,0,0
2022-01-30,-0.11098479287656247,0,0
2022-01-31,-0.045499999999999985,5,16
2022-02-01,2.9738375,1,26
2022-02-02,-0.11726725000000071,7,30
2022-02-03,-1.7273748625000003,7,27
2022-02-04,-0.3558695387499999,4,20
2022-02-05,-0.17686601176562491,0,4
2022-02-06,-0.11011154287656245,0,1
2022-02-07,-0.07165908749999995,6,7
2022-02-08,-0.05285834124999997,10,20
2022-02-09,1.9591253872031251,7,11
2022-02-10,-1.4327114021609377,10,11
2022-02-11,-0.22196958575312495,10,9
2022-02-12,-0.09099999999999997,2,2
2022-02-13,-0.052324999999999976,0,5
2022-02-14,-0.03453449999999998,13,16
2022-02-15,-0.024749724999999983,6,16
2022-02-16,-0.01873907749999999,5,8
2022-02-17,-0.014757023531249974,7,17
2022-02-18,-0.011969585753125008,7,7
2022-02-19,0.0,1,1
2022-02-20,0.0,1,0
2022-02-21,0.0,5,11
2022-02-22,0.0,5,5
2022-02-23,0.0,11,13
2022-02-24,0.0,12,12
2022-02-25,0.0,11,9
2022-02-26,0.0,0,2
2022-02-27,0.0,0,0
2022-02-28,0.0,6,5
2022-03-01,0.0,10,12
2022-03-02,1.0,3,6
2022-03-03,-0.7000000000000002,5,6
2022-03-04,-0.10499999999999997,7,8
2022-03-05,-0.045499999999999985,0,0
2022-03-06,-0.026162499999999988,0,1
2022-03-07,-0.01726724999999999,8,5
2022-03-08,-0.012374862499999991,8,8
2022-03-09,-0.009369538749999995,12,6
2022-03-10,0.992621488234375,10,16
2022-03-11,-0.7059847928765627,6,8
2022-03-12,-0.10499999999999997,0,3
2022-03-13,-0.045499999999999985,0,0
2022-03-14,-0.026162499999999988,3,10
2022-03-15,-0.01726724999999999,1,7
2022-03-16,-0.012374862499999991,10,13
2022-03-17,-0.009369538749999995,15,17
2022-03-18,-0.007378511765624987,13,15
2022-03-19,-0.005984792876562504,0,5
2022-03-20,0.0,0,6
2022-03-21,0.0,16,15
2022-03-22,0.0,8,12
2022-03-23,0.0,14,13
2022-03-24,0.0,11,25
2022-03-25,0.0,7,18
2022-03-26,0.0,0,3
2022-03-27,0.0,0,3
2022-03-28,0.0,6,12
2022-03-29,0.0,5,17
2022-03-30,0.0,7,25
2022-03-31,0.0,13,23
2022-04-01,0.0,12,17
2022-04-02,0.0,0,6
2022-04-03,0.0,2,1
2022-04-04,0.0,10,14
2022-04-05,0.0,13,13
2022-04-06,0.0,20,12
2022-04-07,0.0,15,17
2022-04-08,0.0,8,13
2022-04-09,0.0,4,6
2022-04-10,0.0,0,6
2022-04-11,0.0,10,20
2022-04-12,0.0,9,22
2022-04-13,0.0,15,17
2022-04-14,0.0,10,12
2022-04-15,0.0,12,14
2022-04-16,0.0,0,2
2022-04-17,0.0,1,0
2022-04-18,0.0,3,23
2022-04-19,0.0,9,13
2022-04-20,0.0,17,12
2022-04-21,0.0,6,29
2022-04-22,0.0,4,33
2022-04-23,0.0,0,5
2022-04-24,0.0,0,2
2022-04-25,0.0,1,28
2022-04-26,0.0,8,33
2022-04-27,0.0,10,17
2022-04-28,1.0,10,15
2022-04-29,-0.7000000000000002,6,31
2022-04-30,-0.10499999999999997,0,2
2022-05-01,-0.045499999999999985,0,0
2022-05-02,-0.026162499999999988,7,23
2022-05-03,-0.01726724999999999,6,18
2022-05-04,-0.012374862499999991,9,14
2022-05-05,-0.009369538749999995,6,11
2022-05-06,-0.007378511765624987,2,14
2022-05-07,-0.005984792876562504,0,2
2022-05-08,0.0,0,1
2022-05-09,0.0,4,8
2022-05-10,0.0,6,17
2022-05-11,0.0,11,22
2022-05-12,0.0,9,24
2022-05-13,0.0,12,14
2022-05-14,0.0,2,4
2022-05-15,0.0,0,1
2022-05-16,0.0,11,14
2022-05-17,0.0,4,9
2022-05-18,0.0,5,8
2022-05-19,0.0,4,17
2022-05-20,0.0,5,7
2022-05-21,0.0,0,0
2022-05-22,0.0,0,0
2022-05-23,0.0,5,10
2022-05-24,0.0,2,18
2022-05-25,0.0,9,20
2022-05-26,0.0,9,8
2022-05-27,0.0,3,7
2022-05-28,0.0,0,6
2022-05-29,0.0,0,0
2022-05-30,0.0,0,9
2022-05-31,0.0,8,17
2022-06-01,1.0,4,9
2022-06-02,-0.7000000000000002,7,17
2022-06-03,-0.10499999999999997,10,19
2022-06-04,-0.045499999999999985,0,0
2022-06-05,-0.026162499999999988,3,0
2022-06-06,-0.01726724999999999,6,13
2022-06-07,-0.012374862499999991,5,15
2022-06-08,-0.009369538749999995,10,17
2022-06-09,-0.007378511765624987,5,7
2022-06-10,-0.005984792876562504,6,12
2022-06-11,0.0,0,1
2022-06-12,0.0,1,0
2022-06-13,0.0,4,18
2022-06-14,0.0,5,12
2022-06-15,0.0,8,15
2022-06-16,0.0,9,17
2022-06-17,0.0,6,10
2022-06-18,0.0,1,1
2022-06-19,0.0,2,0
2022-06-20,0.0,4,19
2022-06-21,0.0,13,19
2022-06-22,0.0,6,9
2022-06-23,0.0,7,16
2022-06-24,0.0,6,19
2022-06-25,0.0,2,1
2022-06-26,0.0,0,4
2022-06-27,0.0,2,22
2022-06-28,0.0,8,10
2022-06-29,0.0,7,15
2022-06-30,0.0,8,13
2022-07-01,0.0,6,11
2022-07-02,3.0,0,0
2022-07-03,1.8999999999999995,0,0
2022-07-04,-3.1150000000000007,2,14
2022-07-05,-0.5564999999999998,9,15
2022-07-06,2.7395125,6,31
2022-07-07,-2.2564517500000005,15,16
2022-07-08,0.5788064125000002,6,23
2022-07-09,-0.9141080662500001,2,2
2022-07-10,-0.24310119029687488,0,0
2022-07-11,-0.14477017569218742,3,18
2022-07-12,0.91277374099375,6,19
2022-07-13,-0.7453758662500002,11,29
2022-07-14,-0.1395103977968749,5,15
2022-07-15,0.9271760826203125,7,33
2022-07-16,-0.7335410117656251,1,1
2022-07-17,-0.12825204287656247,2,0
2022-07-18,-0.05787486249999998,6,28
2022-07-19,-0.03553203874999998,6,15
2022-07-20,0.9753542382343751,13,15
2022-07-21,-0.7183596553765627,2,17
2022-07-22,-0.11436953874999996,10,19
2022-07-23,-0.05287851176562497,4,3
2022-07-24,-0.03214729287656249,0,0
2022-07-25,-0.01726724999999999,10,20
2022-07-26,-0.012374862499999991,12,19
2022-07-27,-0.009369538749999995,11,17
2022-07-28,-0.007378511765624987,3,22
2022-07-29,-0.005984792876562504,12,9
2022-07-30,0.0,1,1
2022-07-31,0.0,0,0
2022-08-01,0.0,6,12
2022-08-02,0.0,13,25
2022-08-03,0.0,5,18
2022-08-04,0.0,10,21
2022-08-05,0.0,5,14
2022-08-06,0.0,0,1
2022-08-07,0.0,0,2
2022-08-08,0.0,5,15
2022-08-09,0.0,7,9
2022-08-10,0.0,3,12
2022-08-11,0.0,5,6
2022-08-12,0.0,2,5
2022-08-13,0.0,0,1
2022-08-14,0.0,0,0
2022-08-15,0.0,2,3
2022-08-16,0.0,7,7
2022-08-17,0.0,5,9
2022-08-18,0.0,8,5
2022-08-19,0.0,0,7
2022-08-20,0.0,1,0
2022-08-21,0.0,0,0
2022-08-22,0.0,15,14
2022-08-23,0.0,4,9
2022-08-24,2.0,5,12
2022-08-25,-1.4000000000000004,5,8
2022-08-26,-0.20999999999999994,13,9
2022-08-27,-0.09099999999999997,1,2
2022-08-28,-0.052324999999999976,2,0
2022-08-29,-0.03453449999999998,6,12
2022-08-30,-0.024749724999999983,10,19
2022-08-31,-0.01873907749999999,6,20
2022-09-01,-0.014757023531249974,13,17
2022-09-02,-0.011969585753125008,8,3
2022-09-03,0.0,1,0
2022-09-04,0.0,1,0
2022-09-05,0.0,3,12
2022-09-06,0.0,7,15
2022-09-07,0.0,4,9
2022-09-08,0.0,24,15
2022-09-09,0.0,23,8
2022-09-10,0.0,7,0
2022-09-11,0.0,0,0
2022-09-12,0.0,7,19
2022-09-13,0.0,10,13
2022-09-14,0.0,5,10
2022-09-15,0.0,1,13
2022-09-16,0.0,8,11
2022-09-17,0.0,1,0
2022-09-18,0.0,0,0
2022-09-19,0.0,6,5
2022-09-20,0.0,5,13
2022-09-21,0.0,6,12
2022-09-22,0.0,4,12
2022-09-23,0.0,5,14
2022-09-24,1.0,0,0
2022-09-25,-0.7000000000000002,1,0
2022-09-26,-0.10499999999999997,6,9
2022-09-27,-0.045499999999999985,5,10
2022-09-28,-0.026162499999999988,8,11
2022-09-29,-0.01726724999999999,5,14
2022-09-30,-0.012374862499999991,8,14
2022-10-01,-0.009369538749999995,1,0
2022-10-02,-0.007378511765624987,1,0
2022-10-03,-0.005984792876562504,9,12
2022-10-04,0.0,9,12
2022-10-05,0.0,6,8
2022-10-06,0.0,8,10
2022-10-07,2.0,11,7
2022-10-08,-1.4000000000000004,0,0
2022-10-09,-0.20999999999999994,1,0
2022-10-10,-0.09099999999999997,4,7
2022-10-11,-0.052324999999999976,7,18
2022-10-12,-0.03453449999999998,4,11
2022-10-13,-0.024749724999999983,9,13
2022-10-14,-0.01873907749999999,1,8
2022-10-15,-0.014757023531249974,2,2
2022-10-16,-0.011969585753125008,0,1
2022-10-17,0.0,5,10
2022-10-18,0.0,2,6
2022-10-19,0.0,13,8
2022-10-20,0.0,4,9
2022-10-21,0.0,6,9
2022-10-22,0.0,1,2
2022-10-23,0.0,0,0
2022-10-24,0.0,7,6
2022-10-25,0.0,4,6
2022-10-26,0.0,5,13
2022-10-27,0.0,8,6
2022-10-28,0.0,5,8
2022-10-29,0.0,2,0
2022-10-30,0.0,2,0
2022-10-31,0.0,6,6
2022-11-01,0.0,3,8
2022-11-02,0.0,5,3
2022-11-03,0.0,5,8
2022-11-04,0.0,7,2
2022-11-05,0.0,0,0
2022-11-06,0.0,0,1
2022-11-07,0.0,5,9
2022-11-08,0.0,3,9
2022-11-09,0.0,3,8
2022-11-10,0.0,2,14
2022-11-11,0.0,2,14
2022-11-12,0.0,0,1
2022-11-13,0.0,0,0
2022-11-14,0.0,6,9
2022-11-15,0.0,5,12
2022-11-16,0.0,6,21
2022-11-17,0.0,2,5
2022-11-18,0.0,7,6
2022-11-19,0.0,0,1
2022-11-20,0.0,1,0
2022-11-21,0.0,7,8
2022-11-22,0.0,3,8
2022-11-23,0.0,3,17
2022-11-24,0.0,3,9
2022-11-25,0.0,5,5
2022-11-26,0.0,3,0
2022-11-27,0.0,0,0
2022-11-28,0.0,5,8
2022-11-29,0.0,5,14
2022-11-30,0.0,9,14
2022-12-01,0.0,9,14
2022-12-02,0.0,7,8
2022-12-03,0.0,3,1
2022-12-04,0.0,1,0
2022-12-05,0.0,8,10
2022-12-06,0.0,4,16
2022-12-07,0.0,9,8
2022-12-08,0.0,6,17
2022-12-09,0.0,3,14
2022-12-10,0.0,4,3
2022-12-11,0.0,0,3
2022-12-12,0.0,4,18
2022-12-13,0.0,2,13
2022-12-14,0.0,5,12
2022-12-15,0.0,3,15
2022-12-16,0.0,3,16
2022-12-17,0.0,0,1
2022-12-18,0.0,0,0
2022-12-19,0.0,1,8
2022-12-20,0.0,7,8
2022-12-21,0.0,2,9
2022-12-22,0.0,3,6
2022-12-23,0.0,3,10
2022-12-24,0.0,2,4
2022-12-25,0.0,0,1
2022-12-26,0.0,0,3
2022-12-27,0.0,0,3
2022-12-28,0.0,0,4
2022-12-29,0.0,1,12
2022-12-30,0.0,0,0
2022-12-31,0.0,3,1
2023-01-01,0.0,0,0
2023-01-02,0.0,1,0
2023-01-03,0.0,3,8
2023-01-04,0.0,4,9
2023-01-05,1.0,9,11
2023-01-06,-0.7000000000000002,5,13
2023-01-07,-0.10499999999999997,1,0
2023-01-08,-0.045499999999999985,0,0
2023-01-09,-0.026162499999999988,7,11
2023-01-10,-0.01726724999999999,6,13
2023-01-11,-0.012374862499999991,10,15
2023-01-12,-0.009369538749999995,9,7
2023-01-13,-0.007378511765624987,13,8
2023-01-14,-0.005984792876562504,0,0
2023-01-15,0.0,0,0
2023-01-16,0.0,5,11
2023-01-17,0.0,6,11
2023-01-18,0.0,6,5
2023-01-19,0.0,6,8
2023-01-20,0.0,6,10
2023-01-21,0.0,1,1
2023-01-22,0.0,0,0
2023-01-23,0.0,7,15
2023-01-24,0.0,2,7
2023-01-25,0.0,9,5
2023-01-26,0.0,7,8
2023-01-27,0.0,7,5
2023-01-28,0.0,0,0
2023-01-29,0.0,0,0
2023-01-30,0.0,6,11
2023-01-31,0.0,12,10
2023-02-01,0.0,8,17
2023-02-02,0.0,8,9
2023-02-03,0.0,11,16
2023-02-04,0.0,1,0
2023-02-05,0.0,1,0
2023-02-06,0.0,5,17
2023-02-07,0.0,7,21
2023-02-08,0.0,2,6
2023-02-09,0.0,2,12
2023-02-10,0.0,3,24
2023-02-11,0.0,0,2
2023-02-12,0.0,0,1
2023-02-13,0.0,6,11
2023-02-14,0.0,2,19
2023-02-15,0.0,11,13
2023-02-16,1.0,4,20
2023-02-17,1.2999999999999998,6,22
2023-02-18,-1.5050000000000003,0,4
2023-02-19,-0.25549999999999995,0,0
2023-02-20,-0.11716249999999996,1,27
2023-02-21,-0.06959224999999997,5,20
2023-02-22,-0.046909362499999975,4,17
2023-02-23,-0.034119263749999976,3,32
2023-02-24,-0.026117589265624977,8,20
2023-02-25,-0.020741816407812478,3,3
2023-02-26,-0.011969585753125008,2,0
2023-02-27,0.0,5,14
2023-02-28,0.0,3,19
2023-03-01,0.0,12,20
2023-03-02,0.0,2,14
2023-03-03,0.0,1,27
2023-03-04,0.0,1,3
2023-03-05,0.0,0,1
2023-03-06,0.0,3,8
2023-03-07,0.0,2,10
2023-03-08,0.0,4,18
2023-03-09,0.0,5,15
2023-03-10,0.0,2,12
2023-03-11,0.0,1,1
2023-03-12,0.0,0,0
2023-03-13,0.0,10,16
2023-03-14,0.0,6,14
2023-03-15,0.0,4,7
2023-03-16,0.0,2,12
2023-03-17,0.0,7,18
2023-03-18,1.0,4,0
2023-03-19,-0.7000000000000002,0,0
2023-03-20,2.895,8,15
2023-03-21,-1.1455000000000006,3,13
2023-03-22,-1.0411625,7,23
2023-03-23,-0.2587672499999999,6,13
2023-03-24,1.8636376375,4,11
2023-03-25,-1.4873337887500002,0,2
2023-03-26,-0.2717703492656249,0,0
2023-03-27,1.8625317283734375,1,14
2023-03-28,-1.4838300740468753,6,21
2023-03-29,-0.26986739039531243,5,18
2023-03-30,-0.12173451787656245,5,15
2023-03-31,-0.07106407749999996,10,12
2023-04-01,-0.04929152353124996,1,3
2023-04-02,-0.03671931075312499,1,0
2023-04-03,-0.01873907749999999,4,3
2023-04-04,-0.014757023531249974,6,13
2023-04-05,0.988030414246875,10,11
2023-04-06,-0.7000000000000002,16,4
2023-04-07,-0.10499999999999997,5,9
2023-04-08,-0.045499999999999985,1,1
2023-04-09,-0.026162499999999988,0,1
2023-04-10,-0.01726724999999999,5,12
2023-04-11,-0.012374862499999991,4,16
2023-04-12,-0.009369538749999995,7,18
2023-04-13,-0.007378511765624987,9,19
2023-04-14,-0.005984792876562504,6,15
2023-04-15,0.0,0,0
2023-04-16,0.0,0,0
2023-04-17,0.0,4,9
2023-04-18,0.0,9,16
2023-04-19,0.0,2,14
2023-04-20,1.0,7,8
2023-04-21,-0.7000000000000002,12,18
2023-04-22,-0.10499999999999997,1,1
2023-04-23,-0.045499999999999985,2,0
2023-04-24,-0.026162499999999988,8,13
2023-04-25,-0.01726724999999999,5,8
2023-04-26,-0.012374862499999991,11,4
2023-04-27,-0.009369538749999995,5,5
2023-04-28,0.992621488234375,8,12
2023-04-29,-0.7059847928765627,0,0
2023-04-30,-0.10499999999999997,1,0
2023-05-01,-0.045499999999999985,6,12
2023-05-02,-0.026162499999999988,5,13
2023-05-03,-0.01726724999999999,6,10
2023-05-04,-0.012374862499999991,4,5
2023-05-05,-0.009369538749999995,6,10
2023-05-06,-0.007378511765624987,0,0
2023-05-07,-0.005984792876562504,0,0
2023-05-08,0.0,7,11
2023-05-09,0.0,2,12
2023-05-10,0.0,8,7
2023-05-11,0.0,6,22
2023-05-12,0.0,5,8
2023-05-13,0.0,0,1
2023-05-14,0.0,0,2
2023-05-15,0.0,4,13
2023-05-16,0.0,8,16
2023-05-17,2.0,7,18
2023-05-18,-1.4000000000000004,5,13
2023-05-19,-0.20999999999999994,11,13
2023-05-20,-0.09099999999999997,1,1
2023-05-21,-0.052324999999999976,2,0
2023-05-22,-0.03453449999999998,7,7
2023-05-23,-0.024749724999999983,6,15
2023-05-24,-0.01873907749999999,1,19
2023-05-25,-0.014757023531249974,1,11
2023-05-26,-0.011969585753125008,2,22
2023-05-27,0.0,0,1
2023-05-28,0.0,0,0
2023-05-29,0.0,0,13
2023-05-30,0.0,8,16
2023-05-31,0.0,4,18
2023-06-01,0.0,4,17
2023-06-02,0.0,0,19
2023-06-03,0.0,3,1
2023-06-04,0.0,0,4
2023-06-05,0.0,6,9
2023-06-06,0.0,1,12
2023-06-07,0.0,4,11
2023-06-08,0.0,14,15
2023-06-09,0.0,4,12
2023-06-10,0.0,1,2
2023-06-11,0.0,0,0
2023-06-12,0.0,11,14
2023-06-13,0.0,10,8
2023-06-14,0.0,5,12
2023-06-15,0.0,4,9
2023-06-16,0.0,7,15
2023-06-17,0.0,1,5
2023-06-18,0.0,3,0
2023-06-19,0.0,1,14
2023-06-20,0.0,6,29
2023-06-21,0.0,6,21
2023-06-22,0.0,1,12
2023-06-23,1.0,6,9
2023-06-24,1.2999999999999998,1,3
2023-06-25,0.49499999999999966,0,2
2023-06-26,-0.6555000000000004,1,20
2023-06-27,-1.0271625000000002,3,17
2023-06-28,0.7344077500000001,13,17
2023-06-29,-0.8447343625000001,10,20
2023-06-30,3.80018373625,4,16
2023-07-01,-1.9136345642656258,0,1
2023-07-02,-1.1980182564078126,0,0
2023-07-03,0.6596366019656251,1,11
2023-07-04,-0.88187296001875,1,9
2023-07-05,-0.21558583162656242,4,11
2023-07-06,1.8803547882343752,6,16
2023-07-07,4.517999689623437,6,7
2023-07-08,-1.4661508358125008,0,1
2023-07-09,-1.8646925457718755,0,0
2023-07-10,9.644320668373437,6,11
2023-07-11,-2.1403880117656264,11,9
2023-07-12,-5.613325517876563,6,3
2023-07-13,-0.30145250249999966,5,11
2023-07-14,-1.38615359353125,1,9
2023-07-15,0.45136111490312536,0,2
2023-07-16,-0.052640818806249934,0,0
2023-07-17,4.966190508354687,0,9
2023-07-18,-2.5111329047984388,3,4
2023-07-19,3.7758588452640627,6,6
2023-07-20,-0.7717080460093761,11,7
2023-07-21,13.285004375734374,9,10
2023-07-22,-5.776657694126564,0,0
2023-07-23,-1.149506725515625,0,0
2023-07-24,-3.0110837621421878,3,4
2023-07-25,5.294424384029687,5,11
2023-07-26,3.478936786709374,5,6
2023-07-27,-3.3634372238468764,7,7
2023-07-28,-1.2579200005718754,6,6
2023-07-29,-1.206974067771875,0,3
2023-07-30,-3.287925631260938,0,0
2023-07-31,4.079938250520312,3,10
2023-08-01,1.0000903711937497,2,16
